time,root_position,neck,shoulder_l,shoulder_r,elbow_l,elbow_r,hip_l,hip_r,knee_l,knee_r,is_pattern
19,"(0.0849723, -0.0143621, 1.58194e-06)","(-0.0647773, 0.99577, 0.0651642)","(0.102915, -0.990103, 0.0954208)","(-0.166979, -0.972806, 0.160519)","(0.537203, -0.666948, 0.516326)","(-0.527996, -0.648127, 0.548773)","(0.102622, -0.994335, 0.0276923)","(-0.0291104, -0.989777, 0.139623)","(0.103811, -0.924393, -0.367043)","(0.0303015, -0.900957, -0.432849)",0
19.0333,"(0.0852345, -0.0110884, -1.15477e-05)","(-0.0684572, 0.995734, 0.0618683)","(0.264984, -0.924891, 0.272691)","(-0.208628, -0.937014, 0.280142)","(0.746065, -0.385373, 0.543024)","(-0.740315, -0.454248, 0.495572)","(0.0981539, -0.993918, 0.0499365)","(-0.0673468, -0.979829, 0.188146)","(0.103457, -0.912744, -0.395215)","(-0.0178086, -0.895128, -0.445453)",0
19.0667,"(0.0852345, -0.0110884, -1.15477e-05)","(-0.0674341, 0.997199, 0.032351)","(0.402264, -0.812475, 0.421982)","(-0.220819, -0.914766, 0.338293)","(0.863063, -0.0459942, 0.502998)","(-0.845717, -0.259468, 0.466304)","(0.0931828, -0.994512, 0.0475741)","(-0.0946399, -0.980846, 0.170247)","(0.102884, -0.901752, -0.41983)","(-0.0301267, -0.889249, -0.45643)",0
19.1,"(0.0852345, -0.0110884, -1.15477e-05)","(-0.0505943, 0.998621, -0.014042)","(0.467288, -0.651731, 0.597401)","(-0.254865, -0.881952, 0.39649)","(0.79422, 0.266548, 0.546046)","(-0.848796, -0.0053781, 0.528694)","(0.0943217, -0.995108, 0.0293772)","(-0.110667, -0.986789, 0.118325)","(0.0978576, -0.895417, -0.434342)","(-0.0264472, -0.892707, -0.449861)",0
19.1333,"(0.0823494, -0.0133891, -1.45313e-05)","(-0.0260739, 0.998688, -0.0440771)","(0.438569, -0.51257, 0.738194)","(-0.271019, -0.820653, 0.503068)","(0.610198, 0.531246, 0.587739)","(-0.640525, 0.369999, 0.672925)","(0.104323, -0.994312, 0.0214606)","(-0.116632, -0.990012, 0.0792006)","(0.0911236, -0.899805, -0.42667)","(-0.0146101, -0.917763, -0.39686)",0
19.1667,"(0.0808443, -0.0176854, -1.57076e-05)","(0.00113235, 0.998845, -0.0480424)","(0.290011, -0.34393, 0.893088)","(-0.16406, -0.711871, 0.682879)","(0.292032, 0.62181, 0.726684)","(-0.226322, 0.585092, 0.778746)","(0.113684, -0.993099, 0.0288164)","(-0.11492, -0.990745, 0.072229)","(0.08642, -0.913462, -0.397641)","(-0.0126977, -0.942569, -0.333771)",0
19.2,"(0.0793058, -0.0242679, -1.2627e-05)","(0.0196883, 0.99893, -0.0418589)","(-0.0951562, -0.302761, 0.948304)","(0.0947081, -0.576167, 0.811826)","(0.0835702, 0.60716, 0.790173)","(0.115165, 0.596118, 0.794594)","(0.119467, -0.99237, 0.0304716)","(-0.106714, -0.991354, 0.0763513)","(0.0901306, -0.92303, -0.374023)","(-0.00750139, -0.954241, -0.298945)",0
19.2333,"(0.0779856, -0.0314102, -9.60884e-06)","(0.0342211, 0.999381, 0.00809683)","(-0.553924, -0.238071, 0.797803)","(0.408072, -0.502487, 0.762223)","(-0.00197303, 0.604226, 0.79681)","(0.249981, 0.57017, 0.78257)","(0.123711, -0.992308, 0.00449228)","(-0.096638, -0.993833, 0.0543755)","(0.0998111, -0.909997, -0.402423)","(-0.00406593, -0.933744, -0.357918)",0
19.2667,"(0.0768895, -0.0382433, -5.75263e-06)","(0.0454559, 0.996466, 0.0706334)","(-0.860601, -0.19936, 0.468638)","(0.689255, -0.440923, 0.574904)","(0.0294869, 0.60009, 0.799389)","(0.273094, 0.608802, 0.744836)","(0.12921, -0.990803, -0.0401867)","(-0.0865983, -0.995977, 0.0230348)","(0.113243, -0.894085, -0.433346)","(0.00144736, -0.910271, -0.414011)",0
19.3,"(0.0760374, -0.0447013, -4.44731e-06)","(0.0499577, 0.983554, 0.173568)","(-0.932189, -0.16718, 0.321052)","(0.810307, -0.400989, 0.42733)","(0.0843448, 0.618295, 0.781407)","(0.224341, 0.63918, 0.735609)","(0.132471, -0.989916, -0.0501751)","(-0.083629, -0.996104, 0.0279972)","(0.122393, -0.868573, -0.48021)","(0.00490768, -0.880557, -0.473916)",0
19.3333,"(0.0753197, -0.0478852, 6.16512e-07)","(0.0521094, 0.968985, 0.241563)","(-0.93194, -0.152652, 0.328915)","(0.853419, -0.325629, 0.40699)","(0.124732, 0.604915, 0.78646)","(0.138803, 0.660396, 0.737977)","(0.132298, -0.990499, -0.037531)","(-0.0833497, -0.995215, 0.0509899)","(0.126123, -0.863204, -0.488847)","(0.00828172, -0.869408, -0.494026)",0
19.3667,"(0.0753197, -0.0478852, 6.16512e-07)","(0.0546331, 0.957971, 0.281615)","(-0.918529, -0.134292, 0.371847)","(0.866743, -0.245337, 0.434243)","(0.176502, 0.607403, 0.774538)","(0.0293331, 0.645101, 0.763534)","(0.131881, -0.991234, -0.0078796)","(-0.0838559, -0.993392, 0.078361)","(0.125821, -0.857418, -0.499003)","(0.0130327, -0.860479, -0.509319)",0
19.4,"(0.0753197, -0.0478852, 6.16512e-07)","(0.0554515, 0.95949, 0.276234)","(-0.922909, -0.0735641, 0.377924)","(0.879257, -0.16154, 0.44812)","(0.221546, 0.62721, 0.746676)","(-0.0680131, 0.650221, 0.756695)","(0.131246, -0.991117, -0.0215052)","(-0.0857741, -0.994475, 0.0605242)","(0.130679, -0.866178, -0.482346)","(0.0188014, -0.861116, -0.508061)",0
19.4333,"(0.0753197, -0.0478852, 6.16512e-07)","(0.05139, 0.967894, 0.246051)","(-0.958072, 0.0248244, 0.285449)","(0.919511, -0.0745037, 0.385938)","(0.262278, 0.695962, 0.668467)","(-0.118169, 0.702697, 0.701608)","(0.130372, -0.989774, -0.0578859)","(-0.0895611, -0.995789, 0.0195618)","(0.132338, -0.871836, -0.471581)","(0.0167585, -0.861632, -0.507257)",0
19.4667,"(0.0768994, -0.0450651, 9.11168e-06)","(0.0354546, 0.978108, 0.205055)","(-0.968103, 0.122285, 0.218687)","(0.941511, -0.00966534, 0.336845)","(0.294652, 0.7666, 0.57053)","(-0.126708, 0.772732, 0.621957)","(0.129196, -0.986826, -0.0973769)","(-0.0924579, -0.99542, -0.0242967)","(0.120209, -0.873513, -0.471724)","(0.00571394, -0.860661, -0.509147)",0
19.5,"(0.0782519, -0.0417614, 7.58123e-06)","(0.0150038, 0.984949, 0.172194)","(-0.968297, 0.1849, 0.167967)","(0.95586, 0.0353176, 0.291692)","(0.285197, 0.823328, 0.490707)","(-0.0880052, 0.82583, 0.55701)","(0.1283, -0.985188, -0.113769)","(-0.0927507, -0.994842, -0.0410726)","(0.0984345, -0.871496, -0.480423)","(-0.00971679, -0.85337, -0.521216)",0
19.5333,"(0.079687, -0.0386813, 6.18974e-06)","(-0.00519992, 0.987065, 0.160236)","(-0.956136, 0.188316, 0.224367)","(0.948217, 0.0348834, 0.315702)","(0.259914, 0.826121, 0.499968)","(-0.0448983, 0.826898, 0.560556)","(0.123492, -0.986295, -0.109416)","(-0.0934535, -0.995481, 0.0168489)","(0.0815421, -0.870618, -0.485156)","(-0.0208687, -0.856479, -0.515761)",0
19.5667,"(0.0808948, -0.0359579, 6.65815e-06)","(-0.0185788, 0.98487, 0.172296)","(-0.941727, 0.164774, 0.293256)","(0.938551, 0.0197414, 0.344576)","(0.229476, 0.798275, 0.556865)","(-0.00177781, 0.812657, 0.58274)","(0.118519, -0.988488, -0.0940455)","(-0.0942818, -0.991269, 0.092181)","(0.0761579, -0.869969, -0.487191)","(-0.0277598, -0.85685, -0.514818)",0
19.6,"(0.0813746, -0.0333997, 8.29073e-06)","(-0.0274435, 0.982225, 0.185691)","(-0.921397, 0.139498, 0.362722)","(0.921027, -0.0096097, 0.389381)","(0.219064, 0.768049, 0.601757)","(0.0149078, 0.788882, 0.614364)","(0.110241, -0.990047, -0.0874833)","(-0.0955761, -0.980335, 0.172651)","(0.0803169, -0.84936, -0.521667)","(-0.0329382, -0.854108, -0.519051)",0
19.6333,"(0.0813746, -0.0333997, 8.29073e-06)","(-0.031441, 0.98104, 0.191238)","(-0.907671, 0.12684, 0.400057)","(0.911383, -0.0299435, 0.410469)","(0.213007, 0.751824, 0.62401)","(-0.0139233, 0.757456, 0.652737)","(0.108048, -0.990149, -0.0890583)","(-0.0947819, -0.984908, 0.144816)","(0.083827, -0.833385, -0.5463)","(-0.0338509, -0.838394, -0.544012)",0
19.6667,"(0.0813746, -0.0333997, 8.29073e-06)","(-0.0298453, 0.980043, 0.196533)","(-0.899672, 0.111549, 0.422074)","(0.891971, -0.0548106, 0.448757)","(0.209536, 0.72532, 0.655748)","(-0.0698661, 0.697679, 0.712996)","(0.108539, -0.987639, -0.11309)","(-0.0898085, -0.992157, 0.086943)","(0.0908601, -0.816278, -0.570468)","(-0.0290495, -0.82016, -0.571397)",0
19.7,"(0.0783795, -0.037057, 1.83324e-05)","(-0.0268361, 0.978776, 0.203171)","(-0.889202, 0.0678963, 0.452449)","(0.879701, -0.0786976, 0.46897)","(0.200454, 0.684843, 0.700576)","(-0.129568, 0.641858, 0.755798)","(0.113868, -0.989854, -0.0849866)","(-0.0786411, -0.996369, 0.0326311)","(0.101477, -0.814682, -0.57096)","(-0.0220363, -0.803737, -0.594576)",0
19.7333,"(0.0759974, -0.0396811, 2.05456e-05)","(-0.0195536, 0.977428, 0.210363)","(-0.879206, 0.0248571, 0.475794)","(0.8605, -0.0983319, 0.49987)","(0.198408, 0.641489, 0.741031)","(-0.172022, 0.603524, 0.778567)","(0.118287, -0.991584, -0.05262)","(-0.0629817, -0.997812, 0.0201132)","(0.12316, -0.804742, -0.580709)","(-0.00357928, -0.782221, -0.62299)",0
19.7667,"(0.0733189, -0.0424656, 2.37974e-05)","(-0.010824, 0.977244, 0.211842)","(-0.873343, -0.00592805, 0.48707)","(0.860418, -0.101726, 0.499332)","(0.20252, 0.620606, 0.757518)","(-0.210468, 0.591298, 0.778505)","(0.121334, -0.992473, 0.0165851)","(-0.0522383, -0.993867, 0.0974645)","(0.149649, -0.805288, -0.573686)","(0.016457, -0.759847, -0.649894)",0
19.8,"(0.0705602, -0.0444718, 2.76531e-05)","(-0.000895675, 0.977427, 0.211274)","(-0.878856, -0.00692667, 0.477037)","(0.861298, -0.0870525, 0.500587)","(0.212938, 0.61722, 0.757427)","(-0.249784, 0.583938, 0.772415)","(0.120692, -0.992096, 0.0343268)","(-0.0598947, -0.96846, 0.241863)","(0.174662, -0.8122, -0.556619)","(0.0475889, -0.752221, -0.65719)",0
19.8333,"(0.0678805, -0.0458845, 3.02956e-05)","(0.00874674, 0.975792, 0.218525)","(-0.869951, -0.00424191, 0.49312)","(0.859599, -0.0628548, 0.507089)","(0.224735, 0.604976, 0.76387)","(-0.285231, 0.582088, 0.761457)","(0.116377, -0.988418, 0.0973961)","(-0.0741795, -0.907873, 0.41263)","(0.188734, -0.823346, -0.535239)","(0.0635518, -0.735517, -0.674519)",0
19.8667,"(0.0658136, -0.0464381, 3.21252e-05)","(0.02127, 0.971811, 0.234801)","(-0.86034, 0.00568916, 0.509689)","(0.846136, -0.0350409, 0.531813)","(0.234496, 0.594101, 0.769452)","(-0.310869, 0.591318, 0.744113)","(0.10961, -0.986642, 0.120513)","(-0.0869341, -0.828379, 0.553381)","(0.196399, -0.828125, -0.525012)","(0.0723741, -0.732469, -0.676943)",0
19.9,"(0.0658136, -0.0464381, 3.21252e-05)","(0.0323073, 0.96846, 0.247065)","(-0.848605, 0.0211152, 0.528605)","(0.841393, 0.00415978, 0.540408)","(0.248994, 0.580317, 0.775393)","(-0.327453, 0.610813, 0.72089)","(0.103174, -0.986329, 0.128493)","(-0.0971499, -0.775707, 0.62357)","(0.201637, -0.835492, -0.511171)","(0.0782642, -0.74537, -0.662041)",0
19.9333,"(0.0627786, -0.0463206, 3.19854e-05)","(0.0395396, 0.971029, 0.235668)","(-0.866249, 0.0447274, 0.497606)","(0.843394, 0.0449926, 0.535408)","(0.254963, 0.580146, 0.773579)","(-0.340456, 0.644026, 0.68507)","(0.0995404, -0.992249, 0.07439)","(-0.121856, -0.756836, 0.642145)","(0.210012, -0.849916, -0.483258)","(0.0972576, -0.782443, -0.615081)",0
19.9667,"(0.061828, -0.0429158, 2.76339e-05)","(0.0409552, 0.977962, 0.204725)","(-0.882104, 0.0619302, 0.466967)","(0.849009, 0.0687059, 0.523893)","(0.258872, 0.58322, 0.769961)","(-0.344183, 0.664774, 0.663034)","(0.0945305, -0.995118, 0.028375)","(-0.142067, -0.749174, 0.646958)","(0.220289, -0.854641, -0.470171)","(0.116561, -0.839293, -0.531037)",0
20,"(0.0613355, -0.0394586, 2.13704e-05)","(0.0425253, 0.989895, 0.135272)","(-0.924986, 0.0871263, 0.369877)","(0.875642, 0.0819092, 0.475965)","(0.252815, 0.636525, 0.728643)","(-0.342365, 0.701122, 0.625471)","(0.0906225, -0.995885, 0.000515948)","(-0.151662, -0.814688, 0.559716)","(0.233222, -0.867326, -0.439719)","(0.123503, -0.885352, -0.448218)",0
20.0333,"(0.0611075, -0.0354537, 1.55203e-05)","(0.043122, 0.996984, 0.0645219)","(-0.972532, 0.125685, 0.19592)","(0.907563, 0.109666, 0.405343)","(0.247556, 0.745205, 0.619181)","(-0.325303, 0.735463, 0.594367)","(0.0923441, -0.99557, -0.0177033)","(-0.141307, -0.899474, 0.413495)","(0.244972, -0.882533, -0.401402)","(0.12398, -0.942306, -0.310949)",0
20.0667,"(0.0612438, -0.0309532, 1.15043e-05)","(0.0408156, 0.999055, 0.0149491)","(-0.985781, 0.166319, 0.0239494)","(0.929931, 0.154784, 0.333572)","(0.219086, 0.837577, 0.500466)","(-0.296946, 0.774061, 0.559154)","(0.0951722, -0.994826, -0.0355422)","(-0.125415, -0.970516, 0.205838)","(0.25728, -0.90844, -0.32946)","(0.130877, -0.966399, -0.221234)",0
20.1,"(0.0617635, -0.0268856, 7.6035e-06)","(0.0314645, 0.999376, 0.0160315)","(-0.98057, 0.190283, -0.0477015)","(0.925095, 0.186028, 0.331047)","(0.18627, 0.868753, 0.458881)","(-0.258444, 0.78268, 0.566233)","(0.0835533, -0.994522, -0.0628008)","(-0.110267, -0.988983, 0.0987607)","(0.273676, -0.914591, -0.297698)","(0.147715, -0.974037, -0.171558)",0
20.1333,"(0.0617635, -0.0268856, 7.6035e-06)","(0.0153424, 0.99927, 0.0349926)","(-0.980439, 0.196308, -0.0142359)","(0.909302, 0.189311, 0.370583)","(0.143956, 0.850599, 0.505726)","(-0.213609, 0.776618, 0.592651)","(0.0623772, -0.993421, -0.0960363)","(-0.101953, -0.989643, 0.101056)","(0.289198, -0.907207, -0.305517)","(0.163346, -0.971218, -0.17336)",0
20.1667,"(0.0631149, -0.0253323, 1.71587e-06)","(0.00119462, 0.998881, 0.0472785)","(-0.981386, 0.191944, -0.00619925)","(0.899673, 0.173372, 0.400663)","(0.109475, 0.835311, 0.538768)","(-0.177016, 0.764303, 0.620085)","(0.043581, -0.99138, -0.12356)","(-0.0942662, -0.989353, 0.110878)","(0.298391, -0.894864, -0.331936)","(0.174265, -0.969299, -0.173466)",0
20.2,"(0.0631149, -0.0253323, 1.71587e-06)","(-0.00647116, 0.998497, 0.0544201)","(-0.982303, 0.187261, -0.00386102)","(0.898487, 0.164493, 0.407017)","(0.0898559, 0.828216, 0.553158)","(-0.160684, 0.761434, 0.628012)","(0.0438348, -0.987845, -0.149135)","(-0.0855383, -0.989616, 0.115511)","(0.295339, -0.889409, -0.348894)","(0.17569, -0.973635, -0.145489)",0
20.2333,"(0.0640802, -0.0277985, 4.23342e-06)","(-0.00794724, 0.99754, 0.0696479)","(-0.983766, 0.179036, -0.0122771)","(0.907966, 0.166773, 0.384427)","(0.0900758, 0.815292, 0.572001)","(-0.164618, 0.764338, 0.623449)","(0.0564393, -0.985659, -0.159033)","(-0.0764391, -0.992414, 0.0962862)","(0.28327, -0.890882, -0.355089)","(0.172187, -0.975414, -0.137549)",0
20.2667,"(0.0640544, -0.0313356, 1.05305e-05)","(-0.00857142, 0.994034, 0.108736)","(-0.980795, 0.17268, 0.0906786)","(0.901403, 0.167513, 0.399264)","(0.112011, 0.766422, 0.632496)","(-0.180215, 0.761434, 0.622689)","(0.0688317, -0.982953, -0.170483)","(-0.0717158, -0.992988, 0.0939815)","(0.270608, -0.885987, -0.376561)","(0.167008, -0.976174, -0.138535)",0
20.3,"(0.0637877, -0.0366388, 1.96515e-05)","(-0.00788758, 0.986905, 0.161112)","(-0.969399, 0.15664, 0.189024)","(0.8918, 0.154785, 0.425128)","(0.146622, 0.706146, 0.692719)","(-0.201604, 0.750314, 0.629591)","(0.0836068, -0.979926, -0.180985)","(-0.0692767, -0.99563, 0.0626288)","(0.253443, -0.870724, -0.421435)","(0.161286, -0.96276, -0.21698)",0
20.3333,"(0.0633353, -0.0423396, 2.83051e-05)","(-0.00440888, 0.978875, 0.204414)","(-0.937147, 0.12559, 0.325549)","(0.865816, 0.123833, 0.484797)","(0.189058, 0.628612, 0.754389)","(-0.236926, 0.717132, 0.65543)","(0.0917483, -0.977364, -0.190634)","(-0.0683476, -0.996372, 0.0507167)","(0.242393, -0.839983, -0.485463)","(0.155568, -0.93582, -0.316291)",0
20.3667,"(0.0628431, -0.0476472, 3.88081e-05)","(0.00248188, 0.974948, 0.222418)","(-0.919944, 0.0909403, 0.381357)","(0.850029, 0.0941459, 0.518253)","(0.218686, 0.571183, 0.791156)","(-0.280207, 0.67875, 0.67881)","(0.0997148, -0.97562, -0.195505)","(-0.0680949, -0.99584, 0.0605374)","(0.234769, -0.816046, -0.528159)","(0.148628, -0.897107, -0.416063)",0
20.4,"(0.0621878, -0.0518114, 4.53862e-05)","(0.0109691, 0.974701, 0.223243)","(-0.911123, 0.0632877, 0.407245)","(0.8373, 0.0759182, 0.541447)","(0.228396, 0.537513, 0.811736)","(-0.318382, 0.646877, 0.692952)","(0.100475, -0.976333, -0.191516)","(-0.0698671, -0.992475, 0.100555)","(0.237643, -0.808709, -0.538066)","(0.145768, -0.875338, -0.461016)",0
20.4333,"(0.0615394, -0.0543774, 4.84955e-05)","(0.0240244, 0.975029, 0.220772)","(-0.917242, 0.0505652, 0.395108)","(0.839246, 0.0687799, 0.539385)","(0.213052, 0.54068, 0.813802)","(-0.353688, 0.633084, 0.688556)","(0.0993969, -0.977563, -0.185719)","(-0.0707706, -0.990617, 0.116918)","(0.248302, -0.813136, -0.526456)","(0.149713, -0.875779, -0.458909)",0
20.4667,"(0.0615394, -0.0543774, 4.84955e-05)","(0.0358817, 0.975397, 0.217516)","(-0.92872, 0.0441974, 0.368139)","(0.845056, 0.0666496, 0.530508)","(0.193737, 0.561463, 0.804503)","(-0.379667, 0.627888, 0.679419)","(0.0999253, -0.978614, -0.179803)","(-0.0706275, -0.992124, 0.103451)","(0.255083, -0.805236, -0.535283)","(0.15441, -0.887301, -0.434574)",0
20.5,"(0.0615394, -0.0543774, 4.84955e-05)","(0.0469837, 0.977476, 0.205752)","(-0.945898, 0.0425796, 0.321657)","(0.858582, 0.0661396, 0.508393)","(0.176912, 0.589401, 0.788232)","(-0.391695, 0.632496, 0.668225)","(0.10485, -0.981281, -0.161535)","(-0.065995, -0.994675, 0.0791593)","(0.258617, -0.794345, -0.549667)","(0.154998, -0.90122, -0.404695)",0
20.5333,"(0.0600678, -0.0510074, 4.04734e-05)","(0.0531519, 0.983815, 0.171122)","(-0.969547, 0.0495421, 0.239843)","(0.884282, 0.0670468, 0.462115)","(0.165222, 0.650167, 0.74161)","(-0.37711, 0.649624, 0.660133)","(0.117888, -0.984079, -0.133007)","(-0.0560234, -0.995733, 0.0733357)","(0.260629, -0.818358, -0.512214)","(0.145166, -0.909549, -0.38942)",0
20.5667,"(0.0599167, -0.0466525, 3.31551e-05)","(0.0572378, 0.991088, 0.120282)","(-0.983811, 0.0659984, 0.166615)","(0.908512, 0.0682529, 0.412246)","(0.15714, 0.710917, 0.685495)","(-0.338931, 0.677877, 0.652386)","(0.131112, -0.986571, -0.0974001)","(-0.044925, -0.995778, 0.0800501)","(0.270274, -0.860828, -0.431194)","(0.134816, -0.924754, -0.355885)",0
20.6,"(0.0598634, -0.041397, 2.42932e-05)","(0.0592884, 0.994526, 0.0860398)","(-0.989203, 0.0897811, 0.115833)","(0.923, 0.0548221, 0.380875)","(0.146472, 0.775885, 0.613635)","(-0.287473, 0.704422, 0.64896)","(0.140649, -0.987189, -0.075342)","(-0.0375518, -0.994448, 0.0982998)","(0.278332, -0.896052, -0.345865)","(0.125257, -0.941057, -0.314201)",0
20.6333,"(0.0600039, -0.0365468, 1.46629e-05)","(0.0590601, 0.995139, 0.0788041)","(-0.985252, 0.10321, 0.136479)","(0.92372, 0.0130273, 0.382847)","(0.1398, 0.792751, 0.593298)","(-0.235932, 0.713218, 0.660042)","(0.139004, -0.988407, -0.0610689)","(-0.0364996, -0.988266, 0.148319)","(0.284914, -0.903408, -0.320434)","(0.119528, -0.951859, -0.282272)",0
20.6667,"(0.0603702, -0.0324911, 6.89318e-06)","(0.0541525, 0.993677, 0.0983556)","(-0.974357, 0.108548, 0.197095)","(0.917791, -0.0376028, 0.395279)","(0.128157, 0.77894, 0.613863)","(-0.190636, 0.712541, 0.675236)","(0.124482, -0.990402, -0.0600672)","(-0.0371092, -0.981378, 0.18847)","(0.281571, -0.900268, -0.332017)","(0.114302, -0.95623, -0.269368)",0
20.7,"(0.0603702, -0.0324911, 6.89318e-06)","(0.0439653, 0.992621, 0.113009)","(-0.959744, 0.126304, 0.250877)","(0.915914, -0.0660336, 0.395906)","(0.119851, 0.756495, 0.642924)","(-0.15788, 0.708461, 0.687864)","(0.107673, -0.992686, -0.0546065)","(-0.0378428, -0.976605, 0.211685)","(0.261463, -0.906737, -0.330854)","(0.111393, -0.95876, -0.261478)",0
20.7333,"(0.0603702, -0.0324911, 6.89318e-06)","(0.0335685, 0.992825, 0.114767)","(-0.952819, 0.150494, 0.263606)","(0.907525, -0.0636206, 0.415151)","(0.117976, 0.751812, 0.648737)","(-0.146379, 0.709047, 0.689802)","(0.0997438, -0.993286, 0.0585981)","(-0.0393796, -0.971207, 0.234959)","(0.230288, -0.921346, -0.313191)","(0.108816, -0.963557, -0.24437)",0
20.7667,"(0.0603702, -0.0324911, 6.89318e-06)","(0.0236463, 0.994466, 0.102361)","(-0.954232, 0.176272, 0.241597)","(0.898636, -0.0271004, 0.437856)","(0.125668, 0.76692, 0.629318)","(-0.161771, 0.732171, 0.661631)","(0.103718, -0.969511, 0.222014)","(-0.0418503, -0.946677, 0.319455)","(0.197046, -0.938109, -0.284824)","(0.104417, -0.964023, -0.244451)",0
20.8,"(0.0608262, -0.0371066, 3.14636e-06)","(0.0085823, 0.992574, 0.121338)","(-0.934396, 0.116006, 0.336819)","(0.865695, 0.0466262, 0.498396)","(0.136073, 0.731247, 0.668402)","(-0.210618, 0.734448, 0.645156)","(0.11044, -0.952272, 0.284573)","(-0.0367811, -0.92183, 0.385845)","(0.168611, -0.924853, -0.340908)","(0.0935295, -0.952225, -0.290724)",0
20.8333,"(0.0599081, -0.0419971, 3.91432e-06)","(-0.00912687, 0.988384, 0.151704)","(-0.873861, -0.0250616, 0.48553)","(0.771491, 0.124055, 0.624028)","(0.121962, 0.672817, 0.729687)","(-0.18414, 0.707059, 0.682759)","(0.109921, -0.967656, 0.227065)","(-0.0177982, -0.905325, 0.424346)","(0.145796, -0.890026, -0.431969)","(0.0646901, -0.933377, -0.35302)",0
20.8667,"(0.0585954, -0.0469904, 2.16627e-06)","(-0.0199928, 0.985189, 0.1703)","(-0.753702, -0.247123, 0.608986)","(0.538537, 0.147777, 0.829542)","(0.03847, 0.609417, 0.791916)","(-0.110116, 0.650986, 0.751061)","(0.104502, -0.988609, 0.108314)","(0.00640802, -0.92018, 0.391444)","(0.126683, -0.848886, -0.513171)","(0.0240591, -0.889966, -0.455392)",0
20.9,"(0.0566959, -0.0516435, -4.64031e-06)","(-0.00927643, 0.98704, 0.160207)","(-0.723306, -0.532088, 0.440125)","(0.195756, 0.0393829, 0.979862)","(-0.176154, 0.604121, 0.777179)","(-0.0156418, 0.617624, 0.786318)","(0.104307, -0.991631, 0.0760757)","(0.0259857, -0.947233, 0.319492)","(0.124108, -0.845144, -0.519932)","(0.00564033, -0.813939, -0.580923)",0
20.9333,"(0.0546694, -0.054739, -1.56261e-05)","(0.0120067, 0.991259, 0.131386)","(-0.65466, -0.755207, 0.0329062)","(-0.122743, -0.11133, 0.986174)","(-0.604134, 0.566, 0.560951)","(-0.0455237, 0.634688, 0.771427)","(0.112666, -0.992843, 0.0396092)","(0.0296355, -0.976936, 0.211465)","(0.141159, -0.860327, -0.489808)","(0.0030265, -0.678761, -0.734353)",1
20.9667,"(0.0531021, -0.0565958, -2.45028e-05)","(0.0352188, 0.994447, 0.0991683)","(-0.470335, -0.834595, -0.286768)","(-0.282958, -0.283642, 0.916233)","(-0.916775, 0.173266, 0.359863)","(-0.160501, 0.658215, 0.735522)","(0.123045, -0.992395, -0.00350553)","(0.00794081, -0.99453, 0.104145)","(0.163034, -0.88071, -0.444714)","(0.0203029, -0.561622, -0.827145)",0
21,"(0.0531021, -0.0565958, -2.45028e-05)","(0.0482244, 0.997146, 0.0580875)","(-0.306136, -0.887659, -0.34401)","(-0.345324, -0.451109, 0.822954)","(-0.915826, -0.341782, 0.210828)","(-0.323339, 0.640134, 0.696908)","(0.128964, -0.990919, 0.0380584)","(-0.0260981, -0.998809, 0.0412272)","(0.184882, -0.914611, -0.359591)","(0.0232831, -0.496766, -0.867572)",0
21.0333,"(0.0531021, -0.0565958, -2.45028e-05)","(0.0509801, 0.997766, 0.0431691)","(-0.205536, -0.956846, -0.205428)","(-0.283796, -0.6061, 0.743036)","(-0.611881, -0.722596, 0.321647)","(-0.470814, 0.540291, 0.697438)","(0.130964, -0.979741, 0.151513)","(-0.0775908, -0.996515, -0.0306212)","(0.187189, -0.944333, -0.270545)","(0.0160628, -0.518195, -0.855111)",0
21.0667,"(0.0531021, -0.0565958, -2.45028e-05)","(0.0421427, 0.99633, 0.074503)","(-0.147951, -0.977237, -0.152047)","(-0.178804, -0.684318, 0.706921)","(-0.351748, -0.880343, 0.318227)","(-0.517984, 0.437494, 0.735045)","(0.132568, -0.955937, 0.261934)","(-0.107599, -0.989628, -0.0951779)","(0.179985, -0.953741, -0.240798)","(-0.030438, -0.505874, -0.86207)",0
21.1,"(0.0531021, -0.0565958, -2.45028e-05)","(0.0268973, 0.993116, 0.114005)","(-0.106959, -0.990184, -0.0899708)","(0.0925128, -0.659273, 0.746191)","(-0.0815142, -0.936384, 0.341379)","(-0.551045, 0.386024, 0.739821)","(0.142398, -0.942017, 0.303852)","(-0.126686, -0.981375, -0.144407)","(0.162025, -0.955521, -0.24643)","(-0.0727056, -0.513125, -0.855229)",0
21.1333,"(0.0539118, -0.0540511, 7.12417e-06)","(0.0122437, 0.991723, 0.127809)","(-0.0572462, -0.99656, -0.0599248)","(0.416868, -0.471425, 0.777161)","(0.154233, -0.940969, 0.301312)","(-0.637729, 0.403144, 0.656336)","(0.165594, -0.937299, 0.306673)","(-0.140344, -0.97853, -0.150937)","(0.144663, -0.959964, -0.23988)","(-0.100115, -0.494376, -0.863464)",0
