time,root_position,neck,shoulder_l,shoulder_r,elbow_l,elbow_r,hip_l,hip_r,knee_l,knee_r,is_pattern
50.1501,"(0.0427024, -0.0153004, 3.82774e-07)","(0.0102433, 0.99624, 0.0860283)","(-0.433019, -0.89683, -0.0905024)","(-0.192918, -0.941992, -0.274652)","(0.0534633, -0.958633, 0.279577)","(0.0714023, -0.895936, 0.438406)","(-0.0792144, -0.995032, 0.060296)","(0.522421, -0.641186, 0.5621)","(-0.131484, -0.871037, -0.473293)","(-0.339277, -0.643825, -0.685843)",0
50.1835,"(0.0427024, -0.0153004, 3.82774e-07)","(0.0231408, 0.996715, 0.0776076)","(-0.463752, -0.880904, -0.0945614)","(-0.215747, -0.92929, -0.299787)","(0.0355025, -0.96572, 0.257146)","(0.0842398, -0.893594, 0.440901)","(-0.0796299, -0.995841, 0.0442661)","(0.536706, -0.645763, 0.543081)","(-0.131359, -0.867367, -0.480021)","(-0.291854, -0.69635, -0.655681)",0
50.2168,"(0.0408779, -0.0182652, -4.58509e-06)","(0.0389256, 0.996675, 0.0715821)","(-0.503343, -0.857313, -0.107982)","(-0.243162, -0.916188, -0.318546)","(0.0243098, -0.970875, 0.23835)","(0.0870402, -0.892552, 0.442465)","(-0.0869922, -0.996193, 0.00572626)","(0.515825, -0.693341, 0.503192)","(-0.131527, -0.866791, -0.481014)","(-0.188917, -0.801738, -0.567033)",0
50.2502,"(0.0405278, -0.0224829, -3.10363e-06)","(0.0545425, 0.995794, 0.0736162)","(-0.534729, -0.836204, -0.121773)","(-0.260822, -0.911642, -0.317617)","(0.0138727, -0.972309, 0.233288)","(0.0796623, -0.889179, 0.450571)","(-0.0966468, -0.994415, -0.0424122)","(0.483611, -0.781047, 0.395077)","(-0.136124, -0.870001, -0.473887)","(-0.0683377, -0.907192, -0.415129)",0
50.2836,"(0.0403281, -0.0263591, -9.79938e-07)","(0.0688924, 0.994359, 0.080651)","(-0.550851, -0.824631, -0.128633)","(-0.282064, -0.908452, -0.308473)","(0.0101838, -0.969484, 0.244941)","(0.0682871, -0.888936, 0.452913)","(-0.106408, -0.990987, -0.0813733)","(0.419726, -0.864375, 0.276921)","(-0.146432, -0.878297, -0.45514)","(0.0208215, -0.963781, -0.265881)",0
50.3169,"(0.040365, -0.0294345, 2.49762e-06)","(0.0820201, 0.992818, 0.0870981)","(-0.551687, -0.826157, -0.114482)","(-0.30056, -0.907663, -0.292936)","(-0.00632924, -0.967353, 0.253353)","(0.0630556, -0.890696, 0.450204)","(-0.109566, -0.988807, -0.101272)","(0.370317, -0.91054, 0.183801)","(-0.160332, -0.884563, -0.437999)","(0.0598827, -0.978836, -0.195689)",0
50.3503,"(0.040365, -0.0294345, 2.49762e-06)","(0.0923702, 0.99141, 0.0925983)","(-0.547675, -0.831118, -0.0964118)","(-0.311858, -0.906985, -0.283061)","(-0.021946, -0.966631, 0.25523)","(0.0602276, -0.89339, 0.445227)","(-0.108878, -0.988052, -0.109085)","(0.346715, -0.921955, 0.172592)","(-0.171768, -0.89076, -0.420763)","(0.0740409, -0.978275, -0.193639)",0
50.3837,"(0.040365, -0.0294345, 2.49762e-06)","(0.0971504, 0.990721, 0.0950498)","(-0.540951, -0.838381, -0.0670039)","(-0.308846, -0.913473, -0.264916)","(-0.0319352, -0.967337, 0.251472)","(0.0746538, -0.895653, 0.438443)","(-0.107445, -0.987244, -0.117493)","(0.341932, -0.923627, 0.173193)","(-0.177031, -0.895537, -0.408256)","(0.0752341, -0.977606, -0.196533)",0
50.417,"(0.040365, -0.0294345, 2.49762e-06)","(0.0953988, 0.991053, 0.093346)","(-0.534916, -0.84348, -0.0490665)","(-0.289502, -0.921477, -0.258976)","(-0.029995, -0.967515, 0.25103)","(0.101156, -0.89184, 0.440895)","(-0.108181, -0.986279, -0.124705)","(0.338051, -0.928628, 0.152876)","(-0.179015, -0.899292, -0.399033)","(0.0782681, -0.976888, -0.198906)",0
50.4504,"(0.0423865, -0.0277562, 3.53102e-06)","(0.0916037, 0.991892, 0.0880853)","(-0.54721, -0.835937, -0.0420655)","(-0.220451, -0.93997, -0.260494)","(-0.0199031, -0.965583, 0.259331)","(0.130916, -0.882085, 0.452534)","(-0.109647, -0.986111, -0.124754)","(0.331413, -0.935933, 0.119141)","(-0.183142, -0.904068, -0.386161)","(0.0818101, -0.974648, -0.208252)",0
50.4838,"(0.0423865, -0.0277562, 3.53102e-06)","(0.0854958, 0.993687, 0.0726354)","(-0.592847, -0.803486, -0.0542402)","(-0.0859526, -0.950716, -0.297913)","(-0.0393542, -0.95635, 0.28956)","(0.223032, -0.822441, 0.523304)","(-0.110655, -0.986401, -0.121523)","(0.321713, -0.941277, 0.102457)","(-0.188523, -0.908256, -0.373537)","(0.0862393, -0.96836, -0.234182)",0
50.5171,"(0.0423865, -0.0277562, 3.53102e-06)","(0.0803669, 0.994861, 0.0615897)","(-0.676948, -0.733022, -0.0664812)","(0.167859, -0.92286, -0.34663)","(-0.123034, -0.93867, 0.32212)","(0.366471, -0.679559, 0.63553)","(-0.110209, -0.984146, -0.138964)","(0.311601, -0.943152, 0.115626)","(-0.191578, -0.902739, -0.385175)","(0.0894018, -0.970704, -0.223029)",0
50.5505,"(0.0438971, -0.0259697, 3.56492e-06)","(0.0764599, 0.995403, 0.0576846)","(-0.762969, -0.644341, -0.0519918)","(0.381908, -0.801588, -0.460004)","(-0.292417, -0.900318, 0.322365)","(0.76624, -0.357966, 0.533608)","(-0.107773, -0.977554, -0.181035)","(0.303691, -0.942213, 0.141443)","(-0.189416, -0.893068, -0.408108)","(0.0935636, -0.975385, -0.199676)",0
50.5839,"(0.0438971, -0.0259697, 3.56492e-06)","(0.0800978, 0.994894, 0.0614098)","(-0.836652, -0.547137, -0.0255885)","(0.612041, -0.754802, -0.235965)","(-0.652294, -0.678163, 0.338536)","(0.814264, 0.0739207, 0.575769)","(-0.105031, -0.969446, -0.221681)","(0.2994, -0.939365, 0.167191)","(-0.188324, -0.881895, -0.432199)","(0.0944173, -0.983871, -0.15193)",0
50.6172,"(0.0438971, -0.0259697, 3.56492e-06)","(0.0886059, 0.993949, 0.0649141)","(-0.880435, -0.468463, 0.0733284)","(0.738519, -0.673476, -0.0319392)","(-0.838431, -0.199384, 0.507228)","(0.738399, 0.465033, 0.488376)","(-0.102787, -0.965696, -0.238467)","(0.298956, -0.936227, 0.184673)","(-0.190585, -0.878352, -0.438379)","(0.0933637, -0.986098, -0.137453)",0
50.6506,"(0.0438971, -0.0259697, 3.56492e-06)","(0.0999109, 0.992414, 0.0716382)","(-0.901296, -0.390397, 0.187766)","(0.739091, -0.587555, 0.329429)","(-0.71302, 0.343974, 0.61097)","(0.439017, 0.515294, 0.736027)","(-0.101592, -0.96797, -0.229595)","(0.298413, -0.930393, 0.212881)","(-0.195586, -0.874033, -0.444761)","(0.0910856, -0.9863, -0.137534)",0
50.684,"(0.0438971, -0.0259697, 3.56492e-06)","(0.108717, 0.990726, 0.081506)","(-0.857663, -0.329407, 0.394847)","(0.754826, -0.551452, 0.355158)","(-0.360692, 0.582827, 0.728158)","(0.3785, 0.568087, 0.730763)","(-0.0995682, -0.970585, -0.219206)","(0.301268, -0.925391, 0.229975)","(-0.197962, -0.866112, -0.458978)","(0.0902214, -0.983619, -0.156058)",0
50.7173,"(0.0425518, -0.0292516, 1.45379e-06)","(0.111964, 0.989208, 0.094509)","(-0.635933, -0.308924, 0.707217)","(0.725457, -0.550745, 0.412787)","(-0.00198494, 0.558221, 0.82969)","(0.498007, 0.539279, 0.679093)","(-0.0979228, -0.973614, -0.206124)","(0.30475, -0.923119, 0.234477)","(-0.198678, -0.858474, -0.47281)","(0.0900059, -0.979477, -0.180344)",0
50.7507,"(0.0424297, -0.0329945, 5.56558e-07)","(0.110746, 0.988796, 0.100084)","(-0.165245, -0.309163, 0.936543)","(0.762684, -0.593049, 0.258082)","(0.406137, 0.443834, 0.798789)","(0.730882, 0.482018, 0.483187)","(-0.0964024, -0.971497, -0.216567)","(0.313945, -0.914623, 0.254762)","(-0.195069, -0.841844, -0.503236)","(0.0937693, -0.979368, -0.179012)",0
50.7841,"(0.0425424, -0.0363614, 6.90669e-07)","(0.110797, 0.988516, 0.102766)","(0.401083, -0.293813, 0.867644)","(0.713872, -0.592317, 0.37356)","(0.871281, 0.251634, 0.421366)","(0.586087, 0.474785, 0.656568)","(-0.0944666, -0.970923, -0.219967)","(0.325005, -0.903721, 0.278676)","(-0.189508, -0.826691, -0.529781)","(0.0974245, -0.978078, -0.184045)",1
50.8174,"(0.0425424, -0.0363614, 6.90669e-07)","(0.107395, 0.989701, 0.094647)","(0.655943, -0.395419, 0.642948)","(0.546765, -0.647131, 0.53129)","(0.991332, 0.0864206, -0.0989555)","(-0.0451405, 0.411346, 0.910361)","(-0.0976756, -0.970085, -0.22225)","(0.323746, -0.899283, 0.294073)","(-0.18401, -0.833105, -0.521609)","(0.105236, -0.971947, -0.210342)",0
50.8508,"(0.0441185, -0.0316152, 4.32879e-06)","(0.106781, 0.992131, 0.0653757)","(0.628801, -0.518354, 0.579585)","(0.161817, -0.610149, 0.775586)","(0.951562, -0.152945, -0.266717)","(-0.618336, 0.17662, 0.765811)","(-0.104787, -0.976811, -0.186709)","(0.302143, -0.9136, 0.272112)","(-0.19078, -0.862696, -0.468357)","(0.0897175, -0.960594, -0.263078)",0
50.8842,"(0.0458201, -0.0194796, 1.09596e-05)","(0.100822, 0.994755, 0.0172707)","(0.513654, -0.7183, 0.469259)","(-0.125521, -0.628092, 0.767949)","(0.908476, -0.338246, -0.245483)","(-0.740065, 0.0993789, 0.665152)","(-0.113407, -0.983033, -0.144171)","(0.262206, -0.938943, 0.222787)","(-0.200596, -0.898498, -0.390464)","(0.0778631, -0.951013, -0.299186)",0
50.9175,"(0.0476079, -0.000144601, 2.12109e-05)","(0.0899004, 0.995519, -0.029322)","(0.508019, -0.808817, 0.296195)","(-0.216474, -0.609132, 0.762953)","(0.82725, -0.419742, -0.373463)","(-0.693729, 0.0833205, 0.715401)","(-0.106092, -0.988596, -0.106871)","(0.206592, -0.964483, 0.1646)","(-0.22982, -0.909941, -0.345239)","(0.0714488, -0.957618, -0.279039)",0
50.9509,"(0.0486826, 0.020537, 2.88179e-05)","(0.0789702, 0.994699, -0.065856)","(0.66421, -0.746855, -0.0321292)","(-0.11645, -0.657457, 0.744439)","(0.652874, -0.328701, -0.68243)","(-0.545988, 0.233582, 0.804572)","(-0.042397, -0.996072, -0.0777392)","(0.154327, -0.981518, 0.113161)","(-0.289378, -0.904167, -0.314234)","(0.0679076, -0.969458, -0.235669)",0
50.9843,"(0.0490181, 0.0395411, 3.70247e-05)","(0.0800558, 0.993829, -0.0767821)","(0.772218, -0.621323, -0.132804)","(0.0617037, -0.726017, 0.684903)","(0.574298, -0.154882, -0.803861)","(-0.387978, 0.350582, 0.852388)","(0.112462, -0.993285, -0.0271581)","(0.11759, -0.990531, 0.0708629)","(-0.383023, -0.882844, -0.271808)","(0.00302931, -0.984911, -0.173036)",0
51.0176,"(0.0491524, 0.0546594, 4.56218e-05)","(0.102288, 0.992573, -0.0658518)","(0.833847, -0.531414, -0.149329)","(0.191283, -0.764926, 0.61506)","(0.551823, 0.0436725, -0.832817)","(-0.356169, 0.390065, 0.849113)","(0.268365, -0.963129, 0.0190257)","(0.090843, -0.995636, 0.0213716)","(-0.405373, -0.89167, -0.20149)","(-0.111097, -0.980935, -0.159451)",0
51.051,"(0.0485818, 0.0637796, 5.27613e-05)","(0.122848, 0.991485, -0.043196)","(0.83506, -0.533242, -0.13538)","(0.277053, -0.776315, 0.566195)","(0.468478, 0.182795, -0.864358)","(-0.37532, 0.370967, 0.849422)","(0.365156, -0.929298, 0.0553761)","(0.0650189, -0.997873, -0.0047239)","(-0.374711, -0.917378, -0.134198)","(-0.195329, -0.967254, -0.162072)",0
51.0844,"(0.0485818, 0.0637796, 5.27613e-05)","(0.122245, 0.992115, -0.0276509)","(0.789468, -0.576863, -0.209686)","(0.332155, -0.76635, 0.549891)","(0.374513, 0.185416, -0.908494)","(-0.361843, 0.343575, 0.866618)","(0.367046, -0.928632, 0.0540322)","(-0.0228204, -0.997135, -0.0721252)","(-0.218702, -0.974789, -0.0442274)","(-0.207617, -0.959908, -0.188339)",0
51.1177,"(0.0471498, 0.0618792, 6.06086e-05)","(0.0995886, 0.994567, -0.0303037)","(0.717787, -0.642036, -0.26939)","(0.337025, -0.781308, 0.525331)","(0.26301, 0.102147, -0.959371)","(-0.252031, 0.361203, 0.897782)","(0.347184, -0.935928, 0.059183)","(-0.0960523, -0.989005, -0.112437)","(-0.0765389, -0.996208, 0.0413693)","(-0.174437, -0.969585, -0.171685)",0
51.1511,"(0.0469713, 0.0526374, 5.88425e-05)","(0.0723496, 0.995995, -0.0525406)","(0.654789, -0.681258, -0.327319)","(0.397754, -0.814219, 0.422895)","(0.163826, 0.0368835, -0.985799)","(0.0327478, 0.236308, 0.971126)","(0.326585, -0.9428, 0.0668571)","(-0.135822, -0.971946, -0.192023)","(0.046168, -0.990126, 0.132361)","(-0.166384, -0.973296, -0.158152)",0
51.1845,"(0.0468543, 0.0359687, 5.82471e-05)","(0.063502, 0.995331, -0.072696)","(0.650609, -0.674644, -0.34866)","(0.488159, -0.839994, 0.236878)","(0.030871, 0.117716, -0.992567)","(0.483868, 0.104208, 0.868914)","(0.322811, -0.943313, 0.0771634)","(-0.112264, -0.970875, -0.211656)","(0.055367, -0.985086, 0.16291)","(-0.167581, -0.975078, -0.145397)",0
51.2178,"(0.0469557, 0.0174183, 6.17318e-05)","(0.0612893, 0.993067, -0.100306)","(0.704175, -0.617469, -0.350527)","(0.629256, -0.777125, 0.0106899)","(-0.10385, 0.184238, -0.97738)","(0.870916, 0.0697591, 0.486455)","(0.330862, -0.939361, 0.0901739)","(-0.0796983, -0.969835, -0.230368)","(0.00592127, -0.982975, 0.183643)","(-0.162368, -0.975483, -0.148559)",0
51.2512,"(0.0474956, -0.00107516, 6.69599e-05)","(0.0666909, 0.990357, -0.121431)","(0.777345, -0.514949, -0.361335)","(0.712969, -0.660933, -0.234185)","(-0.160453, 0.237808, -0.957968)","(0.978031, 0.181574, -0.102406)","(0.338403, -0.937681, 0.078972)","(-0.0687836, -0.973051, -0.220093)","(-0.0392785, -0.984998, 0.168036)","(-0.142802, -0.977352, -0.156172)",0
51.2846,"(0.0480439, -0.0177663, 7.35581e-05)","(0.0581088, 0.988748, -0.137845)","(0.827497, -0.421522, -0.370901)","(0.718728, -0.544078, -0.432907)","(-0.206201, 0.215269, -0.954537)","(0.822043, 0.221058, -0.524765)","(0.348045, -0.936301, 0.0469495)","(-0.0617593, -0.973678, -0.219403)","(-0.0854882, -0.982448, 0.165796)","(-0.12261, -0.981246, -0.148736)",0
51.3179,"(0.04852, -0.029889, 8.21585e-05)","(0.049174, 0.988716, -0.141498)","(0.837707, -0.388319, -0.384)","(0.534235, -0.546878, -0.644607)","(-0.21336, 0.203966, -0.955445)","(0.65202, 0.145318, -0.744146)","(0.359951, -0.932958, 0.00491685)","(-0.0654054, -0.973693, -0.218277)","(-0.112306, -0.980899, 0.158824)","(-0.123807, -0.980796, -0.150701)",0
51.3513,"(0.0490061, -0.0368081, 9.65551e-05)","(0.0361825, 0.993674, -0.106313)","(0.803982, -0.450586, -0.388053)","(0.133002, -0.608906, -0.782013)","(-0.184291, 0.206516, -0.960931)","(0.600169, 0.0973692, -0.793925)","(0.389729, -0.920858, -0.0114911)","(-0.0780725, -0.970933, -0.226258)","(-0.141744, -0.976225, 0.163994)","(-0.111278, -0.984397, -0.136306)",0
51.3847,"(0.049618, -0.0430913, 0.000107096)","(0.0231802, 0.997686, -0.0639218)","(0.70109, -0.591993, -0.397514)","(-0.380116, -0.696223, -0.608922)","(-0.141239, 0.121913, -0.98244)","(0.401796, -0.0262831, -0.915352)","(0.416114, -0.909104, -0.019466)","(-0.094751, -0.969053, -0.227946)","(-0.143828, -0.973728, 0.176545)","(-0.101167, -0.991978, -0.0757997)",0
51.418,"(0.0503644, -0.0492211, 0.000116002)","(0.0201745, 0.999255, -0.0328961)","(0.542667, -0.745311, -0.387328)","(-0.651502, -0.71922, -0.241387)","(-0.151369, 0.0245636, -0.988172)","(-0.00751101, -0.387328, -0.921911)","(0.435703, -0.899249, -0.0388988)","(-0.0980249, -0.965658, -0.240615)","(-0.109018, -0.971022, 0.212679)","(-0.0823165, -0.996363, 0.0220371)",0
51.4514,"(0.0509684, -0.0580239, 0.000125712)","(0.0207541, 0.999341, -0.0297855)","(0.355904, -0.874168, -0.330398)","(-0.656661, -0.748625, 0.0914199)","(-0.241327, -0.168616, -0.955683)","(-0.474938, -0.643587, -0.600191)","(0.43761, -0.896101, -0.0741682)","(-0.0971807, -0.959081, -0.265931)","(-0.0543058, -0.961858, 0.268103)","(-0.0659834, -0.988724, 0.134431)",1
51.4848,"(0.0517185, -0.0686983, 0.000129707)","(0.0233236, 0.997692, -0.0637692)","(0.109902, -0.971092, -0.211899)","(-0.618454, -0.758199, 0.206517)","(-0.480149, -0.331853, -0.811991)","(-0.62333, -0.726762, -0.288576)","(0.425536, -0.896817, -0.120994)","(-0.0974146, -0.947614, -0.3042)","(0.0169497, -0.947483, 0.319358)","(-0.0674847, -0.982485, 0.173691)",0
51.5181,"(0.0514619, -0.0804767, 0.000128007)","(0.0242399, 0.986767, -0.160323)","(-0.148053, -0.984297, -0.0961275)","(-0.624334, -0.757683, 0.190062)","(-0.720285, -0.48754, -0.493452)","(-0.621864, -0.709083, -0.332395)","(0.400007, -0.899492, -0.175806)","(-0.112518, -0.935217, -0.335722)","(0.0747494, -0.9247, 0.373285)","(-0.0778469, -0.969125, 0.233959)",0
51.5515,"(0.0502265, -0.0931984, 0.000114793)","(0.0258596, 0.958353, -0.284413)","(-0.360807, -0.928485, 0.0879401)","(-0.594642, -0.75392, 0.279296)","(-0.853156, -0.521067, -0.0247975)","(-0.625429, -0.775126, -0.0895477)","(0.384759, -0.896323, -0.220377)","(-0.124835, -0.92319, -0.363507)","(0.121033, -0.912872, 0.389893)","(-0.0902094, -0.951918, 0.292772)",0
51.5849,"(0.0485641, -0.107051, 0.000102656)","(0.0437935, 0.922858, -0.382643)","(-0.489117, -0.86153, 0.136129)","(-0.619862, -0.756956, 0.206854)","(-0.862376, -0.435914, 0.257462)","(-0.504399, -0.790154, -0.348193)","(0.382905, -0.893213, -0.235699)","(-0.134737, -0.916941, -0.375585)","(0.153156, -0.905883, 0.394866)","(-0.0875263, -0.937807, 0.335941)",0
51.6182,"(0.0461843, -0.121146, 9.50301e-05)","(0.0740133, 0.912094, -0.403244)","(-0.525857, -0.846006, 0.0880258)","(-0.723458, -0.682881, 0.101403)","(-0.907118, -0.394683, 0.146156)","(-0.303135, -0.611592, -0.730798)","(0.408277, -0.882885, -0.231999)","(-0.146445, -0.905888, -0.397392)","(0.172642, -0.909007, 0.379342)","(-0.0683143, -0.945918, 0.317132)",0
51.6516,"(0.0419209, -0.133735, 8.31937e-05)","(0.129127, 0.894861, -0.427258)","(-0.480953, -0.876238, -0.0298352)","(-0.859071, -0.511111, -0.0276072)","(-0.939007, -0.343836, -0.00649731)","(-0.240863, -0.236953, -0.94119)","(0.418524, -0.880427, -0.222902)","(-0.151727, -0.886879, -0.436377)","(0.192894, -0.871714, 0.450451)","(-0.0357662, -0.941313, 0.335634)",0
51.685,"(0.0373515, -0.145225, 8.7883e-05)","(0.190874, 0.880534, -0.43385)","(-0.312178, -0.943938, -0.107356)","(-0.938651, -0.344201, 0.0214656)","(-0.868599, -0.317516, -0.380421)","(-0.664268, -0.183979, -0.724499)","(0.429371, -0.876686, -0.216939)","(-0.120797, -0.846384, -0.518692)","(0.201848, -0.787209, 0.582717)","(0.0142221, -0.902433, 0.430595)",0
51.7183,"(0.0313874, -0.154663, 9.45731e-05)","(0.272238, 0.869625, -0.411872)","(-0.125415, -0.991805, -0.0243739)","(-0.961187, -0.24043, 0.135322)","(0.417652, -0.856701, -0.302706)","(-0.939661, -0.318047, -0.126031)","(0.426672, -0.877403, -0.219353)","(-0.0758996, -0.768585, -0.63523)","(0.197791, -0.729167, 0.655129)","(0.0535242, -0.945895, 0.320028)",0
51.7517,"(0.0260838, -0.164853, 9.37574e-05)","(0.383249, 0.892362, -0.23835)","(0.0546359, -0.998504, 0.00230305)","(-0.976036, -0.201882, 0.0812178)","(0.514646, -0.812173, -0.274801)","(-0.924888, -0.35279, 0.141849)","(0.460456, -0.851376, -0.251275)","(-0.02136, -0.688286, -0.725125)","(0.227037, -0.850088, 0.475189)","(0.0484216, -0.998255, -0.0338035)",0
51.7851,"(0.0220259, -0.172254, 9.21512e-05)","(0.497264, 0.863055, -0.0886839)","(0.191859, -0.980607, 0.0399958)","(-0.903822, -0.422594, -0.0672322)","(0.515119, -0.820415, -0.248136)","(-0.721088, -0.691846, 0.0371693)","(0.457374, -0.810499, -0.365924)","(-0.00705386, -0.616785, -0.7871)","(0.287585, -0.950646, 0.116476)","(0.00535518, -0.898286, -0.439378)",0
51.8184,"(0.0173063, -0.18194, 9.42478e-05)","(0.611463, 0.791114, -0.0158896)","(0.234001, -0.97185, 0.0274045)","(-0.740615, -0.651825, -0.163135)","(0.518315, -0.83532, -0.183275)","(-0.363327, -0.924256, -0.117237)","(0.441452, -0.739214, -0.50861)","(-0.00797066, -0.592814, -0.8053)","(0.319734, -0.92669, -0.197524)","(-0.0264758, -0.801518, -0.597385)",0
51.8518,"(0.0118488, -0.191005, 7.97071e-05)","(0.709718, 0.703708, -0.0331162)","(0.170686, -0.98528, 0.00943556)","(-0.514707, -0.839153, -0.175782)","(0.422372, -0.88714, -0.185967)","(0.0852032, -0.986679, -0.138586)","(0.421115, -0.675524, -0.605251)","(0.0162138, -0.554051, -0.832325)","(0.328914, -0.902007, -0.27964)","(-0.0672714, -0.799104, -0.597417)",0
51.8852,"(0.00785787, -0.198321, 6.80316e-05)","(0.784866, 0.619489, 0.014817)","(0.0305508, -0.999517, -0.00576816)","(-0.542904, -0.828902, -0.134817)","(0.337867, -0.916178, -0.215552)","(0.11523, -0.990639, -0.0731919)","(0.418318, -0.626963, -0.657212)","(0.0850817, -0.507346, -0.857532)","(0.162017, -0.897319, -0.410573)","(-0.0949273, -0.784028, -0.613424)",0
51.9185,"(0.0026491, -0.201823, 6.15008e-05)","(0.829985, 0.521737, 0.197269)","(-0.175309, -0.9845, 0.00508409)","(-0.528057, -0.837043, -0.143229)","(0.217485, -0.956497, -0.194457)","(0.217823, -0.975262, 0.0376496)","(0.539282, -0.718433, -0.439351)","(0.367701, -0.499821, -0.784203)","(-0.0936756, -0.742873, -0.662846)","(-0.282915, -0.739212, -0.611167)",0
51.9519,"(-0.00369647, -0.204014, 4.9847e-05)","(0.837149, 0.426227, 0.3428)","(-0.324483, -0.944951, 0.0421656)","(-0.506364, -0.853758, -0.121213)","(0.0882362, -0.988062, -0.126283)","(0.193202, -0.972964, 0.126545)","(0.584589, -0.790919, -0.180841)","(0.619567, -0.465332, -0.632142)","(-0.485968, -0.530457, -0.694587)","(-0.512454, -0.631795, -0.581573)",1
51.9853,"(-0.00722024, -0.203043, 4.42129e-05)","(0.836189, 0.313474, 0.450025)","(-0.424984, -0.901598, 0.0806884)","(-0.433483, -0.898143, -0.0737033)","(-0.0446835, -0.998074, -0.0430427)","(0.209115, -0.959811, 0.187173)","(0.551316, -0.830195, 0.082625)","(0.778781, -0.427798, -0.45879)","(-0.727536, -0.344758, -0.593155)","(-0.716739, -0.495652, -0.490525)",0
52.0186,"(-0.00722024, -0.203043, 4.42129e-05)","(0.84086, 0.23574, 0.487218)","(-0.450824, -0.890244, 0.0649885)","(-0.385884, -0.920956, -0.0541642)","(-0.118353, -0.991602, -0.0521377)","(0.131698, -0.976265, 0.171936)","(0.450215, -0.888451, 0.0892208)","(0.763373, -0.495827, -0.414025)","(-0.885486, -0.245651, -0.394424)","(-0.793172, -0.353245, -0.496082)",0
52.052,"(-0.00722024, -0.203043, 4.42129e-05)","(0.830027, 0.156891, 0.535202)","(-0.479734, -0.876374, 0.0427199)","(-0.356521, -0.930342, -0.0857681)","(-0.116945, -0.991265, -0.0609763)","(0.0411291, -0.981892, 0.184926)","(0.325881, -0.94055, 0.0957467)","(0.705418, -0.632656, -0.319579)","(-0.918286, -0.0674704, -0.390126)","(-0.799482, -0.219805, -0.55903)",0
52.0854,"(-0.00722024, -0.203043, 4.42129e-05)","(0.797675, 0.118686, 0.591294)","(-0.50104, -0.865199, 0.0197334)","(-0.338041, -0.926537, -0.165096)","(-0.0492927, -0.996383, -0.0692252)","(-0.022406, -0.98063, 0.194585)","(0.239469, -0.964121, 0.11457)","(0.586361, -0.79065, -0.176221)","(-0.896105, 0.118827, -0.42764)","(-0.765935, -0.0289522, -0.642266)",0
52.1187,"(-0.00250781, -0.20374, 4.63886e-05)","(0.76286, 0.112245, 0.636747)","(-0.49458, -0.869071, 0.0102801)","(-0.327377, -0.912752, -0.244354)","(0.0449603, -0.997095, -0.0614857)","(-0.0451425, -0.980109, 0.193255)","(0.206216, -0.971479, 0.117064)","(0.490659, -0.864634, -0.107986)","(-0.828563, 0.244936, -0.503478)","(-0.747792, 0.112999, -0.654246)",0
52.1521,"(0.00143139, -0.205121, 4.61083e-05)","(0.723675, 0.130286, 0.677731)","(-0.465972, -0.88448, 0.0237617)","(-0.305536, -0.91292, -0.270602)","(0.109508, -0.993567, -0.0288473)","(-0.049411, -0.977058, 0.207162)","(0.229194, -0.96575, 0.121641)","(0.426255, -0.899147, -0.0992006)","(-0.753963, 0.323255, -0.571879)","(-0.760507, 0.187572, -0.621647)",0
52.1855,"(0.00579629, -0.205666, 2.32119e-05)","(0.679584, 0.146782, 0.718763)","(-0.423374, -0.904624, 0.0490877)","(-0.280392, -0.924711, -0.257467)","(0.129136, -0.991423, 0.0200876)","(-0.0583537, -0.971965, 0.22777)","(0.281, -0.949598, 0.138931)","(0.513366, -0.85137, -0.107817)","(-0.655817, 0.37025, -0.65789)","(-0.78808, 0.0994447, -0.607487)",0
52.2188,"(0.00977622, -0.203963, 6.4617e-06)","(0.628736, 0.151148, 0.762788)","(-0.362158, -0.931177, 0.0418449)","(-0.258221, -0.944508, -0.203041)","(0.102701, -0.991785, 0.0762544)","(-0.0748721, -0.965739, 0.24848)","(0.35309, -0.904874, 0.237761)","(0.722592, -0.682725, -0.108386)","(-0.486168, 0.0984412, -0.868303)","(-0.726479, -0.183105, -0.662344)",0
52.2522,"(0.0146009, -0.200245, -6.09122e-06)","(0.531277, 0.140415, 0.835481)","(-0.299754, -0.953823, -0.0192128)","(-0.168221, -0.968545, -0.183363)","(0.0722068, -0.993226, 0.091045)","(-0.0638644, -0.974913, 0.213229)","(0.425933, -0.84734, 0.317169)","(0.880465, -0.468281, -0.0741234)","(-0.209649, -0.390224, -0.896534)","(-0.523656, -0.552235, -0.648708)",0
52.2856,"(0.0222086, -0.190994, -2.06733e-05)","(0.440582, 0.125369, 0.888915)","(-0.234446, -0.969233, -0.0749844)","(-0.074476, -0.988833, -0.129082)","(0.0612005, -0.992877, 0.102225)","(-0.0634916, -0.971562, 0.228115)","(0.506809, -0.75775, 0.411047)","(0.956113, -0.282553, -0.0775367)","(0.0579837, -0.712022, -0.699759)","(-0.170719, -0.837598, -0.518926)",0
52.3189,"(0.030326, -0.179123, -2.96995e-05)","(0.310303, 0.105649, 0.944749)","(-0.204001, -0.97075, -0.126602)","(-0.0346263, -0.990603, -0.13231)","(0.097226, -0.991891, 0.0818503)","(-0.0345318, -0.97268, 0.229566)","(0.540352, -0.769584, 0.340235)","(0.957839, -0.2832, -0.0484027)","(0.129801, -0.760645, -0.636059)","(0.152786, -0.924293, -0.34977)",0
