time,root_position,neck,shoulder_l,shoulder_r,elbow_l,elbow_r,hip_l,hip_r,knee_l,knee_r,is_pattern
70.4,"(0.0615098, -0.0458042, -3.47266e-05)","(0.267762, 0.952887, 0.142509)","(0.0241819, -0.999098, 0.0349028)","(-0.337687, -0.927044, -0.162962)","(0.878851, -0.47214, -0.0685934)","(0.55298, -0.569608, 0.608078)","(-0.450634, -0.866627, -0.21421)","(0.441356, -0.855239, 0.271608)","(-0.582411, -0.629782, -0.513976)","(0.254285, -0.934697, -0.248356)",0
70.44,"(0.0695678, -0.0418318, -3.50576e-05)","(0.290443, 0.947467, 0.133971)","(0.0349521, -0.999124, 0.0230046)","(-0.266993, -0.963383, -0.0246569)","(0.927241, -0.372316, -0.040065)","(0.5848, -0.36416, 0.724843)","(-0.427414, -0.880186, -0.206373)","(0.402372, -0.839112, 0.366042)","(-0.562701, -0.596425, -0.572403)","(0.164934, -0.95189, -0.258269)",0
70.48,"(0.0760593, -0.0358053, -3.12176e-05)","(0.317162, 0.9416, 0.113125)","(0.039826, -0.998911, 0.0242879)","(-0.198413, -0.970809, 0.134764)","(0.962224, -0.272255, 0.00135725)","(0.504921, -0.181355, 0.843899)","(-0.388596, -0.900329, -0.195963)","(0.361491, -0.820701, 0.442464)","(-0.54244, -0.551318, -0.633883)","(0.132445, -0.963425, -0.232961)",0
70.5,"(0.081458, -0.0285526, -2.80565e-05)","(0.337287, 0.93374, 0.119862)","(0.0205506, -0.99032, 0.137276)","(-0.14881, -0.946973, 0.284776)","(0.981119, -0.0949135, 0.168511)","(0.441938, -0.0118777, 0.896967)","(-0.281634, -0.942308, -0.180937)","(0.332836, -0.806513, 0.488627)","(-0.516064, -0.486525, -0.704962)","(0.120383, -0.977096, -0.175477)",0
70.54,"(0.0864798, -0.020484, -2.21031e-05)","(0.336367, 0.926175, 0.170463)","(0.0257393, -0.951967, 0.305118)","(-0.13339, -0.923698, 0.359151)","(0.913575, 0.0829446, 0.398123)","(0.452709, 0.150782, 0.878817)","(-0.145888, -0.981608, -0.123136)","(0.316114, -0.832606, 0.454795)","(-0.473129, -0.408054, -0.780795)","(0.10606, -0.966919, -0.231989)",0
70.58,"(0.0911635, -0.0132788, -1.5211e-05)","(0.313696, 0.921453, 0.229171)","(0.0602778, -0.89985, 0.432014)","(-0.106932, -0.888547, 0.44615)","(0.753537, 0.292182, 0.588907)","(0.450496, 0.305377, 0.838927)","(0.026113, -0.999252, -0.0285342)","(0.285316, -0.875048, 0.391007)","(-0.418947, -0.341059, -0.841524)","(0.0861447, -0.948476, -0.304913)",0
70.6,"(0.0974361, -0.00611844, -1.07896e-05)","(0.264172, 0.926418, 0.268258)","(0.120694, -0.876145, 0.466694)","(-0.0430868, -0.8794, 0.47413)","(0.609941, 0.421875, 0.670816)","(0.451267, 0.392004, 0.80168)","(0.143318, -0.987749, 0.0617411)","(0.240913, -0.915462, 0.32232)","(-0.350068, -0.314225, -0.882448)","(0.0727008, -0.91854, -0.388586)",0
70.64,"(0.10306, -0.000885987, -7.74706e-06)","(0.206624, 0.94314, 0.260373)","(0.141472, -0.879837, 0.453731)","(0.0108588, -0.869519, 0.49378)","(0.574895, 0.45672, 0.678898)","(0.406084, 0.416431, 0.813438)","(0.195604, -0.976539, 0.0900596)","(0.189112, -0.930539, 0.313582)","(-0.265229, -0.364467, -0.892646)","(0.084661, -0.918984, -0.385098)",0
70.68,"(0.108578, 0.00273545, -4.48771e-06)","(0.156579, 0.957256, 0.243197)","(0.130877, -0.888201, 0.440421)","(0.0394329, -0.875436, 0.481723)","(0.591781, 0.447246, 0.670647)","(0.363962, 0.432708, 0.824801)","(0.213117, -0.973698, 0.0805778)","(0.151941, -0.934327, 0.322409)","(-0.19493, -0.448061, -0.872493)","(0.107956, -0.919791, -0.377266)",0
70.7,"(0.114226, 0.00357608, -4.46347e-06)","(0.109385, 0.969781, 0.218082)","(0.139169, -0.896774, 0.420035)","(0.019688, -0.882391, 0.470105)","(0.656213, 0.409835, 0.633577)","(0.267448, 0.454194, 0.849811)","(0.196024, -0.980149, 0.0296962)","(0.112492, -0.949743, 0.292121)","(-0.088728, -0.556937, -0.825802)","(0.135416, -0.890909, -0.433525)",0
70.74,"(0.11938, 0.00143138, -6.88588e-06)","(0.0591295, 0.97767, 0.201658)","(0.134417, -0.92325, 0.35992)","(-0.0398855, -0.900721, 0.432562)","(0.714773, 0.36728, 0.595152)","(0.144, 0.453292, 0.879654)","(0.189412, -0.981214, -0.0366441)","(0.0699158, -0.973209, 0.219035)","(-0.0052025, -0.643415, -0.7655)","(0.14708, -0.851853, -0.502706)",0
70.78,"(0.123799, -0.00389788, -7.28919e-06)","(0.00295389, 0.979281, 0.202485)","(0.140904, -0.937651, 0.317737)","(-0.0593254, -0.909702, 0.411001)","(0.763502, 0.313268, 0.564737)","(0.0227897, 0.423761, 0.905487)","(0.171059, -0.975558, -0.137934)","(0.0272153, -0.989376, 0.142809)","(0.106933, -0.683031, -0.722519)","(0.15666, -0.8184, -0.552882)",0
70.8,"(0.127874, -0.010947, -6.30488e-06)","(-0.0513186, 0.971059, 0.233261)","(0.119377, -0.947129, 0.297817)","(-0.0186254, -0.904157, 0.426794)","(0.782141, 0.209563, 0.586804)","(-0.033733, 0.357005, 0.933493)","(0.174045, -0.965856, -0.191913)","(-0.00556155, -0.986908, 0.161189)","(0.148587, -0.664007, -0.732814)","(0.147945, -0.804305, -0.575504)",0
70.84,"(0.130767, -0.0183833, -6.03279e-06)","(-0.0842202, 0.957274, 0.276647)","(0.114624, -0.94824, 0.296146)","(0.115103, -0.866453, 0.48581)","(0.758177, 0.0912496, 0.645632)","(-0.0738653, 0.323678, 0.94328)","(0.173267, -0.96088, -0.216076)","(-0.0288052, -0.985839, 0.165203)","(0.183818, -0.628378, -0.755879)","(0.148375, -0.773183, -0.616582)",0
70.88,"(0.131877, -0.0249707, -4.91462e-06)","(-0.105451, 0.946025, 0.306459)","(0.098966, -0.958468, 0.267477)","(0.226095, -0.816728, 0.530883)","(0.728184, -0.0169085, 0.685174)","(-0.12796, 0.320417, 0.938594)","(0.16476, -0.96589, -0.199774)","(-0.0478943, -0.986682, 0.155447)","(0.205027, -0.592552, -0.779004)","(0.142713, -0.733483, -0.664556)",0
70.9,"(0.131766, -0.0298395, -2.87136e-06)","(-0.107681, 0.955774, 0.273679)","(0.0563643, -0.976838, 0.206422)","(0.3443, -0.743615, 0.573144)","(0.667142, -0.146491, 0.730385)","(-0.277501, 0.337819, 0.899373)","(0.093779, -0.995285, 0.0247605)","(-0.058, -0.993797, 0.0948873)","(0.282869, -0.576095, -0.766876)","(0.14365, -0.724509, -0.67413)",0
70.94,"(0.130285, -0.032253, -2.28373e-06)","(-0.106609, 0.977429, 0.182392)","(-0.017442, -0.991267, 0.13071)","(0.475631, -0.636192, 0.607483)","(0.567587, -0.328208, 0.755066)","(-0.469935, 0.286942, 0.834761)","(-0.0585125, -0.955413, 0.289418)","(-0.0587944, -0.995378, 0.0759293)","(0.360854, -0.591726, -0.720864)","(0.148282, -0.743866, -0.651672)",0
70.98,"(0.127619, -0.0331021, -2.81123e-06)","(-0.107244, 0.990721, 0.0834956)","(-0.0857795, -0.995065, 0.0498796)","(0.579148, -0.499489, 0.644282)","(0.408534, -0.557831, 0.722444)","(-0.652152, 0.179485, 0.736535)","(-0.265849, -0.807611, 0.526392)","(-0.0586868, -0.995647, 0.072405)","(0.444882, -0.639284, -0.627213)","(0.160353, -0.775573, -0.610551)",0
71,"(0.123048, -0.0333429, -5.0716e-06)","(-0.111563, 0.993634, 0.0156485)","(-0.111293, -0.99319, -0.0344697)","(0.611461, -0.382403, 0.692736)","(0.244913, -0.716382, 0.65331)","(-0.756465, 0.0164548, 0.653827)","(-0.442884, -0.70821, 0.54981)","(-0.0485447, -0.996707, 0.0649529)","(0.422447, -0.702956, -0.572181)","(0.191586, -0.80235, -0.56527)",0
71.04,"(0.118327, -0.0333297, -7.78347e-06)","(-0.120684, 0.992683, -0.00396083)","(-0.0922841, -0.993425, -0.0677554)","(0.556418, -0.315317, 0.768748)","(0.114682, -0.790015, 0.602266)","(-0.788786, -0.12789, 0.601216)","(-0.546393, -0.646106, 0.532918)","(-0.0140431, -0.998349, 0.0556939)","(0.335597, -0.751048, -0.568596)","(0.233022, -0.809586, -0.538768)",0
71.08,"(0.112645, -0.0331607, -9.54805e-06)","(-0.124348, 0.992206, -0.00807681)","(-0.071216, -0.995738, -0.0586084)","(0.485277, -0.276477, 0.829498)","(0.0152077, -0.799758, 0.600129)","(-0.792346, -0.233761, 0.56351)","(-0.586583, -0.648338, 0.485363)","(0.0240613, -0.998413, 0.0509086)","(0.22467, -0.771532, -0.595199)","(0.269019, -0.801658, -0.533828)",0
71.1,"(0.106415, -0.0330413, -1.16121e-05)","(-0.130713, 0.991352, 0.0116401)","(-0.048926, -0.99869, -0.0149585)","(0.375355, -0.297899, 0.877704)","(-0.0755988, -0.774489, 0.628054)","(-0.743927, -0.330945, 0.580558)","(-0.600441, -0.736912, 0.310533)","(0.0577624, -0.99787, 0.0303123)","(0.052487, -0.827615, -0.558837)","(0.307509, -0.782385, -0.541583)",0
71.14,"(0.099628, -0.0334162, -1.3491e-05)","(-0.148689, 0.988288, 0.0343308)","(-0.0193071, -0.999812, -0.00196965)","(0.260892, -0.370398, 0.891482)","(-0.181852, -0.746683, 0.639839)","(-0.68227, -0.411422, 0.604351)","(-0.579811, -0.808166, 0.103378)","(0.0726695, -0.997355, -0.00168637)","(-0.161923, -0.865985, -0.473128)","(0.344239, -0.765931, -0.543001)",0
71.18,"(0.0919998, -0.0347878, -1.3019e-05)","(-0.168519, 0.984014, 0.0576064)","(0.0179882, -0.999838, 0.000984694)","(0.0500174, -0.557469, 0.828689)","(-0.273391, -0.698298, 0.661542)","(-0.636369, -0.508799, 0.579792)","(-0.53971, -0.840684, -0.0443074)","(0.0978525, -0.994575, -0.0352801)","(-0.367985, -0.847408, -0.382735)","(0.379457, -0.745083, -0.54851)",0
71.2,"(0.0820986, -0.0361988, -1.26582e-05)","(-0.180274, 0.980803, 0.0743379)","(0.043061, -0.998653, 0.0289346)","(-0.135212, -0.722587, 0.677928)","(-0.344237, -0.624837, 0.700771)","(-0.646832, -0.505237, 0.571266)","(-0.512513, -0.857178, -0.0507578)","(0.141932, -0.98834, -0.0551305)","(-0.444229, -0.829222, -0.339192)","(0.401732, -0.735258, -0.5459)",0
71.24,"(0.0733558, -0.0377095, -1.14376e-05)","(-0.178929, 0.978129, 0.106056)","(0.0453112, -0.996832, 0.0653682)","(-0.275974, -0.827165, 0.489527)","(-0.375999, -0.526806, 0.7623)","(-0.731585, -0.433453, 0.526215)","(-0.49716, -0.867529, -0.0149781)","(0.205898, -0.97568, -0.0751926)","(-0.42143, -0.836388, -0.350502)","(0.422063, -0.721627, -0.548742)",0
71.28,"(0.0629404, -0.0386986, -6.91399e-06)","(-0.176596, 0.975323, 0.13251)","(0.0239053, -0.995725, 0.0892159)","(-0.312755, -0.850825, 0.422233)","(-0.415422, -0.450175, 0.790422)","(-0.798241, -0.326095, 0.506431)","(-0.483928, -0.875085, -0.00637816)","(0.258566, -0.961435, -0.0937319)","(-0.38876, -0.850919, -0.353274)","(0.443025, -0.715633, -0.539997)",0
71.3,"(0.0520122, -0.0383459, -2.26669e-06)","(-0.177409, 0.970462, 0.163491)","(-0.0202544, -0.996302, 0.0834983)","(-0.309012, -0.867623, 0.389541)","(-0.437019, -0.335121, 0.834691)","(-0.871968, -0.19955, 0.447048)","(-0.477364, -0.878337, 0.0254607)","(0.294858, -0.952227, -0.0795188)","(-0.322075, -0.875299, -0.360721)","(0.499448, -0.71084, -0.495236)",0
71.34,"(0.0421796, -0.035273, 1.17455e-06)","(-0.17826, 0.965964, 0.187451)","(-0.0634782, -0.994129, 0.0876272)","(-0.305737, -0.851044, 0.426906)","(-0.452972, -0.189272, 0.871202)","(-0.881915, -0.0126948, 0.471237)","(-0.458343, -0.884636, 0.0856837)","(0.299554, -0.952397, -0.0566408)","(-0.2337, -0.901122, -0.365189)","(0.562789, -0.683775, -0.464457)",0
71.38,"(0.0335163, -0.0296352, 3.01484e-06)","(-0.175558, 0.958115, 0.226265)","(-0.137895, -0.977343, 0.160579)","(-0.323745, -0.826532, 0.460472)","(-0.434373, 0.0181876, 0.90055)","(-0.839484, 0.234208, 0.49032)","(-0.422388, -0.902496, 0.0841989)","(0.271111, -0.962388, -0.0175345)","(-0.131152, -0.907471, -0.399118)","(0.642458, -0.637287, -0.425574)",0
71.4,"(0.0238254, -0.0223576, 3.1916e-06)","(-0.165433, 0.950616, 0.262605)","(-0.25067, -0.941469, 0.22539)","(-0.363733, -0.789042, 0.495087)","(-0.417819, 0.17619, 0.891282)","(-0.719391, 0.461099, 0.519485)","(-0.36899, -0.92468, 0.0938757)","(0.196859, -0.98043, 0.00181357)","(-0.071463, -0.908104, -0.412602)","(0.691796, -0.566857, -0.447317)",0
71.44,"(0.0168835, -0.0151337, 2.56818e-06)","(-0.148651, 0.946478, 0.286501)","(-0.377538, -0.88147, 0.283683)","(-0.403179, -0.775518, 0.485817)","(-0.386369, 0.298921, 0.872563)","(-0.594248, 0.606627, 0.528085)","(-0.309481, -0.94439, 0.111126)","(0.097203, -0.995241, 0.00686353)","(-0.0670227, -0.915216, -0.397351)","(0.707729, -0.494373, -0.504694)",0
71.48,"(0.0111125, -0.00705268, -9.29498e-07)","(-0.135187, 0.945993, 0.294654)","(-0.471115, -0.840174, 0.268624)","(-0.426327, -0.766033, 0.481081)","(-0.369998, 0.366418, 0.853721)","(-0.483265, 0.68494, 0.545264)","(-0.261274, -0.940789, 0.215991)","(0.0200793, -0.999747, -0.0101497)","(-0.0807371, -0.932149, -0.352959)","(0.692648, -0.432691, -0.577076)",0
71.5,"(0.00567333, 0.000909853, -4.1474e-06)","(-0.125058, 0.948173, 0.29211)","(-0.508344, -0.808009, 0.297839)","(-0.443614, -0.762599, 0.470796)","(-0.330921, 0.40436, 0.852634)","(-0.418578, 0.729778, 0.54057)","(-0.226617, -0.934879, 0.273215)","(-0.056042, -0.998265, -0.018077)","(-0.0840959, -0.943333, -0.321017)","(0.655986, -0.403872, -0.637628)",0
71.54,"(0.00101401, 0.0074223, -6.29615e-06)","(-0.115579, 0.952502, 0.281746)","(-0.519941, -0.792295, 0.319266)","(-0.46299, -0.768515, 0.441617)","(-0.257136, 0.432195, 0.864343)","(-0.416559, 0.761842, 0.49606)","(-0.201821, -0.954861, 0.217963)","(-0.128528, -0.991699, -0.00382424)","(-0.0645807, -0.944046, -0.32343)","(0.604379, -0.499346, -0.62079)",0
71.58,"(-0.00333986, 0.0123354, -4.85893e-06)","(-0.100796, 0.959578, 0.262775)","(-0.510553, -0.781984, 0.357541)","(-0.482065, -0.778955, 0.401052)","(-0.135342, 0.448871, 0.883288)","(-0.439929, 0.78819, 0.43037)","(-0.172402, -0.979074, 0.108123)","(-0.1999, -0.979725, 0.0134113)","(-0.0307884, -0.939627, -0.340813)","(0.489626, -0.649094, -0.582188)",0
71.6,"(-0.00866286, 0.0165979, -3.00802e-06)","(-0.0832355, 0.966039, 0.244625)","(-0.48079, -0.787453, 0.385692)","(-0.50259, -0.77899, 0.374937)","(0.00598776, 0.456053, 0.889932)","(-0.48818, 0.773961, 0.403318)","(-0.146075, -0.989268, 0.00335922)","(-0.250452, -0.967979, 0.0170485)","(-0.00939272, -0.924783, -0.380378)","(0.31764, -0.7913, -0.522445)",0
71.64,"(-0.0132173, 0.0189288, 4.33027e-07)","(-0.0623985, 0.968241, 0.242107)","(-0.434212, -0.791837, 0.42948)","(-0.506331, -0.772898, 0.382436)","(0.0965904, 0.450617, 0.887477)","(-0.549744, 0.718766, 0.425625)","(-0.130018, -0.991304, -0.0202776)","(-0.274688, -0.961118, 0.0282746)","(0.0145186, -0.909962, -0.414438)","(0.158935, -0.843738, -0.512685)",0
71.68,"(-0.0171962, 0.0194891, 3.28232e-06)","(-0.0443431, 0.968493, 0.245062)","(-0.398018, -0.793436, 0.460479)","(-0.505323, -0.766151, 0.397067)","(0.134898, 0.45873, 0.878276)","(-0.600579, 0.660673, 0.450351)","(-0.115823, -0.993, -0.0231344)","(-0.296662, -0.95408, 0.0415169)","(0.0293904, -0.89579, -0.443505)","(0.0662737, -0.853307, -0.517179)",0
71.7,"(-0.0210703, 0.0188522, 6.16159e-06)","(-0.0232365, 0.968439, 0.248167)","(-0.388477, -0.791048, 0.472577)","(-0.451243, -0.809426, 0.375779)","(0.175532, 0.466732, 0.866804)","(-0.673575, 0.598723, 0.43339)","(-0.107224, -0.994098, -0.0164767)","(-0.302395, -0.951367, 0.058815)","(0.0541537, -0.890064, -0.452608)","(0.0225661, -0.850899, -0.524845)",0
71.74,"(-0.0241111, 0.0173385, 5.49067e-06)","(0.00250007, 0.96954, 0.244919)","(-0.402742, -0.783851, 0.472627)","(-0.346031, -0.883972, 0.314415)","(0.211269, 0.486113, 0.847973)","(-0.738108, 0.563467, 0.371082)","(-0.099445, -0.994945, -0.0139973)","(-0.304772, -0.950273, 0.0640023)","(0.0683354, -0.884726, -0.461076)","(0.0299635, -0.846853, -0.530983)",0
71.78,"(-0.0262117, 0.0146742, 1.9481e-06)","(0.0319399, 0.972283, 0.231616)","(-0.416947, -0.75862, 0.50065)","(-0.182511, -0.940253, 0.287428)","(0.225967, 0.521198, 0.822977)","(-0.803944, 0.478838, 0.352688)","(-0.0867171, -0.996161, -0.0119434)","(-0.295829, -0.953334, 0.0603272)","(0.0766054, -0.875671, -0.476794)","(0.0373434, -0.821139, -0.569506)",0
71.8,"(-0.0278757, 0.0117963, -8.17925e-07)","(0.0525809, 0.976964, 0.206826)","(-0.396888, -0.740368, 0.542526)","(-0.0705667, -0.949518, 0.305673)","(0.178539, 0.562382, 0.807373)","(-0.788913, 0.437661, 0.431357)","(-0.0661791, -0.997717, -0.0134788)","(-0.263102, -0.963892, 0.0411085)","(0.0687807, -0.85859, -0.508028)","(0.0211969, -0.77557, -0.630906)",0
71.84,"(-0.0287801, 0.00909334, -3.17133e-06)","(0.0522866, 0.981137, 0.186106)","(-0.304803, -0.727006, 0.61527)","(-0.0293784, -0.925929, 0.376554)","(0.121177, 0.588035, 0.799707)","(-0.659677, 0.404528, 0.633391)","(-0.0379618, -0.999196, -0.0128893)","(-0.212374, -0.974672, 0.0700838)","(0.0507895, -0.838225, -0.542954)","(-0.037198, -0.734273, -0.677834)",0
71.88,"(-0.0289571, 0.00581988, -8.56452e-06)","(0.0416094, 0.983187, 0.1778)","(-0.192865, -0.72545, 0.660701)","(-0.0434602, -0.905699, 0.421688)","(0.0862554, 0.594423, 0.799513)","(-0.476135, 0.401657, 0.782283)","(-0.0157987, -0.999836, -0.00880757)","(-0.165958, -0.978089, 0.125695)","(0.0358847, -0.82504, -0.563933)","(-0.0924978, -0.714064, -0.693942)",0
71.9,"(-0.0284527, 0.00339085, -1.44619e-05)","(0.0104547, 0.987, 0.160378)","(-0.0335484, -0.723691, 0.689308)","(-0.012165, -0.881678, 0.471695)","(0.11186, 0.613074, 0.782066)","(-0.292748, 0.44356, 0.847085)","(0.00209423, -0.999964, -0.00823283)","(-0.116335, -0.965426, 0.233278)","(0.0225255, -0.802582, -0.596117)","(-0.139788, -0.690274, -0.709917)",0
71.94,"(-0.0284527, 0.00339085, -1.44619e-05)","(-0.0206423, 0.991944, 0.124982)","(0.0747583, -0.758242, 0.647673)","(0.103746, -0.857809, 0.50339)","(0.19515, 0.656519, 0.728629)","(-0.187695, 0.528561, 0.827885)","(0.00690014, -0.999637, -0.0260492)","(-0.064713, -0.955859, 0.286612)","(0.0134702, -0.787528, -0.616131)","(-0.165411, -0.671498, -0.722309)",0
71.98,"(-0.0254936, 0.00137497, -2.18052e-05)","(-0.0482787, 0.992667, 0.11082)","(0.172703, -0.79295, 0.584298)","(0.29994, -0.783315, 0.544476)","(0.305788, 0.654324, 0.691631)","(-0.0996167, 0.632686, 0.767975)","(0.00713047, -0.997832, -0.0654318)","(0.00232692, -0.949312, 0.314327)","(-0.0098734, -0.780261, -0.625376)","(-0.210258, -0.672166, -0.709919)",0
72,"(-0.0230723, 0.000395286, -2.4932e-05)","(-0.0543674, 0.991892, 0.114865)","(0.189031, -0.836193, 0.514829)","(0.512685, -0.625906, 0.587703)","(0.465683, 0.576345, 0.67154)","(-0.0948163, 0.679749, 0.72729)","(0.00333894, -0.992771, -0.119974)","(0.0578343, -0.953628, 0.29538)","(-0.044286, -0.794833, -0.60521)","(-0.246722, -0.738541, -0.627443)",0
72.04,"(-0.0205197, 0.000146163, -2.48933e-05)","(-0.0527836, 0.991577, 0.118273)","(0.183103, -0.880647, 0.436959)","(0.693662, -0.376579, 0.61402)","(0.667379, 0.359552, 0.652172)","(-0.114299, 0.691549, 0.713229)","(-0.000747595, -0.984429, -0.175781)","(0.0948664, -0.959831, 0.264054)","(-0.0895816, -0.819618, -0.565864)","(-0.264584, -0.837223, -0.478595)",0
72.08,"(-0.0172812, -0.00121454, -2.09907e-05)","(-0.0515549, 0.994034, 0.0961176)","(0.167066, -0.921324, 0.351071)","(0.777992, -0.165886, 0.605978)","(0.804847, 0.155648, 0.572708)","(-0.137254, 0.681924, 0.718429)","(-0.00480511, -0.976186, -0.21688)","(0.114935, -0.962602, 0.24533)","(-0.122808, -0.839215, -0.529751)","(-0.253801, -0.916078, -0.310462)",0
72.1,"(-0.0131086, -0.003449, -1.58192e-05)","(-0.0526553, 0.996449, 0.0656968)","(0.152741, -0.955212, 0.253455)","(0.825626, -0.0456869, 0.562365)","(0.875137, 0.0212369, 0.483409)","(-0.124435, 0.689508, 0.713509)","(-0.00459241, -0.969939, -0.243305)","(0.119864, -0.972528, 0.199555)","(-0.180531, -0.85199, -0.491449)","(-0.226531, -0.952633, -0.202913)",0
72.14,"(-0.00816709, -0.00602348, -1.03632e-05)","(-0.0614701, 0.997157, 0.0435874)","(0.157652, -0.964563, 0.211575)","(0.84883, -0.023005, 0.528165)","(0.907037, 0.023191, 0.420411)","(-0.110462, 0.704539, 0.701016)","(0.0238941, -0.974895, -0.221378)","(0.126749, -0.976059, 0.17676)","(-0.280232, -0.81843, -0.501639)","(-0.237374, -0.950167, -0.202082)",0
72.18,"(-0.00210356, -0.00914929, -4.11825e-06)","(-0.0754988, 0.996748, 0.0281737)","(0.186232, -0.964404, 0.18773)","(0.869725, -0.0310613, 0.492559)","(0.93289, 0.0514707, 0.356464)","(-0.091551, 0.715385, 0.692707)","(0.0722979, -0.98462, -0.159051)","(0.125476, -0.982292, 0.139135)","(-0.419206, -0.720524, -0.552369)","(-0.259096, -0.925871, -0.275012)",0
72.2,"(0.00487205, -0.0127892, 3.45591e-06)","(-0.0926095, 0.995186, 0.0320806)","(0.238302, -0.956424, 0.168717)","(0.871101, -0.0577474, 0.487697)","(0.943884, 0.100447, 0.314632)","(-0.0787206, 0.705243, 0.704582)","(0.137223, -0.987559, -0.0767854)","(0.110631, -0.985819, 0.126181)","(-0.535884, -0.57219, -0.620828)","(-0.291645, -0.889017, -0.352975)",0
72.24,"(0.011071, -0.0154509, 8.32058e-06)","(-0.104108, 0.99355, 0.044944)","(0.332962, -0.933608, 0.132331)","(0.859679, -0.132424, 0.493371)","(0.952475, 0.166731, 0.254936)","(-0.0527971, 0.696714, 0.715403)","(0.233721, -0.972278, -0.00712391)","(0.0961147, -0.990851, 0.0947416)","(-0.624145, -0.431338, -0.651452)","(-0.306076, -0.866306, -0.394754)",0
72.28,"(0.0163532, -0.0181847, 9.79841e-06)","(-0.110111, 0.992416, 0.0546434)","(0.40058, -0.910773, 0.10014)","(0.843035, -0.203298, 0.497957)","(0.958551, 0.219916, 0.181152)","(-0.0231189, 0.691118, 0.722372)","(0.313538, -0.949142, 0.0286805)","(0.0935796, -0.993533, 0.0643118)","(-0.667761, -0.355288, -0.654114)","(-0.319537, -0.857647, -0.402911)",0
72.3,"(0.020678, -0.020826, 9.51733e-06)","(-0.101128, 0.993504, 0.0521748)","(0.537178, -0.840871, 0.0661444)","(0.834154, -0.27493, 0.478123)","(0.947102, 0.319769, -0.0272897)","(0.011166, 0.702152, 0.711939)","(0.42446, -0.903247, 0.0630688)","(0.0836021, -0.996391, -0.0146869)","(-0.7205, -0.345617, -0.601189)","(-0.292953, -0.875997, -0.383154)",0
72.34,"(0.0239406, -0.0233345, 6.66842e-06)","(-0.0890739, 0.994305, 0.058509)","(0.662903, -0.747219, 0.0471606)","(0.829569, -0.315253, 0.460903)","(0.881518, 0.42363, -0.20848)","(0.0372581, 0.688467, 0.72431)","(0.485878, -0.872558, 0.0506506)","(0.0605154, -0.993817, -0.0930905)","(-0.720714, -0.382207, -0.57835)","(-0.245938, -0.906915, -0.342081)",0
72.38,"(0.0270689, -0.0252881, 2.81461e-06)","(-0.0749698, 0.995395, 0.0597313)","(0.798365, -0.599963, 0.0515429)","(0.826118, -0.424979, 0.370029)","(0.735286, 0.569989, -0.366698)","(0.13863, 0.673796, 0.725797)","(0.547979, -0.835259, 0.0454034)","(0.0387358, -0.98519, -0.167036)","(-0.752418, -0.410194, -0.515372)","(-0.179374, -0.941003, -0.286947)",0
72.4,"(0.0306446, -0.0252966, -7.35969e-07)","(-0.0696525, 0.995182, 0.0689972)","(0.860868, -0.50498, 0.0624624)","(0.810671, -0.520369, 0.268382)","(0.574346, 0.685776, -0.447033)","(0.24102, 0.666806, 0.70518)","(0.56004, -0.827774, 0.0338551)","(0.0520974, -0.980663, -0.188641)","(-0.761307, -0.430994, -0.484413)","(-0.170847, -0.958243, -0.229309)",0
72.44,"(0.0338612, -0.0234635, -1.36815e-06)","(-0.0660165, 0.996078, 0.058907)","(0.92781, -0.366913, 0.0674063)","(0.843015, -0.535197, 0.0537467)","(0.404849, 0.77368, -0.487356)","(0.389657, 0.742799, 0.544443)","(0.564783, -0.824199, 0.0414224)","(0.0895605, -0.976497, -0.196043)","(-0.73987, -0.529682, -0.414765)","(-0.222998, -0.960954, -0.163826)",0
72.48,"(0.0379477, -0.0208292, -3.72067e-06)","(-0.0623861, 0.996702, 0.0518865)","(0.966276, -0.253243, 0.0466843)","(0.899041, -0.430062, -0.0822884)","(0.290954, 0.804717, -0.51747)","(0.440155, 0.816358, 0.373929)","(0.560127, -0.827318, 0.0424561)","(0.123703, -0.972245, -0.198587)","(-0.665968, -0.643068, -0.378088)","(-0.284074, -0.954127, -0.0945672)",0
72.5,"(0.0427056, -0.0178888, -5.03511e-07)","(-0.0620565, 0.997685, 0.0278135)","(0.994505, -0.0992537, 0.0333027)","(0.881998, -0.406006, -0.239244)","(0.23691, 0.84167, -0.485248)","(0.753114, 0.588062, 0.294962)","(0.549525, -0.835363, 0.0138187)","(0.136769, -0.972415, -0.188955)","(-0.531117, -0.792317, -0.300247)","(-0.331095, -0.94162, -0.0610519)",0
72.54,"(0.0474798, -0.0160964, 2.46257e-06)","(-0.061547, 0.998101, 0.00239005)","(0.999669, -0.00447255, 0.0253481)","(0.831212, -0.479444, -0.281462)","(0.182724, 0.868, -0.461722)","(0.961242, 0.089566, 0.260753)","(0.530333, -0.84625, -0.0510659)","(0.13564, -0.971794, -0.192919)","(-0.391756, -0.892833, -0.222207)","(-0.347232, -0.93616, -0.055088)",0
72.58,"(0.0523589, -0.0171369, 5.85109e-06)","(-0.0671724, 0.997573, -0.0183103)","(0.993609, 0.111714, 0.0161459)","(0.74496, -0.578798, -0.331705)","(0.118415, 0.88615, -0.448013)","(0.940888, -0.329494, 0.0785066)","(0.487095, -0.863673, -0.129642)","(0.0994252, -0.974991, -0.198764)","(-0.216489, -0.965884, -0.142126)","(-0.353396, -0.932568, -0.073673)",0
