time,root_position,neck,shoulder_l,shoulder_r,elbow_l,elbow_r,hip_l,hip_r,knee_l,knee_r,is_pattern
55.9559,"(-0.00682653, 0.311687, -8.73783e-06)","(0.0583927, 0.995467, -0.0750675)","(-0.0797, 0.788529, 0.609812)","(0.0417313, -0.916349, 0.3982)","(0.22893, 0.935829, 0.267983)","(0.570652, 0.182652, 0.800621)","(0.102696, -0.991962, 0.0739285)","(-0.0888896, -0.990702, 0.102997)","(0.210488, -0.9288, -0.305001)","(0.111595, -0.938091, -0.327922)",0
55.9893,"(-0.00682653, 0.311687, -8.73783e-06)","(0.0581425, 0.995404, -0.0760886)","(-0.0772996, 0.765991, 0.638187)","(0.036475, -0.913948, 0.404188)","(0.226669, 0.924687, 0.305902)","(0.565204, 0.183135, 0.804367)","(0.106873, -0.991715, 0.0712659)","(-0.0922301, -0.990563, 0.101385)","(0.207915, -0.931612, -0.298112)","(0.114723, -0.938237, -0.326421)",0
56.0226,"(-0.00682653, 0.311687, -8.73783e-06)","(0.0581694, 0.995197, -0.0787408)","(-0.0711471, 0.735314, 0.673982)","(0.0274222, -0.910035, 0.413624)","(0.222643, 0.911776, 0.345102)","(0.555582, 0.18666, 0.810239)","(0.112366, -0.991518, 0.0653083)","(-0.0971853, -0.990313, 0.0991681)","(0.203662, -0.935014, -0.290295)","(0.116944, -0.940187, -0.319956)",0
56.056,"(-0.00682653, 0.311687, -8.73783e-06)","(0.057607, 0.994875, -0.0830952)","(-0.0653543, 0.657912, 0.750254)","(0.0133458, -0.905654, 0.423807)","(0.217595, 0.88103, 0.420047)","(0.533718, 0.193276, 0.82328)","(0.115154, -0.991456, 0.0612767)","(-0.103654, -0.989769, 0.0980469)","(0.197983, -0.93912, -0.280815)","(0.111488, -0.94389, -0.310873)",0
56.0894,"(-0.00682653, 0.311687, -8.73783e-06)","(0.0554599, 0.994607, -0.0876422)","(-0.0589032, 0.565602, 0.822572)","(-0.00679476, -0.903893, 0.427704)","(0.204403, 0.848357, 0.488374)","(0.512224, 0.19461, 0.836513)","(0.116764, -0.991428, 0.058618)","(-0.110627, -0.989097, 0.0972064)","(0.192473, -0.942136, -0.27447)","(0.105875, -0.946087, -0.30612)",0
56.1227,"(-0.00682653, 0.311687, -8.73783e-06)","(0.0548358, 0.994042, -0.0942006)","(-0.0480493, 0.49105, 0.869805)","(-0.0228262, -0.907123, 0.420246)","(0.198885, 0.818647, 0.53876)","(0.497103, 0.202378, 0.84376)","(0.116816, -0.991459, 0.0579966)","(-0.11838, -0.988567, 0.0933838)","(0.185899, -0.944942, -0.269308)","(0.0989066, -0.947054, -0.30546)",0
56.1561,"(-0.00755503, 0.313587, -4.24047e-06)","(0.055088, 0.993451, -0.100104)","(-0.0398993, 0.44138, 0.896433)","(-0.030138, -0.914975, 0.402383)","(0.195302, 0.799631, 0.567845)","(0.492311, 0.214431, 0.843593)","(0.116852, -0.991498, 0.0572417)","(-0.124581, -0.988404, 0.0868135)","(0.18143, -0.946616, -0.266462)","(0.0994908, -0.948189, -0.301727)",0
56.1895,"(-0.00755503, 0.313587, -4.24047e-06)","(0.0566429, 0.992723, -0.106263)","(-0.0315212, 0.369687, 0.928622)","(-0.0297328, -0.92197, 0.386117)","(0.192257, 0.770882, 0.607271)","(0.482088, 0.226668, 0.846294)","(0.11715, -0.991499, 0.0566261)","(-0.129481, -0.988302, 0.0805859)","(0.177512, -0.948204, -0.263436)","(0.0998727, -0.949414, -0.297722)",0
56.2228,"(-0.00755503, 0.313587, -4.24047e-06)","(0.0581046, 0.992342, -0.109003)","(-0.0282915, 0.27822, 0.960101)","(-0.0304108, -0.926688, 0.374599)","(0.18412, 0.738763, 0.648328)","(0.477071, 0.235739, 0.846658)","(0.117696, -0.991497, 0.0555091)","(-0.131959, -0.988217, 0.0775496)","(0.175845, -0.94811, -0.264888)","(0.103117, -0.948215, -0.300426)",0
56.2562,"(-0.00755503, 0.313587, -4.24047e-06)","(0.0599746, 0.992088, -0.110294)","(-0.0162563, 0.198495, 0.979967)","(-0.0326523, -0.930469, 0.364913)","(0.17972, 0.704929, 0.686131)","(0.476514, 0.241577, 0.845325)","(0.118362, -0.991486, 0.0542837)","(-0.134006, -0.988128, 0.075138)","(0.174047, -0.947101, -0.269643)","(0.106366, -0.944582, -0.310566)",0
56.2896,"(-0.00755503, 0.313587, -4.24047e-06)","(0.0625811, 0.991689, -0.112411)","(-0.00829377, 0.146816, 0.989129)","(-0.0368942, -0.93244, 0.359436)","(0.178747, 0.678299, 0.712713)","(0.476552, 0.249183, 0.843093)","(0.118437, -0.991532, 0.0532559)","(-0.13762, -0.987913, 0.0713382)","(0.170128, -0.946562, -0.274001)","(0.110737, -0.940276, -0.321899)",0
56.3229,"(-0.00755503, 0.313587, -4.24047e-06)","(0.0653702, 0.990944, -0.117287)","(-0.00762959, 0.105749, 0.994363)","(-0.0400037, -0.937198, 0.346496)","(0.187781, 0.654946, 0.731973)","(0.474304, 0.263176, 0.840104)","(0.118053, -0.991602, 0.052809)","(-0.142357, -0.987716, 0.0644384)","(0.165221, -0.946999, -0.275491)","(0.116927, -0.935922, -0.332231)",0
56.3563,"(-0.00755503, 0.313587, -4.24047e-06)","(0.0686579, 0.988919, -0.131622)","(-0.0173593, 0.0409961, 0.999009)","(-0.0450215, -0.938056, 0.343547)","(0.196854, 0.642578, 0.740501)","(0.469028, 0.278573, 0.838099)","(0.117384, -0.991655, 0.053299)","(-0.148297, -0.98716, 0.0593533)","(0.160236, -0.948411, -0.273571)","(0.123328, -0.933167, -0.337625)",0
56.3897,"(-0.00911061, 0.315188, 4.23423e-06)","(0.071261, 0.986553, -0.147091)","(-0.0274918, -0.00934376, 0.999578)","(-0.0509434, -0.941191, 0.334013)","(0.208331, 0.634714, 0.744135)","(0.466725, 0.295058, 0.833732)","(0.116523, -0.991694, 0.0544638)","(-0.153352, -0.986613, 0.0554789)","(0.156937, -0.949243, -0.272596)","(0.128054, -0.93052, -0.343125)",0
56.423,"(-0.00911061, 0.315188, 4.23423e-06)","(0.072704, 0.98433, -0.160652)","(-0.0311976, -0.0821741, 0.99613)","(-0.0570134, -0.941055, 0.333413)","(0.213785, 0.623665, 0.75189)","(0.465454, 0.305948, 0.830511)","(0.115998, -0.991708, 0.0553219)","(-0.156777, -0.986104, 0.0549494)","(0.15454, -0.949792, -0.272051)","(0.129987, -0.929687, -0.344652)",0
56.4564,"(-0.00911061, 0.315188, 4.23423e-06)","(0.0727258, 0.983413, -0.166163)","(-0.0311589, -0.0943288, 0.995053)","(-0.0599163, -0.941507, 0.331624)","(0.221527, 0.604264, 0.76537)","(0.463961, 0.309773, 0.829928)","(0.116583, -0.991523, 0.0573638)","(-0.158019, -0.985897, 0.0551084)","(0.15214, -0.949583, -0.274126)","(0.129815, -0.928486, -0.347938)",0
56.4898,"(-0.00911061, 0.315188, 4.23423e-06)","(0.0732566, 0.983197, -0.167206)","(-0.0313412, -0.135751, 0.990247)","(-0.0625356, -0.940684, 0.333471)","(0.230689, 0.574968, 0.784981)","(0.463856, 0.30986, 0.829955)","(0.117437, -0.99139, 0.0579128)","(-0.157771, -0.985915, 0.055494)","(0.150649, -0.949678, -0.274621)","(0.129265, -0.928913, -0.347004)",0
56.5231,"(-0.00911061, 0.315188, 4.23423e-06)","(0.0731737, 0.983218, -0.167116)","(-0.035905, -0.156759, 0.986984)","(-0.0657317, -0.939359, 0.336578)","(0.240084, 0.545902, 0.802715)","(0.466443, 0.310539, 0.828249)","(0.118338, -0.991352, 0.0567146)","(-0.157621, -0.985996, 0.0544803)","(0.149659, -0.950304, -0.272992)","(0.128755, -0.930553, -0.342774)",0
56.5565,"(-0.00911061, 0.315188, 4.23423e-06)","(0.0738263, 0.983811, -0.163294)","(-0.0451048, -0.193869, 0.97999)","(-0.0687929, -0.93883, 0.33744)","(0.25046, 0.515697, 0.819345)","(0.469402, 0.308863, 0.827203)","(0.118429, -0.991549, 0.0529717)","(-0.157467, -0.986116, 0.0527267)","(0.14972, -0.951393, -0.269136)","(0.128304, -0.932733, -0.336967)",0
56.5899,"(-0.00911061, 0.315188, 4.23423e-06)","(0.0736628, 0.984543, -0.158901)","(-0.0534149, -0.210263, 0.976184)","(-0.0651077, -0.93524, 0.347977)","(0.2577, 0.49391, 0.830448)","(0.466948, 0.308309, 0.828798)","(0.120031, -0.991507, 0.050068)","(-0.155738, -0.986423, 0.0521157)","(0.150495, -0.951657, -0.267768)","(0.127608, -0.932822, -0.336985)",0
56.6232,"(-0.00911061, 0.315188, 4.23423e-06)","(0.0750928, 0.986015, -0.148783)","(-0.0639246, -0.229768, 0.971144)","(-0.0498042, -0.929218, 0.36616)","(0.249908, 0.482724, 0.839359)","(0.459601, 0.311241, 0.831803)","(0.121997, -0.991343, 0.0485455)","(-0.153734, -0.986669, 0.0533909)","(0.150093, -0.950195, -0.273132)","(0.126478, -0.931473, -0.341118)",0
56.6566,"(-0.00911061, 0.315188, 4.23423e-06)","(0.0757024, 0.987269, -0.139893)","(-0.0793511, -0.242287, 0.966954)","(-0.0332274, -0.924238, 0.380369)","(0.244194, 0.488761, 0.837545)","(0.460167, 0.321105, 0.827731)","(0.124085, -0.991117, 0.0478478)","(-0.151778, -0.986893, 0.0548272)","(0.149148, -0.947637, -0.28238)","(0.125246, -0.928269, -0.350186)",0
56.69,"(-0.00911061, 0.315188, 4.23423e-06)","(0.0756895, 0.98865, -0.129776)","(-0.106924, -0.252014, 0.961799)","(-0.0128949, -0.920169, 0.391309)","(0.23586, 0.491823, 0.838141)","(0.459819, 0.334945, 0.822423)","(0.125244, -0.99103, 0.0466145)","(-0.150745, -0.987015, 0.0554794)","(0.147153, -0.945528, -0.290384)","(0.124353, -0.926225, -0.35587)",0
56.7233,"(-0.00911061, 0.315188, 4.23423e-06)","(0.070552, 0.989613, -0.125256)","(-0.129585, -0.258285, 0.957338)","(0.00245441, -0.919177, 0.393838)","(0.235066, 0.485539, 0.842019)","(0.461897, 0.343886, 0.817553)","(0.126586, -0.990899, 0.0457653)","(-0.149873, -0.987131, 0.055776)","(0.145787, -0.944638, -0.293948)","(0.12401, -0.924473, -0.360516)",0
56.7567,"(-0.00911061, 0.315188, 4.23423e-06)","(0.0626825, 0.990542, -0.122051)","(-0.143407, -0.280329, 0.949131)","(0.019932, -0.917379, 0.397515)","(0.224639, 0.475579, 0.850507)","(0.458064, 0.351256, 0.816576)","(0.12797, -0.990756, 0.0450219)","(-0.149136, -0.987226, 0.0560677)","(0.144847, -0.944279, -0.295561)","(0.124033, -0.923995, -0.361731)",0
56.7901,"(-0.00911061, 0.315188, 4.23423e-06)","(0.0515304, 0.991234, -0.121654)","(-0.140835, -0.321713, 0.936305)","(0.0365543, -0.917608, 0.395803)","(0.220116, 0.450076, 0.865437)","(0.4585, 0.35158, 0.816192)","(0.130278, -0.990463, 0.0448422)","(-0.148876, -0.987219, 0.0568708)","(0.143863, -0.944125, -0.296531)","(0.124119, -0.923123, -0.363922)",0
56.8234,"(-0.00698074, 0.315513, 4.252e-06)","(0.0379298, 0.991675, -0.123053)","(-0.119571, -0.366445, 0.922725)","(0.0547507, -0.915027, 0.399659)","(0.220654, 0.424791, 0.877989)","(0.461816, 0.348295, 0.815731)","(0.133147, -0.990096, 0.0445259)","(-0.148656, -0.987192, 0.0579038)","(0.142181, -0.944323, -0.296713)","(0.124017, -0.9226, -0.365278)",0
56.8568,"(-0.00698074, 0.315513, 4.252e-06)","(0.0233245, 0.992242, -0.122116)","(-0.0899968, -0.405463, 0.909671)","(0.0725117, -0.911954, 0.403834)","(0.224008, 0.397294, 0.889931)","(0.465885, 0.340315, 0.816785)","(0.136301, -0.989679, 0.0442378)","(-0.148479, -0.987179, 0.0585767)","(0.140508, -0.944932, -0.29557)","(0.124088, -0.922556, -0.365366)",0
56.8902,"(-0.00698074, 0.315513, 4.252e-06)","(0.00635641, 0.992557, -0.121617)","(-0.065578, -0.419668, 0.905305)","(0.0897648, -0.904362, 0.417218)","(0.220048, 0.391924, 0.893294)","(0.464939, 0.336271, 0.818996)","(0.138115, -0.989432, 0.0441333)","(-0.149229, -0.987069, 0.0585298)","(0.139424, -0.945656, -0.293762)","(0.125318, -0.922952, -0.363943)",0
56.9235,"(-0.00698074, 0.315513, 4.252e-06)","(-0.00816572, 0.992881, -0.118831)","(-0.0552617, -0.416632, 0.907394)","(0.106047, -0.892635, 0.43813)","(0.21667, 0.392555, 0.893843)","(0.45756, 0.336661, 0.822981)","(0.13996, -0.989188, 0.043805)","(-0.150459, -0.986925, 0.0577957)","(0.141002, -0.946309, -0.29089)","(0.128522, -0.92425, -0.359506)",0
56.9569,"(-0.00698074, 0.315513, 4.252e-06)","(-0.0207642, 0.992659, -0.119151)","(-0.0530834, -0.4138, 0.908819)","(0.1241, -0.874091, 0.469643)","(0.214238, 0.398252, 0.891907)","(0.447158, 0.339618, 0.827472)","(0.142017, -0.988906, 0.0435433)","(-0.15138, -0.986837, 0.0568927)","(0.143981, -0.946739, -0.288018)","(0.133526, -0.925719, -0.353858)",0
56.9903,"(-0.00698074, 0.315513, 4.252e-06)","(-0.0277991, 0.992741, -0.117012)","(-0.0529188, -0.422782, 0.904685)","(0.137083, -0.862073, 0.487891)","(0.222193, 0.408654, 0.88523)","(0.442458, 0.345775, 0.827448)","(0.145052, -0.988509, 0.0425317)","(-0.151036, -0.986976, 0.055374)","(0.150078, -0.945833, -0.287884)","(0.139997, -0.92654, -0.349176)",0
57.0236,"(-0.00698074, 0.315513, 4.252e-06)","(-0.0366723, 0.992401, -0.117457)","(-0.0497702, -0.452812, 0.890216)","(0.149993, -0.859585, 0.488483)","(0.237656, 0.421734, 0.87502)","(0.4463, 0.356734, 0.820705)","(0.146936, -0.98831, 0.0406475)","(-0.150204, -0.987205, 0.0535178)","(0.156658, -0.944594, -0.288444)","(0.145842, -0.92653, -0.346804)",0
57.057,"(-0.00698074, 0.315513, 4.252e-06)","(-0.0477619, 0.991498, -0.121041)","(-0.0457942, -0.502967, 0.863092)","(0.158209, -0.86407, 0.477863)","(0.258182, 0.421345, 0.869373)","(0.453386, 0.368209, 0.811704)","(0.149526, -0.987986, 0.0390485)","(-0.149065, -0.987453, 0.052112)","(0.160977, -0.943658, -0.28913)","(0.149843, -0.926255, -0.34583)",0
57.0904,"(-0.00698074, 0.315513, 4.252e-06)","(-0.0643395, 0.98869, -0.135472)","(-0.0305978, -0.573901, 0.818353)","(0.163534, -0.876382, 0.453002)","(0.2805, 0.413126, 0.866399)","(0.469398, 0.373969, 0.799883)","(0.154932, -0.987056, 0.0414435)","(-0.146041, -0.987966, 0.0509521)","(0.159581, -0.942947, -0.292208)","(0.150145, -0.925293, -0.348266)",0
57.1237,"(-0.00537794, 0.31713, -1.10184e-05)","(-0.0796887, 0.984402, -0.156853)","(-0.0303246, -0.650716, 0.758716)","(0.174433, -0.891466, 0.418165)","(0.289967, 0.395259, 0.871601)","(0.481929, 0.372463, 0.793105)","(0.160916, -0.985762, 0.0487784)","(-0.142299, -0.988519, 0.0508067)","(0.156017, -0.941328, -0.299265)","(0.149708, -0.923563, -0.353014)",0
57.1571,"(-0.00537794, 0.31713, -1.10184e-05)","(-0.0977552, 0.97768, -0.185974)","(-0.0489939, -0.722619, 0.689508)","(0.196583, -0.905438, 0.376214)","(0.282477, 0.384748, 0.878735)","(0.494841, 0.36557, 0.788347)","(0.165792, -0.984397, 0.0589459)","(-0.138825, -0.989072, 0.0496465)","(0.152951, -0.941196, -0.301257)","(0.148132, -0.922314, -0.356923)",0
57.1905,"(-0.00492142, 0.320485, -2.42398e-05)","(-0.111729, 0.972221, -0.205675)","(-0.0851068, -0.767093, 0.635865)","(0.222937, -0.910113, 0.349276)","(0.256169, 0.372639, 0.891918)","(0.503484, 0.357345, 0.786644)","(0.167704, -0.983566, 0.0668766)","(-0.136752, -0.989562, 0.0454552)","(0.149746, -0.942733, -0.298045)","(0.145613, -0.923806, -0.354088)",0
57.2238,"(-0.00492142, 0.320485, -2.42398e-05)","(-0.120831, 0.96816, -0.219239)","(-0.117086, -0.797773, 0.591481)","(0.238592, -0.916494, 0.321112)","(0.240153, 0.369795, 0.89754)","(0.523461, 0.34502, 0.77907)","(0.169769, -0.982934, 0.0708482)","(-0.132445, -0.99043, 0.0388058)","(0.146161, -0.945451, -0.291136)","(0.140059, -0.927939, -0.345417)",0
57.2572,"(-0.00492884, 0.322717, -3.23667e-05)","(-0.121943, 0.967584, -0.22116)","(-0.14061, -0.814076, 0.56348)","(0.249957, -0.92583, 0.283479)","(0.240688, 0.373121, 0.896019)","(0.550402, 0.321967, 0.770321)","(0.173586, -0.982195, 0.071837)","(-0.125558, -0.991578, 0.0317593)","(0.141223, -0.946442, -0.29035)","(0.133452, -0.931222, -0.339139)",0
57.2906,"(-0.00492884, 0.322717, -3.23667e-05)","(-0.120136, 0.967332, -0.22324)","(-0.155424, -0.826017, 0.541793)","(0.255787, -0.937193, 0.237153)","(0.251755, 0.380323, 0.889929)","(0.582565, 0.276055, 0.764468)","(0.178984, -0.981237, 0.0716829)","(-0.117189, -0.992747, 0.0268553)","(0.138593, -0.946025, -0.292967)","(0.129088, -0.930076, -0.343941)",0
57.3239,"(-0.00492884, 0.322717, -3.23667e-05)","(-0.120794, 0.966183, -0.227815)","(-0.163788, -0.831908, 0.530192)","(0.26217, -0.946959, 0.185839)","(0.260867, 0.367742, 0.892589)","(0.608413, 0.202993, 0.767221)","(0.184823, -0.98002, 0.073487)","(-0.111114, -0.993511, 0.0242857)","(0.135664, -0.94541, -0.296304)","(0.126497, -0.927971, -0.350525)",0
57.3573,"(-0.00492884, 0.322717, -3.23667e-05)","(-0.121957, 0.965132, -0.231618)","(-0.166542, -0.842823, 0.511774)","(0.256128, -0.957076, 0.135661)","(0.266557, 0.341435, 0.901315)","(0.631716, 0.131935, 0.76389)","(0.189779, -0.978854, 0.076347)","(-0.104922, -0.9942, 0.0236215)","(0.134631, -0.944022, -0.301158)","(0.124533, -0.926045, -0.356277)",0
57.3907,"(-0.00492884, 0.322717, -3.23667e-05)","(-0.123197, 0.964679, -0.232844)","(-0.169042, -0.850124, 0.498712)","(0.245853, -0.96632, 0.0760394)","(0.27692, 0.287471, 0.916884)","(0.655289, 0.0609386, 0.752916)","(0.194791, -0.977581, 0.0799459)","(-0.0964474, -0.994995, 0.0261409)","(0.135336, -0.941934, -0.307319)","(0.122121, -0.926917, -0.35484)",0
57.424,"(-0.00711955, 0.32364, -2.98888e-05)","(-0.122022, 0.966345, -0.226469)","(-0.177525, -0.858026, 0.481951)","(0.225395, -0.973614, 0.0356891)","(0.273353, 0.209854, 0.938744)","(0.676991, -0.0195135, 0.735733)","(0.199063, -0.97654, 0.0821198)","(-0.0875129, -0.995704, 0.0302369)","(0.136841, -0.940292, -0.311649)","(0.120023, -0.928383, -0.351709)",0
57.4574,"(-0.00711955, 0.32364, -2.98888e-05)","(-0.118802, 0.972171, -0.201915)","(-0.18691, -0.849643, 0.493124)","(0.199701, -0.979832, -0.00699654)","(0.258772, 0.108457, 0.95983)","(0.690593, -0.126998, 0.712006)","(0.202854, -0.975724, 0.0825461)","(-0.0808506, -0.996107, 0.0351212)","(0.14169, -0.939997, -0.31037)","(0.121592, -0.933244, -0.338039)",0
57.4908,"(-0.00711955, 0.32364, -2.98888e-05)","(-0.111551, 0.979019, -0.170523)","(-0.190199, -0.833646, 0.518516)","(0.168924, -0.98495, -0.0365767)","(0.229608, 0.0275527, 0.972893)","(0.693039, -0.246372, 0.677494)","(0.205523, -0.975372, 0.0800561)","(-0.0780616, -0.996141, 0.0401255)","(0.144986, -0.941245, -0.305019)","(0.122885, -0.93816, -0.323658)",0
57.5241,"(-0.00902659, 0.322789, -1.65263e-05)","(-0.103577, 0.985792, -0.132234)","(-0.190724, -0.831177, 0.522274)","(0.14097, -0.987045, -0.0766142)","(0.215487, -0.0432733, 0.975547)","(0.679034, -0.342397, 0.649367)","(0.207179, -0.975346, 0.0760135)","(-0.0765034, -0.996071, 0.0446099)","(0.148365, -0.941422, -0.302842)","(0.124469, -0.940361, -0.316589)",0
57.5575,"(-0.00902659, 0.322789, -1.65263e-05)","(-0.0965935, 0.989444, -0.108027)","(-0.192315, -0.842342, 0.503463)","(0.119868, -0.987023, -0.106849)","(0.212699, -0.14718, 0.965969)","(0.653546, -0.426409, 0.625342)","(0.205796, -0.975964, 0.0717095)","(-0.0755649, -0.995942, 0.0488792)","(0.147179, -0.941093, -0.304439)","(0.12333, -0.939566, -0.319384)",0
57.5909,"(-0.00902659, 0.322789, -1.65263e-05)","(-0.0931006, 0.991318, -0.0928488)","(-0.201102, -0.86638, 0.457103)","(0.106807, -0.985342, -0.133013)","(0.219139, -0.292367, 0.93086)","(0.607249, -0.517155, 0.603157)","(0.199956, -0.977381, 0.068879)","(-0.0755918, -0.995817, 0.0513189)","(0.143892, -0.940637, -0.307404)","(0.121562, -0.938888, -0.322044)",0
57.6242,"(-0.0103327, 0.321098, -1.45062e-05)","(-0.0842968, 0.992806, -0.0850257)","(-0.21397, -0.881044, 0.421876)","(0.0852829, -0.984586, -0.152699)","(0.218127, -0.439418, 0.871397)","(0.547853, -0.603775, 0.579062)","(0.194484, -0.978855, 0.0634013)","(-0.0751966, -0.995767, 0.0528523)","(0.142056, -0.941734, -0.304889)","(0.120596, -0.940529, -0.317589)",0
57.6576,"(-0.0103327, 0.321098, -1.45062e-05)","(-0.0736829, 0.994175, -0.0786571)","(-0.227562, -0.902023, 0.366837)","(0.059355, -0.984598, -0.164451)","(0.217073, -0.545002, 0.809847)","(0.479304, -0.674762, 0.561216)","(0.191153, -0.980055, 0.0543367)","(-0.0751161, -0.99578, 0.0527245)","(0.141559, -0.943788, -0.298705)","(0.120139, -0.942193, -0.312791)",0
57.691,"(-0.0103327, 0.321098, -1.45062e-05)","(-0.0635992, 0.995545, -0.0696123)","(-0.242537, -0.927596, 0.284151)","(0.0355094, -0.983833, -0.175534)","(0.210663, -0.634844, 0.743367)","(0.41865, -0.717642, 0.556528)","(0.188964, -0.980958, 0.044878)","(-0.0750114, -0.995849, 0.0515654)","(0.143836, -0.943282, -0.299215)","(0.120436, -0.94033, -0.318238)",0
57.7243,"(-0.0117548, 0.31958, -1.75877e-05)","(-0.057051, 0.996719, -0.0574132)","(-0.249833, -0.949334, 0.190652)","(0.019339, -0.983023, -0.182461)","(0.197749, -0.711231, 0.674571)","(0.378327, -0.752314, 0.539344)","(0.186524, -0.981807, 0.0355513)","(-0.0755224, -0.995922, 0.049348)","(0.145154, -0.940174, -0.308226)","(0.120723, -0.935848, -0.331082)",0
57.7577,"(-0.0117548, 0.31958, -1.75877e-05)","(-0.0515278, 0.99762, -0.0458094)","(-0.250116, -0.963247, 0.0979625)","(0.00801304, -0.981992, -0.188751)","(0.17258, -0.783696, 0.596689)","(0.353757, -0.782188, 0.512872)","(0.183248, -0.982579, 0.0309549)","(-0.0760055, -0.995937, 0.0482982)","(0.147506, -0.936263, -0.318833)","(0.121692, -0.930939, -0.344303)",0
57.7911,"(-0.0117548, 0.31958, -1.75877e-05)","(-0.0445844, 0.998624, -0.0276046)","(-0.244543, -0.969275, 0.0265284)","(-0.00524052, -0.981629, -0.190725)","(0.144808, -0.839082, 0.524378)","(0.343242, -0.811692, 0.472589)","(0.181681, -0.983025, 0.0255795)","(-0.0771053, -0.995886, 0.0475929)","(0.149921, -0.935534, -0.319844)","(0.123544, -0.930471, -0.344908)",0
57.8244,"(-0.0117548, 0.31958, -1.75877e-05)","(-0.0391259, 0.999223, -0.00470788)","(-0.231399, -0.972296, -0.0330841)","(-0.0131222, -0.981915, -0.188867)","(0.112181, -0.876477, 0.468191)","(0.327169, -0.838347, 0.436044)","(0.180457, -0.983336, 0.0220569)","(-0.0790078, -0.995828, 0.0456655)","(0.152206, -0.935523, -0.318794)","(0.126065, -0.931155, -0.342138)",0
57.8578,"(-0.0117548, 0.31958, -1.75877e-05)","(-0.0329028, 0.999287, 0.0185195)","(-0.210619, -0.975275, -0.0669229)","(-0.0213738, -0.9834, -0.180186)","(0.0773584, -0.894616, 0.440088)","(0.3067, -0.857666, 0.412728)","(0.179972, -0.983478, 0.0195204)","(-0.0814483, -0.995777, 0.0423494)","(0.15203, -0.931737, -0.329777)","(0.128447, -0.93045, -0.343168)",0
57.8912,"(-0.0117548, 0.31958, -1.75877e-05)","(-0.0283332, 0.99869, 0.0425973)","(-0.188241, -0.977484, -0.095345)","(-0.0260644, -0.984317, -0.174475)","(0.0369538, -0.901802, 0.430567)","(0.27922, -0.870299, 0.405728)","(0.178109, -0.983839, 0.0183868)","(-0.0844795, -0.99564, 0.0395479)","(0.149735, -0.928444, -0.339957)","(0.127402, -0.929798, -0.345319)",0
57.9245,"(-0.0117548, 0.31958, -1.75877e-05)","(-0.0227171, 0.996663, 0.0784072)","(-0.173042, -0.975996, -0.132245)","(-0.0310496, -0.984399, -0.173187)","(-0.00283065, -0.90173, 0.432289)","(0.255145, -0.87922, 0.402334)","(0.172053, -0.984958, 0.0159973)","(-0.088523, -0.995378, 0.0372418)","(0.147201, -0.927153, -0.344556)","(0.125857, -0.929174, -0.347556)",0
57.9579,"(-0.0117548, 0.31958, -1.75877e-05)","(-0.018695, 0.99345, 0.112726)","(-0.168371, -0.972198, -0.162731)","(-0.0320643, -0.983627, -0.177339)","(-0.0348108, -0.899661, 0.435199)","(0.238078, -0.885057, 0.39999)","(0.163063, -0.986554, 0.011052)","(-0.0937972, -0.994976, 0.0350092)","(0.146733, -0.929733, -0.337737)","(0.124064, -0.930022, -0.34593)",0
57.9913,"(-0.0117548, 0.31958, -1.75877e-05)","(-0.0146921, 0.989734, 0.142163)","(-0.167831, -0.968136, -0.185866)","(-0.0289951, -0.983142, -0.180531)","(-0.0575842, -0.899058, 0.434027)","(0.228428, -0.887667, 0.399835)","(0.152649, -0.988268, 0.00487651)","(-0.0994374, -0.994474, 0.0336826)","(0.149161, -0.931735, -0.331089)","(0.124605, -0.930389, -0.344747)",0
58.0246,"(-0.00887427, 0.318506, 1.77916e-05)","(-0.0120358, 0.988511, 0.150671)","(-0.165773, -0.968082, -0.187977)","(-0.0176679, -0.983517, -0.179948)","(-0.0737217, -0.901099, 0.4273)","(0.221272, -0.886045, 0.407386)","(0.144938, -0.989436, 0.00291748)","(-0.103954, -0.993936, 0.0358513)","(0.149929, -0.932098, -0.329718)","(0.122742, -0.929902, -0.346722)",0
58.058,"(-0.00887427, 0.318506, 1.77916e-05)","(-0.0100154, 0.987215, 0.159082)","(-0.161348, -0.968154, -0.191427)","(-0.00412424, -0.983952, -0.178387)","(-0.0946322, -0.902788, 0.419547)","(0.218722, -0.884896, 0.411242)","(0.136829, -0.990593, 0.00176581)","(-0.109261, -0.993299, 0.037659)","(0.14547, -0.931612, -0.333072)","(0.118127, -0.929117, -0.35041)",0
58.0914,"(-0.00573573, 0.316242, 1.99847e-05)","(-0.00834386, 0.985502, 0.169457)","(-0.153398, -0.967916, -0.199017)","(0.00569308, -0.984744, -0.173915)","(-0.128051, -0.89945, 0.417843)","(0.230427, -0.879417, 0.416568)","(0.129509, -0.991575, 0.00256412)","(-0.115821, -0.992524, 0.0384811)","(0.139673, -0.930986, -0.337278)","(0.11111, -0.928721, -0.353739)",0
58.1247,"(-0.00573573, 0.316242, 1.99847e-05)","(-0.00783457, 0.980849, 0.194614)","(-0.14737, -0.965669, -0.213927)","(0.011381, -0.984654, -0.174144)","(-0.199088, -0.893299, 0.402965)","(0.266469, -0.86986, 0.415137)","(0.119776, -0.992795, 0.003321)","(-0.123958, -0.991552, 0.0381881)","(0.137871, -0.930854, -0.338383)","(0.103508, -0.931422, -0.348912)",0
