time,root_position,neck,shoulder_l,shoulder_r,elbow_l,elbow_r,hip_l,hip_r,knee_l,knee_r,is_pattern
19.6196,"(-0.0827397, 0.0306145, -2.5104e-05)","(0.110374, 0.987078, -0.116168)","(-0.182225, -0.90211, -0.391141)","(0.408876, -0.90846, 0.0867272)","(-0.291625, -0.864277, 0.409854)","(-0.553188, -0.798117, 0.238732)","(0.124386, -0.991702, -0.0324976)","(-0.0114578, -0.981451, 0.191371)","(0.17515, -0.969213, -0.173055)","(0.162503, -0.986596, 0.0148603)",0
19.653,"(-0.0830934, 0.0268022, -2.83185e-05)","(0.122917, 0.978524, -0.165476)","(-0.113361, -0.939231, -0.324029)","(0.384792, -0.913329, 0.133285)","(-0.315354, -0.850898, 0.420148)","(-0.541125, -0.810153, 0.225469)","(0.130456, -0.990794, -0.0361645)","(-0.0239611, -0.966598, 0.255174)","(0.183945, -0.975683, -0.119191)","(0.174616, -0.980352, 0.0917569)",0
19.6863,"(-0.0830934, 0.0268022, -2.83185e-05)","(0.132018, 0.972074, -0.19402)","(0, 0, 0)","(0.350869, -0.920142, 0.173865)","(0, 0, 0)","(-0.517761, -0.822988, 0.233697)","(0.128391, -0.991198, -0.0322834)","(-0.0347463, -0.959029, 0.28117)","(0.189525, -0.978669, -0.0792908)","(0.178876, -0.979068, 0.0971049)",0
19.7197,"(-0.0830934, 0.0268022, -2.83185e-05)","(0.139065, 0.972028, -0.189269)","(0, 0, 0)","(0.315155, -0.931484, 0.181701)","(0, 0, 0)","(-0.482683, -0.84023, 0.247043)","(0.121034, -0.992315, -0.0257151)","(-0.0448558, -0.959462, 0.278246)","(0.192055, -0.979918, -0.0536261)","(0.183745, -0.979357, 0.0842505)",0
19.7531,"(-0.0830934, 0.0268022, -2.83185e-05)","(0.138101, 0.976812, -0.163603)","(0, 0, 0)","(0.288961, -0.940281, 0.179928)","(0, 0, 0)","(-0.450801, -0.860015, 0.239066)","(0.111818, -0.993342, -0.0277243)","(-0.0486546, -0.970116, 0.237714)","(0.190476, -0.978733, -0.0761616)","(0.181852, -0.982544, 0.0392191)",0
19.7864,"(-0.0800358, 0.027551, -3.11237e-05)","(0.129624, 0.981777, -0.138966)","(0, 0, 0)","(0.290522, -0.942235, 0.166704)","(0, 0, 0)","(-0.42335, -0.883002, 0.202689)","(0.10374, -0.994169, -0.029427)","(-0.0490072, -0.977699, 0.204212)","(0.183882, -0.978314, -0.0953403)","(0.178642, -0.983884, 0.00772565)",0
19.8198,"(-0.0783023, 0.0297239, -2.80734e-05)","(0.11377, 0.984573, -0.13294)","(0, 0, 0)","(0.310499, -0.936659, 0.162048)","(0, 0, 0)","(-0.399876, -0.901962, 0.162983)","(0.093453, -0.995154, -0.0305823)","(-0.0455233, -0.982858, 0.178656)","(0.169376, -0.979985, -0.104596)","(0.169076, -0.985571, -0.00789267)",0
19.8532,"(-0.0760823, 0.0326355, -2.3629e-05)","(0.0942314, 0.986132, -0.136619)","(0, 0, 0)","(0.336385, -0.929039, 0.154048)","(0, 0, 0)","(-0.368433, -0.921455, 0.123198)","(0.080242, -0.996307, -0.0305499)","(-0.0545134, -0.985082, 0.163222)","(0.15197, -0.982357, -0.108993)","(0.168415, -0.985693, -0.00673239)",0
19.8865,"(-0.0736634, 0.0363712, -2.0892e-05)","(0.0743025, 0.98682, -0.143756)","(0, 0, 0)","(0.353706, -0.923823, 0.146436)","(0, 0, 0)","(-0.346451, -0.93149, 0.110899)","(0.0541326, -0.998089, -0.0298095)","(-0.0709453, -0.985611, 0.153421)","(0.146767, -0.982101, -0.118058)","(0.174305, -0.984689, 0.002209)",0
19.9199,"(-0.0716158, 0.0398159, -2.05277e-05)","(0.0514115, 0.987794, -0.147038)","(0, 0, 0)","(0.376906, -0.915371, 0.141556)","(0, 0, 0)","(-0.340705, -0.934948, 0.0989532)","(0.0164452, -0.999535, -0.0256815)","(-0.101603, -0.983732, 0.148151)","(0.156865, -0.979148, -0.129083)","(0.198635, -0.97999, 0.0127615)",0
19.9533,"(-0.0701289, 0.0421672, -2.25384e-05)","(0.0343428, 0.990571, -0.132628)","(0, 0, 0)","(0.395975, -0.907336, 0.141226)","(0, 0, 0)","(-0.356904, -0.928334, 0.104002)","(-0.0236655, -0.999476, -0.0220679)","(-0.122675, -0.981471, 0.147191)","(0.181877, -0.972199, -0.147481)","(0.219558, -0.975473, 0.015718)",0
19.9866,"(-0.0701289, 0.0421672, -2.25384e-05)","(0.023902, 0.992317, -0.121388)","(0, 0, 0)","(0.421575, -0.895068, 0.145356)","(0, 0, 0)","(-0.361787, -0.925874, 0.108942)","(-0.0643613, -0.997838, -0.0133093)","(-0.135129, -0.980312, 0.143973)","(0.213662, -0.96313, -0.163487)","(0.238903, -0.971043, -0.000994878)",0
20.02,"(-0.0701289, 0.0421672, -2.25384e-05)","(0.0231877, 0.993064, -0.115266)","(0, 0, 0)","(0.444498, -0.885471, 0.135508)","(0, 0, 0)","(-0.339984, -0.933507, 0.113906)","(-0.0887331, -0.996023, -0.00803704)","(-0.134086, -0.981268, 0.138327)","(0.23877, -0.952459, -0.189235)","(0.245232, -0.96911, -0.0262228)",0
20.0534,"(-0.0701289, 0.0421672, -2.25384e-05)","(0.0242209, 0.991414, -0.128494)","(0, 0, 0)","(0.464687, -0.877139, 0.121218)","(0, 0, 0)","(-0.28949, -0.948814, 0.126285)","(-0.100538, -0.99493, 0.00246671)","(-0.127539, -0.982479, 0.135903)","(0.251851, -0.9457, -0.205483)","(0.245144, -0.968162, -0.050668)",0
20.0867,"(-0.0695939, 0.037403, -3.44977e-05)","(0.0264761, 0.989044, -0.145226)","(0, 0, 0)","(0.461279, -0.879208, 0.119229)","(0, 0, 0)","(-0.231442, -0.961777, 0.146354)","(-0.0942341, -0.99554, 0.00447299)","(-0.119838, -0.982268, 0.144182)","(0.250966, -0.942349, -0.221347)","(0.240475, -0.968861, -0.0589971)",0
20.1201,"(-0.0706628, 0.0328869, -3.29344e-05)","(0.0300552, 0.989799, -0.139263)","(0, 0, 0)","(0.411949, -0.903331, 0.119542)","(0, 0, 0)","(-0.158755, -0.973865, 0.16243)","(-0.0841012, -0.996457, 0.000521333)","(-0.107816, -0.979023, 0.172887)","(0.247869, -0.937417, -0.24456)","(0.228571, -0.971901, -0.0562421)",0
20.1535,"(-0.0725918, 0.0256275, -2.77555e-05)","(0.0366037, 0.995088, -0.0919757)","(0, 0, 0)","(0.332309, -0.937763, 0.100855)","(0, 0, 0)","(-0.079463, -0.984625, 0.15556)","(-0.0753606, -0.996934, -0.021038)","(-0.0903857, -0.977354, 0.191337)","(0.244779, -0.926944, -0.284356)","(0.217152, -0.973557, -0.070939)",0
20.1868,"(-0.0751623, 0.0170655, -1.87673e-05)","(0.0513526, 0.998572, 0.0147517)","(0, 0, 0)","(0.225729, -0.97279, 0.0522098)","(0, 0, 0)","(0.000178222, -0.990517, 0.137391)","(-0.0706419, -0.996407, -0.0467289)","(-0.0697065, -0.978762, 0.192787)","(0.244488, -0.904967, -0.348225)","(0.216804, -0.969352, -0.115552)",0
20.2202,"(-0.0776112, 0.00833398, -1.27541e-05)","(0.0707725, 0.989948, 0.122447)","(0, 0, 0)","(0.109394, -0.993716, 0.0236864)","(0, 0, 0)","(0.0360574, -0.991535, 0.124734)","(-0.0817791, -0.994928, -0.0585724)","(-0.044446, -0.983045, 0.177895)","(0.25752, -0.88616, -0.385233)","(0.217552, -0.961735, -0.166543)",0
20.2536,"(-0.0797424, 0.000582898, -9.26852e-07)","(0.091334, 0.977197, 0.191689)","(0, 0, 0)","(0.00415738, -0.999448, 0.0329688)","(0, 0, 0)","(-0.0254017, -0.992137, 0.122554)","(-0.0982884, -0.993234, -0.0618586)","(-0.028648, -0.982684, 0.183061)","(0.279354, -0.875649, -0.393955)","(0.225254, -0.958134, -0.176749)",0
20.2869,"(-0.0808531, -0.00510893, 7.40979e-06)","(0.111395, 0.976803, 0.182886)","(0, 0, 0)","(-0.0933535, -0.992552, 0.0782618)","(0, 0, 0)","(-0.130388, -0.968827, 0.21065)","(-0.118687, -0.991082, -0.0605741)","(-0.0212299, -0.977706, 0.208902)","(0.303561, -0.87836, -0.369235)","(0.233064, -0.963578, -0.131145)",0
20.3203,"(-0.0802984, -0.00739728, 9.21581e-06)","(0.119864, 0.981698, 0.147993)","(0, 0, 0)","(-0.22519, -0.967531, 0.114774)","(0, 0, 0)","(-0.271056, -0.902334, 0.335144)","(-0.122656, -0.986353, -0.109835)","(-0.046792, -0.970816, 0.235215)","(0.313469, -0.880765, -0.354952)","(0.271014, -0.958763, -0.0855854)",0
20.3537,"(-0.0802984, -0.00739728, 9.21581e-06)","(0.118362, 0.991563, 0.0528543)","(0, 0, 0)","(-0.386339, -0.901042, 0.197141)","(0, 0, 0)","(-0.489315, -0.688152, 0.53574)","(-0.118903, -0.982515, -0.143267)","(-0.0875577, -0.96152, 0.260409)","(0.315144, -0.887273, -0.336796)","(0.337564, -0.940485, -0.0392289)",0
20.387,"(-0.0755795, -0.00460986, 1.18548e-05)","(0.100006, 0.994777, -0.0204557)","(0, 0, 0)","(-0.538135, -0.81083, 0.230143)","(0, 0, 0)","(-0.71776, -0.509284, 0.474816)","(-0.108071, -0.978731, -0.174375)","(-0.122678, -0.955772, 0.267302)","(0.305588, -0.896914, -0.319628)","(0.398508, -0.91666, -0.0304297)",0
20.4204,"(-0.0725686, -0.00106974, 3.33898e-06)","(0.0757261, 0.990916, -0.111137)","(0, 0, 0)","(-0.634396, -0.729448, 0.255826)","(0, 0, 0)","(-0.918259, -0.295406, 0.263698)","(-0.101209, -0.986164, -0.131293)","(-0.1345, -0.952797, 0.272191)","(0.290096, -0.921777, -0.257237)","(0.423943, -0.905659, -0.00738356)",0
20.4538,"(-0.0700697, 0.00233449, 9.62242e-07)","(0.0533301, 0.987091, -0.15102)","(0, 0, 0)","(-0.666665, -0.694869, 0.269656)","(0, 0, 0)","(-0.973127, -0.196976, 0.119267)","(-0.0928558, -0.995331, -0.0263502)","(-0.126131, -0.948763, 0.289723)","(0.27211, -0.940554, -0.203259)","(0.381802, -0.924221, 0.00658254)",0
20.4871,"(-0.0682934, 0.00512348, 3.83388e-06)","(0.0354761, 0.984197, -0.173489)","(0, 0, 0)","(-0.726794, -0.606434, 0.322503)","(0, 0, 0)","(-0.989534, 0.106113, 0.0977869)","(-0.0998987, -0.985822, 0.134812)","(-0.102118, -0.939156, 0.32796)","(0.265874, -0.948781, -0.170661)","(0.288467, -0.957158, 0.0251946)",0
20.5205,"(-0.0682934, 0.00512348, 3.83388e-06)","(0.0211361, 0.986001, -0.165395)","(0, 0, 0)","(-0.773864, -0.501752, 0.386497)","(0, 0, 0)","(-0.88555, 0.42746, 0.181878)","(-0.120538, -0.964967, 0.233045)","(-0.0709794, -0.927416, 0.367234)","(0.278764, -0.936511, -0.212693)","(0.186473, -0.981785, -0.0364145)",0
20.5539,"(-0.0682934, 0.00512348, 3.83388e-06)","(0.0144584, 0.992223, -0.123632)","(0, 0, 0)","(-0.809923, -0.400014, 0.428969)","(0, 0, 0)","(-0.682957, 0.692058, 0.233721)","(-0.143527, -0.952445, 0.268791)","(-0.0284525, -0.924385, 0.380398)","(0.292818, -0.918628, -0.265292)","(0.102371, -0.986388, -0.128684)",0
20.5872,"(-0.0682934, 0.00512348, 3.83388e-06)","(0.0139942, 0.995883, -0.0895642)","(-0.576763, -0.665255, 0.47411)","(-0.79939, -0.379207, 0.466023)","(-0.275456, 0.566886, 0.776378)","(-0.54446, 0.773771, 0.323794)","(-0.149572, -0.958589, 0.242354)","(0.00341892, -0.93051, 0.366251)","(0.298866, -0.904647, -0.303798)","(0.0577134, -0.972356, -0.226257)",0
20.6206,"(-0.0683855, 0.00219584, 4.18869e-05)","(0.0258546, 0.997908, -0.0592555)","(-0.563043, -0.689571, 0.455494)","(-0.759012, -0.410035, 0.50574)","(-0.227177, 0.547624, 0.805294)","(-0.43499, 0.776325, 0.456184)","(-0.143843, -0.957566, 0.249754)","(0.0259948, -0.937798, 0.346208)","(0.298986, -0.898345, -0.321844)","(0.0302812, -0.965616, -0.258201)",0
20.654,"(-0.0698893, -0.00114444, 4.21518e-05)","(0.0379903, 0.998472, -0.0401392)","(-0.560266, -0.686972, 0.462786)","(-0.714929, -0.457702, 0.52857)","(-0.105185, 0.536652, 0.837222)","(-0.43936, 0.712716, 0.546808)","(-0.144739, -0.958701, 0.244833)","(0.0267499, -0.947873, 0.317522)","(0.305212, -0.890677, -0.336956)","(0.0259725, -0.961087, -0.275023)",0
20.6873,"(-0.071892, -0.00421196, 4.70341e-05)","(0.0525997, 0.99819, -0.0291504)","(-0.56305, -0.675536, 0.476053)","(-0.652893, -0.504814, 0.564707)","(0.0757425, 0.454741, 0.887397)","(-0.4459, 0.636806, 0.629008)","(-0.14883, -0.973494, 0.173663)","(0.011366, -0.95375, 0.300386)","(0.309457, -0.872304, -0.37858)","(0.051023, -0.957874, -0.282618)",0
20.7207,"(-0.0740809, -0.00686882, 4.63499e-05)","(0.073241, 0.996796, -0.0321563)","(-0.608007, -0.608321, 0.51017)","(-0.641163, -0.493991, 0.587267)","(0.234872, 0.319707, 0.917944)","(-0.603817, 0.564837, 0.562463)","(-0.13838, -0.988065, 0.0676683)","(-0.0236056, -0.952357, 0.304069)","(0.319649, -0.873713, -0.366674)","(0.127683, -0.974319, -0.185473)",0
20.7541,"(-0.0764074, -0.00862885, 5.02729e-05)","(0.0993179, 0.992545, -0.0706394)","(-0.644006, -0.514394, 0.566265)","(-0.659886, -0.448156, 0.603081)","(0.25669, 0.166442, 0.952054)","(-0.764214, 0.482742, 0.427712)","(-0.0979989, -0.993079, -0.0647257)","(-0.0710983, -0.945908, 0.31655)","(0.306481, -0.891648, -0.333217)","(0.239354, -0.969974, -0.0431317)",0
20.7874,"(-0.0784872, -0.00879416, 5.37068e-05)","(0.128617, 0.986917, -0.0972271)","(-0.732295, -0.377365, 0.566869)","(-0.846645, -0.264985, 0.461492)","(0.287378, 0.101283, 0.952447)","(-0.915277, 0.392422, -0.09095)","(-0.0599736, -0.990775, -0.121527)","(-0.117512, -0.948261, 0.294945)","(0.290259, -0.922966, -0.252751)","(0.362561, -0.92764, 0.0896319)",0
20.8208,"(-0.0800946, -0.00566146, 5.97293e-05)","(0.151706, 0.981907, -0.113332)","(-0.767395, -0.276063, 0.5787)","(-0.941952, -0.0305513, 0.334354)","(0.165127, 0.177873, 0.9701)","(-0.877156, 0.282635, -0.38822)","(-0.0355486, -0.990693, -0.131391)","(-0.134236, -0.960089, 0.245379)","(0.267093, -0.937522, -0.222966)","(0.467486, -0.879709, 0.086997)",0
20.8542,"(-0.0811817, -0.00147264, 5.92779e-05)","(0.17753, 0.978113, -0.108524)","(-0.951804, -0.102378, 0.289116)","(-0.935005, 0.281117, 0.216194)","(-0.048082, 0.625969, 0.778364)","(-0.788523, 0.222863, -0.573205)","(-0.0305892, -0.994635, -0.0988233)","(-0.126523, -0.972934, 0.193367)","(0.263887, -0.945388, -0.191325)","(0.541443, -0.839403, 0.0473414)",1
20.8875,"(-0.0818854, 0.003184, 6.1648e-05)","(0.198897, 0.972884, -0.118053)","(-0.971382, 0.224137, -0.0786135)","(-0.825145, 0.562371, 0.0536189)","(-0.22597, 0.967639, 0.112302)","(-0.721373, 0.345047, -0.600469)","(-0.0203625, -0.9979, -0.061495)","(-0.0955893, -0.980955, 0.169084)","(0.2612, -0.947775, -0.183024)","(0.575781, -0.81749, 0.0136355)",0
20.9209,"(-0.0821218, 0.00830675, 5.47655e-05)","(0.209582, 0.970329, -0.120567)","(-0.754693, 0.537906, -0.375626)","(-0.551912, 0.831537, -0.062769)","(-0.0819759, 0.938537, -0.335304)","(-0.548588, 0.515968, -0.657897)","(-0.00978578, -0.998934, -0.045116)","(-0.0739767, -0.985031, 0.155695)","(0.258257, -0.953156, -0.15747)","(0.583328, -0.812222, 0.00487649)",0
20.9543,"(-0.0821347, 0.0131437, 4.92081e-05)","(0.205356, 0.972075, -0.113572)","(-0.595501, 0.709132, -0.377505)","(-0.216168, 0.955838, -0.199113)","(0.0939503, 0.920288, -0.379793)","(-0.298023, 0.707774, -0.640498)","(-0.00930284, -0.998973, -0.0443384)","(-0.0561372, -0.98757, 0.146812)","(0.258368, -0.956954, -0.132233)","(0.572696, -0.819621, 0.0155021)",0
20.9876,"(-0.0817946, 0.0164766, 4.45988e-05)","(0.196193, 0.974954, -0.104753)","(-0.554296, 0.723915, -0.410734)","(0.118681, 0.988844, -0.0900101)","(0.134521, 0.944612, -0.299354)","(-0.161107, 0.851007, -0.499831)","(-0.0137041, -0.998977, -0.0430911)","(-0.0562902, -0.987683, 0.145991)","(0.271894, -0.958532, -0.0853792)","(0.556291, -0.829579, 0.0483731)",0
21.021,"(-0.0813606, 0.0190436, 2.64205e-05)","(0.190256, 0.974917, -0.115498)","(-0.530564, 0.626408, -0.571064)","(0.416966, 0.908899, 0.00653087)","(0.0949428, 0.905635, -0.413293)","(0.0986279, 0.961989, -0.254657)","(-0.0152871, -0.998991, -0.0422348)","(-0.0590264, -0.985109, 0.161481)","(0.282381, -0.957852, -0.0527331)","(0.500505, -0.859713, 0.101918)",0
21.0544,"(-0.0810866, 0.0213012, 8.23922e-06)","(0.18851, 0.972144, -0.139285)","(-0.49926, 0.483582, -0.718949)","(0.664562, 0.731561, 0.152236)","(0.0390292, 0.826457, -0.561646)","(0.360151, 0.932894, 0.000963069)","(-0.0155775, -0.999338, -0.0328909)","(-0.06363, -0.981235, 0.182016)","(0.29308, -0.954796, -0.0496752)","(0.412827, -0.902229, 0.124724)",0
21.0877,"(-0.0809409, 0.0241726, -4.17344e-06)","(0.188417, 0.967373, -0.169375)","(-0.539678, 0.230592, -0.809676)","(0.829101, 0.50871, 0.23196)","(-0.0503913, 0.751509, -0.657796)","(0.550674, 0.782739, 0.289962)","(-0.0136388, -0.99987, -0.00856832)","(-0.0620777, -0.975449, 0.211295)","(0.293552, -0.952038, -0.0863234)","(0.315574, -0.942026, 0.11402)",0
21.1211,"(-0.0807681, 0.0268491, -2.11742e-05)","(0.190991, 0.964282, -0.183527)","(-0.524506, -0.0539669, -0.849695)","(0.943431, 0.222642, 0.2457)","(-0.192254, 0.618392, -0.761991)","(0.657949, 0.665436, 0.352559)","(-0.0205007, -0.999254, 0.0327204)","(-0.0576715, -0.971806, 0.228621)","(0.299633, -0.945155, -0.130008)","(0.2432, -0.966573, 0.0811766)",0
21.1545,"(-0.0807681, 0.0268491, -2.11742e-05)","(0.196033, 0.962189, -0.18911)","(-0.479388, -0.347611, -0.805825)","(0.976413, -0.0365744, 0.21279)","(-0.411616, 0.411821, -0.813004)","(0.774531, 0.515051, 0.367184)","(-0.0316564, -0.996757, 0.0739775)","(-0.0544652, -0.968613, 0.242535)","(0.303412, -0.938264, -0.16614)","(0.200184, -0.978669, 0.0461882)",0
21.1878,"(-0.0801218, 0.0305892, -4.27999e-05)","(0.20185, 0.961329, -0.18736)","(-0.401143, -0.533243, -0.744806)","(0.931897, -0.267108, 0.245402)","(-0.621983, 0.0163311, -0.78286)","(0.85974, 0.323588, 0.395144)","(-0.0424535, -0.994896, 0.0915438)","(-0.0566884, -0.967034, 0.248255)","(0.308151, -0.934098, -0.180287)","(0.17191, -0.985023, 0.0133213)",0
21.2212,"(-0.0794, 0.0332648, -4.58119e-05)","(0.209003, 0.955727, -0.207131)","(-0.403468, -0.696312, -0.593602)","(0.870925, -0.4347, 0.229185)","(-0.802708, -0.364195, -0.472253)","(0.892367, 0.0763302, 0.444808)","(-0.0318668, -0.995964, 0.0839034)","(-0.0575969, -0.964461, 0.25787)","(0.292032, -0.938128, -0.186099)","(0.154395, -0.987866, -0.0168281)",0
21.2546,"(-0.0776658, 0.0355621, -4.91754e-05)","(0.209664, 0.958208, -0.194624)","(-0.402243, -0.825146, -0.396654)","(0.796876, -0.576295, 0.181307)","(-0.759321, -0.648342, -0.0555372)","(0.852036, -0.212521, 0.478403)","(-0.00536347, -0.998697, 0.0507428)","(-0.0612647, -0.952998, 0.296718)","(0.255395, -0.942392, -0.216033)","(0.141456, -0.989933, 0.00468771)",0
21.2879,"(-0.0752887, 0.037335, -4.95074e-05)","(0.197479, 0.969615, -0.144392)","(-0.377977, -0.89075, -0.252385)","(0.727021, -0.683756, 0.0625936)","(-0.612519, -0.753899, 0.237606)","(0.764093, -0.456681, 0.455636)","(0.019704, -0.999598, 0.0203715)","(-0.074103, -0.948324, 0.308529)","(0.198079, -0.949729, -0.242444)","(0.115693, -0.993284, 0.0013078)",0
21.3213,"(-0.0723293, 0.0390878, -4.75385e-05)","(0.168299, 0.982605, -0.0785018)","(-0.335315, -0.923504, -0.186294)","(0.627381, -0.777944, -0.0345956)","(-0.485676, -0.807781, 0.334079)","(0.634181, -0.640664, 0.432856)","(0.0326336, -0.999467, -8.27448e-05)","(-0.0970654, -0.951826, 0.290871)","(0.134458, -0.954657, -0.265616)","(0.0926688, -0.995632, -0.0113834)",0
21.3547,"(-0.0686937, 0.0402279, -4.32027e-05)","(0.121506, 0.99232, -0.0231693)","(-0.270499, -0.952629, -0.139023)","(0.485274, -0.86644, -0.117433)","(-0.339395, -0.833215, 0.436536)","(0.511339, -0.75152, 0.416833)","(0.0352231, -0.999349, -0.00777823)","(-0.118605, -0.968594, 0.218537)","(0.0874753, -0.958384, -0.271749)","(0.0767436, -0.99442, -0.0723858)",0
21.388,"(-0.0640242, 0.039646, -4.13965e-05)","(0.0632915, 0.997714, -0.0236774)","(-0.172153, -0.982329, 0.0734401)","(0.327255, -0.932706, -0.151535)","(-0.10536, -0.710831, 0.695427)","(0.436536, -0.831101, 0.344541)","(0.0388906, -0.999024, -0.0209495)","(-0.132216, -0.976532, 0.170013)","(0.0719002, -0.955967, -0.28453)","(0.0810349, -0.99277, -0.0885512)",0
21.4214,"(-0.0597679, 0.034188, -3.79878e-05)","(0.00340267, 0.999922, -0.0119932)","(-0.0382571, -0.950111, 0.309557)","(0.176237, -0.968136, -0.177912)","(0.19595, -0.276852, 0.940721)","(0.358851, -0.904547, 0.230264)","(0.0423832, -0.998349, -0.0387748)","(-0.134316, -0.982993, 0.125234)","(0.0806923, -0.94894, -0.304961)","(0.0807446, -0.990231, -0.113682)",0
21.4548,"(-0.0556063, 0.0282121, -3.82195e-05)","(-0.0501506, 0.998573, -0.0183443)","(0.106608, -0.87292, 0.476074)","(0.0567048, -0.983937, -0.169272)","(0.350002, 0.289102, 0.891021)","(0.258676, -0.955195, 0.143841)","(0.0455796, -0.997495, -0.0540865)","(-0.128362, -0.986703, 0.0996979)","(0.0895019, -0.93609, -0.340182)","(0.0754722, -0.982886, -0.168044)",0
21.4881,"(-0.0517506, 0.0222592, -3.94584e-05)","(-0.083996, 0.99634, -0.0158631)","(0.218783, -0.847354, 0.483864)","(-0.0427357, -0.991378, -0.123871)","(0.314031, 0.633974, 0.706726)","(0.133401, -0.977653, 0.162478)","(0.0491848, -0.996639, -0.0655161)","(-0.120941, -0.989135, 0.0835775)","(0.0880721, -0.927418, -0.363509)","(0.0625373, -0.977782, -0.20008)",0
21.5215,"(-0.0483255, 0.0144249, -4.25039e-05)","(-0.102635, 0.994418, -0.0244662)","(0.286263, -0.807939, 0.515062)","(-0.166666, -0.96936, 0.180453)","(0.233063, 0.734938, 0.636826)","(-0.122837, -0.770066, 0.626026)","(0.0515576, -0.996563, -0.064843)","(-0.115428, -0.989651, 0.08525)","(0.0849962, -0.928083, -0.362542)","(0.0567052, -0.977107, -0.205052)",0
21.5549,"(-0.0461692, 0.00627538, -3.8209e-05)","(-0.102181, 0.994048, -0.0377921)","(0.314932, -0.711899, 0.627708)","(-0.307138, -0.804828, 0.507857)","(0.18067, 0.751685, 0.634294)","(-0.462168, 0.183392, 0.867622)","(0.0581268, -0.996374, -0.0621345)","(-0.114612, -0.989742, 0.0852954)","(0.0789754, -0.939182, -0.334216)","(0.0561675, -0.982699, -0.17649)",1
21.5882,"(-0.0445597, 0.00196697, -3.70495e-05)","(-0.0951641, 0.994711, -0.0386414)","(0.311539, -0.527365, 0.790462)","(-0.403792, -0.54634, 0.733802)","(0.152581, 0.728493, 0.667845)","(-0.453935, 0.66056, 0.597999)","(0.0635453, -0.995925, -0.0639904)","(-0.11326, -0.990644, 0.0761323)","(0.0733712, -0.948472, -0.308249)","(0.0566687, -0.982153, -0.179346)",0
21.6216,"(-0.0436346, -0.00285187, -3.63395e-05)","(-0.087974, 0.995451, -0.0365824)","(0.296208, -0.386518, 0.873421)","(-0.484966, -0.482895, 0.729123)","(0.168241, 0.732857, 0.659254)","(-0.520776, 0.682966, 0.5122)","(0.068946, -0.994959, -0.0728253)","(-0.112397, -0.992137, 0.0550539)","(0.0668461, -0.949779, -0.305699)","(0.0526761, -0.978185, -0.200948)",0
21.655,"(-0.0432583, -0.00789614, -3.77313e-05)","(-0.0857004, 0.996087, -0.0215681)","(0.361426, -0.41589, 0.83451)","(-0.505327, -0.646247, 0.571848)","(0.22118, 0.873954, 0.432763)","(-0.668373, 0.312027, 0.675216)","(0.0617865, -0.994389, -0.0858686)","(-0.113945, -0.992333, 0.0478643)","(0.0585876, -0.944559, -0.323072)","(0.040907, -0.97492, -0.218766)",0
21.6883,"(-0.0432682, -0.0116667, -3.23632e-05)","(-0.0844569, 0.996413, -0.00523654)","(0.392887, -0.529477, 0.75186)","(-0.47301, -0.828494, 0.299764)","(0.304338, 0.951493, 0.0451638)","(-0.701543, -0.341188, 0.625643)","(0.0499137, -0.994174, -0.095535)","(-0.115572, -0.99222, 0.0462906)","(0.0441728, -0.932883, -0.357462)","(0.0269407, -0.970996, -0.237571)",0
21.7217,"(-0.0433683, -0.0145176, -3.58753e-05)","(-0.083963, 0.996418, 0.0100883)","(0.409745, -0.573039, 0.709743)","(-0.418263, -0.872147, 0.253801)","(0.312052, 0.944793, -0.099948)","(-0.648756, -0.374097, 0.662697)","(0.0374259, -0.993958, -0.103185)","(-0.115949, -0.991741, 0.0548224)","(0.0337422, -0.921406, -0.387133)","(0.0173179, -0.97082, -0.239182)",0
21.7551,"(-0.043339, -0.017366, -4.04258e-05)","(-0.0823978, 0.996475, 0.0157488)","(0.371282, -0.572312, 0.73117)","(-0.436968, -0.879702, 0.187573)","(0.310487, 0.949491, 0.0454387)","(-0.770855, -0.413538, 0.484529)","(0.0299699, -0.993914, -0.106)","(-0.115138, -0.99151, 0.060426)","(0.0323774, -0.916207, -0.399394)","(0.0157741, -0.972736, -0.231377)",0
21.7884,"(-0.0430351, -0.0201895, -3.37199e-05)","(-0.087679, 0.996033, 0.0152123)","(0.386332, -0.574228, 0.72181)","(-0.450022, -0.880419, 0.149474)","(0.258231, 0.96115, 0.0975094)","(-0.875902, -0.33944, 0.342894)","(0.0258592, -0.994063, -0.105692)","(-0.114472, -0.991303, 0.0649151)","(0.0378034, -0.915866, -0.399701)","(0.0165009, -0.975274, -0.220381)",0
21.8218,"(-0.0424601, -0.0228099, -2.59049e-05)","(-0.0951178, 0.994703, 0.0389645)","(0.392869, -0.587255, 0.707662)","(-0.365879, -0.925181, -0.100863)","(0.226681, 0.945662, 0.233108)","(-0.547129, -0.836623, 0.0266645)","(0.0242367, -0.99377, -0.10878)","(-0.114087, -0.990796, 0.0728495)","(0.0384866, -0.916712, -0.397692)","(0.0152482, -0.97691, -0.213105)",0
21.8552,"(-0.0424601, -0.0228099, -2.59049e-05)","(-0.108849, 0.992758, 0.0508293)","(0.413941, -0.584247, 0.698075)","(-0.277208, -0.94315, -0.183366)","(0.204907, 0.91439, 0.349149)","(-0.293961, -0.955183, -0.0348329)","(0.0301427, -0.993396, -0.110709)","(-0.111688, -0.990672, 0.0780743)","(0.0348558, -0.918125, -0.394755)","(0.0122819, -0.978687, -0.204992)",0
