time,root_position,neck,shoulder_l,shoulder_r,elbow_l,elbow_r,hip_l,hip_r,knee_l,knee_r,is_pattern
39.9,"(-0.0878568, 0.397555, -1.70717e-05)","(0.0280131, 0.999497, -0.014873)","(-0.967771, 0.250068, 0.0297533)","(0.973143, 0.229652, 0.0159011)","(-0.249471, 0.852062, 0.460168)","(0.334329, 0.879158, 0.339567)","(0.0742131, -0.996241, 0.0446797)","(-0.172161, -0.984847, 0.0209193)","(0.197439, -0.913524, -0.355657)","(0.0406725, -0.950116, -0.309233)",0
39.9333,"(-0.0865551, 0.395375, -3.69421e-05)","(0.0232311, 0.999353, -0.0274604)","(-0.991396, 0.126238, 0.0346032)","(0.998877, -0.0183527, 0.0436818)","(-0.382672, 0.708884, 0.592492)","(0.403898, 0.744707, 0.531298)","(0.0613494, -0.995672, 0.0698072)","(-0.169356, -0.985175, 0.0273751)","(0.190405, -0.91288, -0.361103)","(0.0290467, -0.947365, -0.318836)",0
39.9667,"(-0.0865551, 0.395375, -3.69421e-05)","(0.0182943, 0.999351, -0.0310343)","(-0.999334, -0.0207244, 0.0300215)","(0.964012, -0.261857, 0.0459618)","(-0.563618, 0.496591, 0.6601)","(0.497971, 0.56137, 0.660976)","(0.0487296, -0.99425, 0.0953568)","(-0.169346, -0.984594, 0.0435497)","(0.174889, -0.897124, -0.405688)","(0.0135128, -0.941993, -0.335359)",0
40,"(-0.0859728, 0.391512, -4.4596e-05)","(0.0148465, 0.999884, -0.00338571)","(-0.98947, -0.144377, -0.0102273)","(0.900864, -0.434018, 0.00855219)","(-0.708133, 0.203325, 0.67617)","(0.616595, 0.320437, 0.719119)","(0.0382858, -0.993125, 0.110622)","(-0.171872, -0.982877, 0.066422)","(0.159125, -0.851876, -0.498986)","(-0.00213416, -0.937818, -0.347122)",0
40.0333,"(-0.0858047, 0.389047, -4.5885e-05)","(0.0106341, 0.998484, 0.0539988)","(-0.974963, -0.214533, -0.0584965)","(0.862062, -0.49933, -0.0867072)","(-0.799227, -0.00582598, 0.601001)","(0.736855, 0.207418, 0.643446)","(0.0367002, -0.99434, 0.099709)","(-0.176161, -0.980589, 0.0861004)","(0.142138, -0.780276, -0.609069)","(-0.0160839, -0.934389, -0.35589)",0
40.0667,"(-0.0857474, 0.38594, -4.47577e-05)","(0.00529198, 0.993097, 0.117175)","(-0.953995, -0.283943, -0.0962757)","(0.822912, -0.540326, -0.175682)","(-0.799768, -0.206649, 0.563619)","(0.814012, 0.0328775, 0.579916)","(0.0312035, -0.997169, 0.0684178)","(-0.18248, -0.976919, 0.111042)","(0.121289, -0.683826, -0.719494)","(-0.0232019, -0.942577, -0.333183)",0
40.1,"(-0.0856987, 0.383135, -3.89423e-05)","(0.00119188, 0.984554, 0.175079)","(-0.924697, -0.361397, -0.119696)","(0.786887, -0.581187, -0.207438)","(-0.770851, -0.36582, 0.521502)","(0.848113, -0.104965, 0.519314)","(0.0394924, -0.998927, 0.0242017)","(-0.187822, -0.973727, 0.128758)","(0.0797913, -0.567031, -0.819823)","(-0.0342341, -0.95311, -0.300682)",0
40.1333,"(-0.0856707, 0.380927, -3.09273e-05)","(-0.000427085, 0.975217, 0.22125)","(-0.879257, -0.446362, -0.166336)","(0.740242, -0.642777, -0.197176)","(-0.747244, -0.455447, 0.483937)","(0.851047, -0.201722, 0.484795)","(0.0672752, -0.997579, -0.0176083)","(-0.190136, -0.976893, 0.0976143)","(0.0248965, -0.35577, -0.934242)","(-0.0481534, -0.965437, -0.256148)",0
40.1667,"(-0.0856707, 0.380927, -3.09273e-05)","(-8.06261e-05, 0.962601, 0.270923)","(-0.825238, -0.521904, -0.215868)","(0.689649, -0.702696, -0.174938)","(-0.73928, -0.513298, 0.43588)","(0.847415, -0.273913, 0.454818)","(0.128395, -0.991171, -0.0330782)","(-0.186174, -0.981968, 0.0328372)","(-0.0584589, -0.165409, -0.984491)","(-0.0759634, -0.9646, -0.25254)",0
40.2,"(-0.0860719, 0.378723, -1.3927e-05)","(0.00376647, 0.953501, 0.301365)","(-0.769893, -0.586168, -0.252333)","(0.636956, -0.754651, -0.157447)","(-0.724024, -0.553943, 0.411018)","(0.827579, -0.343658, 0.443861)","(0.204254, -0.978493, 0.0288298)","(-0.17747, -0.983178, -0.0431936)","(-0.136656, -0.0451199, -0.989591)","(-0.100906, -0.959426, -0.263285)",0
40.2333,"(-0.0860719, 0.378723, -1.3927e-05)","(0.016258, 0.948843, 0.315328)","(-0.716508, -0.642779, -0.271018)","(0.585967, -0.794837, -0.157727)","(-0.691259, -0.597196, 0.40684)","(0.806243, -0.412537, 0.424011)","(0.302205, -0.941214, 0.150957)","(-0.159997, -0.985401, -0.0581926)","(-0.254834, -0.146435, -0.955833)","(-0.125759, -0.952325, -0.277959)",0
40.2667,"(-0.0869443, 0.381235, -6.94804e-06)","(0.0381673, 0.949419, 0.311682)","(-0.673551, -0.686035, -0.27511)","(0.521613, -0.836145, -0.169651)","(-0.658489, -0.645467, 0.386994)","(0.775715, -0.473525, 0.417181)","(0.38917, -0.874097, 0.29069)","(-0.13918, -0.989177, -0.0464621)","(-0.379129, -0.316538, -0.86952)","(-0.146788, -0.947156, -0.285217)",0
40.3,"(-0.0874415, 0.383887, -7.33789e-06)","(0.0637851, 0.950824, 0.303093)","(-0.641238, -0.720064, -0.265182)","(0.4534, -0.867049, -0.206529)","(-0.632319, -0.683404, 0.364873)","(0.736193, -0.534798, 0.414742)","(0.478711, -0.805359, 0.349618)","(-0.123029, -0.992218, -0.0191497)","(-0.448619, -0.501829, -0.739533)","(-0.166084, -0.947948, -0.271681)",0
40.3333,"(-0.0877623, 0.386163, -8.04672e-06)","(0.0878506, 0.94982, 0.300208)","(-0.620848, -0.745622, -0.242064)","(0.382016, -0.893219, -0.237114)","(-0.595509, -0.730003, 0.335357)","(0.686908, -0.600337, 0.409577)","(0.517026, -0.788144, 0.333935)","(-0.123007, -0.992387, -0.00606593)","(-0.382627, -0.724489, -0.573334)","(-0.170598, -0.951654, -0.255444)",0
40.3667,"(-0.0877623, 0.386163, -8.04672e-06)","(0.107802, 0.947545, 0.300895)","(-0.583639, -0.78153, -0.220399)","(0.326655, -0.913275, -0.243363)","(-0.54966, -0.767602, 0.329639)","(0.628241, -0.670071, 0.39537)","(0.49999, -0.819935, 0.278777)","(-0.147584, -0.988914, -0.0163569)","(-0.18785, -0.897805, -0.39832)","(-0.186933, -0.951262, -0.245268)",0
40.4,"(-0.0874289, 0.381613, -9.79211e-06)","(0.120929, 0.946552, 0.299025)","(-0.528437, -0.819954, -0.220068)","(0.290176, -0.929725, -0.226735)","(-0.504559, -0.802809, 0.317677)","(0.560854, -0.729628, 0.391261)","(0.432777, -0.870868, 0.233008)","(-0.180668, -0.98231, -0.049248)","(0.0349749, -0.980716, -0.192283)","(-0.212754, -0.92737, -0.307766)",0
40.4333,"(-0.0863588, 0.376206, -1.0204e-05)","(0.125829, 0.945942, 0.298932)","(-0.477206, -0.847486, -0.232468)","(0.260165, -0.943668, -0.204463)","(-0.467233, -0.828171, 0.309558)","(0.480351, -0.789124, 0.382814)","(0.376373, -0.903979, 0.202892)","(-0.220653, -0.971729, -0.0839972)","(0.144175, -0.982578, -0.117278)","(-0.245748, -0.8881, -0.388442)",0
40.4667,"(-0.0844281, 0.370656, -1.37362e-05)","(0.124785, 0.945303, 0.30138)","(-0.42323, -0.870635, -0.25074)","(0.2237, -0.957088, -0.184232)","(-0.424003, -0.851797, 0.307675)","(0.398778, -0.836998, 0.374714)","(0.345858, -0.919611, 0.186274)","(-0.242598, -0.9651, -0.0986324)","(0.20241, -0.974592, -0.0959221)","(-0.255532, -0.851283, -0.458281)",0
40.5,"(-0.0821831, 0.365425, -1.69308e-05)","(0.120944, 0.940798, 0.316656)","(-0.368623, -0.89681, -0.244638)","(0.141228, -0.975695, -0.167553)","(-0.38662, -0.869142, 0.308412)","(0.326034, -0.879899, 0.345658)","(0.322889, -0.932978, 0.159042)","(-0.238105, -0.970133, -0.0463552)","(0.233013, -0.966698, -0.105826)","(-0.274215, -0.839579, -0.468948)",0
40.5333,"(-0.0793102, 0.362139, -1.81663e-05)","(0.11551, 0.936491, 0.331124)","(-0.288695, -0.929615, -0.229067)","(0.0522042, -0.986155, -0.157396)","(-0.356004, -0.883989, 0.303026)","(0.246888, -0.913301, 0.323926)","(0.2825, -0.949495, 0.136579)","(-0.181839, -0.983328, 0.00058093)","(0.280996, -0.951896, -0.122212)","(-0.323118, -0.802473, -0.501629)",0
40.5667,"(-0.0766485, 0.359347, -2.04656e-05)","(0.105306, 0.934024, 0.341336)","(-0.214618, -0.952892, -0.214325)","(-0.0316545, -0.987719, -0.153001)","(-0.297289, -0.909647, 0.290107)","(0.161686, -0.939779, 0.301118)","(0.244059, -0.966231, 0.0826619)","(-0.114224, -0.992492, 0.0437381)","(0.311104, -0.933176, -0.17999)","(-0.314764, -0.701687, -0.639186)",0
40.6,"(-0.0739833, 0.357868, -2.19471e-05)","(0.0962783, 0.945477, 0.311134)","(-0.138907, -0.971616, -0.191486)","(-0.0798157, -0.988445, -0.128867)","(-0.24116, -0.932445, 0.269051)","(0.0714782, -0.956459, 0.28298)","(0.214083, -0.97526, 0.0551079)","(-0.0630521, -0.99735, 0.0363095)","(0.327305, -0.919908, -0.215963)","(-0.235749, -0.525466, -0.817501)",0
40.6333,"(-0.0717713, 0.356312, -2.37801e-05)","(0.0878744, 0.957649, 0.274201)","(-0.0891491, -0.978599, -0.185462)","(-0.110259, -0.987043, -0.116571)","(-0.153344, -0.95765, 0.243704)","(-0.0110811, -0.965715, 0.259367)","(0.204393, -0.978338, 0.0328374)","(-0.0491983, -0.998034, 0.0388323)","(0.32056, -0.915818, -0.241907)","(-0.0843401, -0.326938, -0.941275)",0
40.6667,"(-0.0694595, 0.355133, -2.63546e-05)","(0.0814756, 0.969496, 0.231168)","(-0.0629523, -0.981501, -0.180812)","(-0.113317, -0.987197, -0.112259)","(-0.115975, -0.964724, 0.236343)","(-0.0634203, -0.970808, 0.23132)","(0.199069, -0.979019, 0.0435077)","(-0.0514978, -0.997448, 0.0494617)","(0.317141, -0.923912, -0.21403)","(-0.00897221, -0.19849, -0.980062)",0
40.7,"(-0.0694595, 0.355133, -2.63546e-05)","(0.0726654, 0.973512, 0.216779)","(-0.0586852, -0.97758, -0.20222)","(-0.0919705, -0.987488, -0.128096)","(-0.0626652, -0.965974, 0.250931)","(-0.084501, -0.969326, 0.230797)","(0.193343, -0.979403, 0.0582171)","(-0.0727574, -0.995793, 0.0557039)","(0.301567, -0.930621, -0.207372)","(0.035395, -0.152343, -0.987694)",0
40.7333,"(-0.0656292, 0.357384, -3.3013e-05)","(0.0642011, 0.973862, 0.217878)","(-0.0613817, -0.974806, -0.214442)","(-0.0556606, -0.990604, -0.124925)","(-0.0402317, -0.960759, 0.274452)","(-0.078608, -0.967908, 0.238694)","(0.189543, -0.979241, 0.071835)","(-0.112395, -0.993115, 0.0330096)","(0.284351, -0.939405, -0.191474)","(0.101304, -0.193478, -0.97586)",0
40.7667,"(-0.0638473, 0.359817, -3.77408e-05)","(0.0542246, 0.972551, 0.226285)","(-0.0549828, -0.973578, -0.221636)","(-0.0196921, -0.995188, -0.0959797)","(-0.00847419, -0.954572, 0.297861)","(-0.0752819, -0.961105, 0.265723)","(0.187326, -0.979709, 0.0712686)","(-0.172349, -0.982849, 0.0656101)","(0.266352, -0.945951, -0.185024)","(0.210173, -0.288733, -0.934056)",0
40.8,"(-0.0621057, 0.363182, -4.09386e-05)","(0.0412807, 0.974028, 0.222631)","(-0.0488855, -0.974895, -0.217234)","(0.0230076, -0.997564, -0.0658543)","(0.012945, -0.946088, 0.323652)","(-0.0825898, -0.954721, 0.285809)","(0.18439, -0.981847, 0.0444702)","(-0.239663, -0.944942, 0.222815)","(0.260493, -0.944948, -0.198032)","(0.362905, -0.450388, -0.815752)",0
40.8333,"(-0.0607859, 0.367024, -4.18252e-05)","(0.0235594, 0.978191, 0.206369)","(-0.0328085, -0.975717, -0.216566)","(0.0655837, -0.996434, -0.0530929)","(0.0269877, -0.935783, 0.351541)","(-0.0886871, -0.94722, 0.308074)","(0.170145, -0.985274, 0.016923)","(-0.295266, -0.884609, 0.360951)","(0.259607, -0.939693, -0.222669)","(0.418151, -0.610599, -0.672546)",0
40.8667,"(-0.0596006, 0.37039, -4.27311e-05)","(0.00754857, 0.981596, 0.19082)","(-0.0154667, -0.976691, -0.21409)","(0.102387, -0.992863, -0.0611526)","(0.0397367, -0.931376, 0.361883)","(-0.0841598, -0.945316, 0.31511)","(0.157318, -0.987509, 0.00876033)","(-0.319804, -0.861059, 0.395351)","(0.260753, -0.934004, -0.244222)","(0.398751, -0.769857, -0.498314)",0
40.9,"(-0.0588395, 0.372321, -4.24029e-05)","(-0.00501845, 0.984541, 0.175082)","(0.00152816, -0.978061, -0.208311)","(0.127692, -0.988449, -0.0816353)","(0.0556924, -0.931122, 0.360431)","(-0.0751733, -0.945483, 0.316876)","(0.148112, -0.988814, 0.017585)","(-0.303263, -0.908572, 0.287277)","(0.306625, -0.920655, -0.24161)","(0.296135, -0.864321, -0.406513)",0
40.9333,"(-0.0588395, 0.372321, -4.24029e-05)","(-0.0126564, 0.990212, 0.138999)","(0.0132484, -0.980325, -0.196947)","(0.144995, -0.983904, -0.104446)","(0.0645612, -0.931406, 0.358211)","(-0.0641453, -0.943632, 0.324723)","(0.150143, -0.988378, 0.023776)","(-0.261345, -0.946471, 0.189449)","(0.384811, -0.890204, -0.243838)","(0.22551, -0.910424, -0.346805)",0
40.9667,"(-0.0583025, 0.365571, -3.89875e-05)","(-0.0170779, 0.994529, 0.103057)","(0.0168099, -0.981077, -0.192888)","(0.152904, -0.980595, -0.122693)","(0.0794176, -0.929655, 0.35977)","(-0.0664901, -0.939854, 0.335043)","(0.15252, -0.987943, 0.0265921)","(-0.215864, -0.968792, 0.121843)","(0.463074, -0.848164, -0.257255)","(0.176229, -0.924383, -0.338318)",0
41,"(-0.0581126, 0.356826, -3.77416e-05)","(-0.0200867, 0.996089, 0.0860469)","(0.000655333, -0.985042, -0.172313)","(0.147704, -0.980918, -0.126425)","(0, 0, 0)","(-0.065626, -0.939501, 0.3362)","(0.151871, -0.987965, 0.0293341)","(-0.193569, -0.977385, 0.0851428)","(0.488988, -0.819703, -0.298289)","(0.158083, -0.926647, -0.34108)",0
41.0333,"(-0.0579715, 0.345127, -3.1335e-05)","(-0.0228521, 0.992064, 0.123643)","(-0.021332, -0.987817, -0.154148)","(0.132555, -0.984054, -0.118605)","(0, 0, 0)","(-0.057544, -0.939848, 0.33671)","(0.138856, -0.989549, 0.0388743)","(-0.182891, -0.97998, 0.0786756)","(0.489317, -0.779891, -0.390307)","(0.141227, -0.930954, -0.336718)",0
41.0667,"(-0.057711, 0.331901, -2.58462e-05)","(-0.0263244, 0.983872, 0.176928)","(-0.0414825, -0.989097, -0.141301)","(0.117559, -0.988723, -0.0927764)","(-0.070508, -0.950686, 0.302033)","(-0.0243275, -0.931861, 0.361998)","(0.108162, -0.993321, 0.0401741)","(-0.190143, -0.976189, 0.104402)","(0.490184, -0.673787, -0.552929)","(0.130896, -0.940117, -0.314717)",0
41.1,"(-0.0574196, 0.320829, -2.07979e-05)","(-0.0307686, 0.972961, 0.228911)","(-0.050061, -0.985812, -0.160213)","(0.0921829, -0.992323, -0.0824486)","(-0.0893204, -0.949149, 0.301891)","(0.0199252, -0.92176, 0.38725)","(0.0694252, -0.997173, 0.028734)","(-0.198673, -0.971343, 0.130465)","(0.414392, -0.560565, -0.71697)","(0.112456, -0.948158, -0.297237)",0
41.1333,"(-0.0572573, 0.310639, -1.69975e-05)","(-0.0351478, 0.965213, 0.259092)","(-0.0593128, -0.979437, -0.192834)","(0.0779901, -0.992782, -0.0911151)","(-0.105602, -0.946338, 0.30544)","(0.0990426, -0.913722, 0.394085)","(0.0384723, -0.999214, 0.0095507)","(-0.208168, -0.966461, 0.150398)","(0.302258, -0.48686, -0.819517)","(0.0964146, -0.949376, -0.29898)",0
41.1667,"(-0.0571536, 0.302139, -1.55039e-05)","(-0.0412021, 0.959352, 0.279189)","(-0.0717754, -0.97208, -0.223404)","(0.0732474, -0.989886, -0.12149)","(-0.126468, -0.941974, 0.310952)","(0.18983, -0.904665, 0.381504)","(0.0249002, -0.999409, -0.0236981)","(-0.213897, -0.965037, 0.151498)","(0.187709, -0.490013, -0.851265)","(0.087029, -0.94458, -0.316534)",0
41.2,"(-0.0572352, 0.295682, -1.42152e-05)","(-0.0473074, 0.94801, 0.314704)","(-0.0912835, -0.963938, -0.24998)","(0.0973945, -0.984367, -0.146749)","(-0.135529, -0.939484, 0.314646)","(0.271105, -0.886861, 0.374139)","(0.0132249, -0.999133, -0.0394819)","(-0.217774, -0.964218, 0.151186)","(0.157471, -0.509131, -0.846161)","(0.0803411, -0.928727, -0.361956)",0
41.2333,"(-0.0574816, 0.291363, -1.11156e-05)","(-0.0536355, 0.935539, 0.349128)","(-0.117156, -0.960122, -0.253849)","(0.129253, -0.978814, -0.158801)","(-0.140809, -0.937837, 0.31723)","(0.314247, -0.871468, 0.376554)","(0.00627459, -0.998715, -0.050283)","(-0.214944, -0.967029, 0.136581)","(0.150867, -0.543682, -0.82562)","(0.0754275, -0.902136, -0.424807)",0
41.2667,"(-0.057714, 0.288701, -7.52062e-06)","(-0.061067, 0.919885, 0.387405)","(-0.13906, -0.957574, -0.252417)","(0.165149, -0.971004, -0.172849)","(-0.162111, -0.935411, 0.314209)","(0.339616, -0.863016, 0.373985)","(0.0043761, -0.999266, -0.0380526)","(-0.203689, -0.973876, 0.100382)","(0.14244, -0.66775, -0.730631)","(0.0618883, -0.877664, -0.475264)",0
41.3,"(-0.057714, 0.288701, -7.52062e-06)","(-0.0665454, 0.914687, 0.398647)","(-0.146531, -0.960555, -0.236352)","(0.222753, -0.954209, -0.199663)","(-0.183078, -0.929233, 0.32095)","(0.360972, -0.845895, 0.392632)","(0.00672965, -0.999701, -0.0235285)","(-0.192541, -0.978979, 0.0672955)","(0.104403, -0.796025, -0.596192)","(0.0437271, -0.875023, -0.482103)",0
41.3333,"(-0.0586527, 0.291068, -5.67494e-06)","(-0.0686422, 0.9278, 0.366709)","(-0.127484, -0.968247, -0.215048)","(0.295867, -0.919851, -0.257559)","(-0.159243, -0.939014, 0.304785)","(0.440697, -0.793204, 0.420253)","(0.00274786, -0.999994, 0.00211299)","(-0.180173, -0.982285, 0.051511)","(0.0627905, -0.885569, -0.460244)","(0.0233588, -0.888543, -0.458198)",0
41.3667,"(-0.0602519, 0.298706, -1.41301e-05)","(-0.0536536, 0.968057, 0.244924)","(0.0167016, -0.988883, -0.147752)","(0.349389, -0.885044, -0.307611)","(0.0276703, -0.963975, 0.264549)","(0.585409, -0.689013, 0.427267)","(0.000790411, -0.999492, 0.0318543)","(-0.14953, -0.986622, 0.0649395)","(0.0424096, -0.911352, -0.409437)","(0.00178828, -0.896083, -0.443883)",0
41.4,"(-0.0623763, 0.308296, -2.12362e-05)","(-0.0309934, 0.99677, 0.0740854)","(0.144057, -0.988705, 0.0413569)","(0.464514, -0.879203, -0.105964)","(0.195768, -0.907028, 0.372794)","(0.604774, -0.43211, 0.668976)","(0.0123222, -0.998124, 0.0599776)","(-0.10975, -0.9907, 0.0804227)","(0.0367621, -0.924731, -0.378843)","(-0.0154089, -0.903239, -0.428861)",0
41.4333,"(-0.0648313, 0.318379, -2.78752e-05)","(-0.00260423, 0.997916, -0.0644787)","(0.365406, -0.875505, 0.31618)","(0.489562, -0.842417, 0.225084)","(0.491785, -0.601837, 0.629237)","(0.527245, -0.00996341, 0.849655)","(0.0330407, -0.996317, 0.0791284)","(-0.0724543, -0.993087, 0.0923478)","(0.0360552, -0.932054, -0.360521)","(-0.0227028, -0.912727, -0.407939)",1
41.4667,"(-0.0676335, 0.329002, -3.41631e-05)","(0.0137916, 0.992052, -0.125068)","(0.524956, -0.713664, 0.463793)","(0.478818, -0.664211, 0.574071)","(0.690772, -0.259676, 0.674835)","(0.263533, 0.348444, 0.89952)","(0.0489778, -0.995, 0.0870445)","(-0.0623725, -0.993877, 0.0912064)","(0.0210533, -0.937069, -0.348509)","(-0.0186264, -0.920977, -0.389171)",0
41.5,"(-0.0699619, 0.338544, -3.15471e-05)","(0.0239278, 0.991807, -0.125489)","(0.710705, -0.533255, 0.458845)","(0.419233, -0.555303, 0.71825)","(0.866582, 0.0400285, 0.497427)","(0.164888, 0.529107, 0.832381)","(0.0538875, -0.994934, 0.0848619)","(-0.0638042, -0.994087, 0.0878702)","(0.0117318, -0.934155, -0.356676)","(-0.0102421, -0.925617, -0.378323)",0
41.5333,"(-0.0714259, 0.344168, -2.8323e-05)","(0.0246979, 0.991681, -0.126325)","(0.807667, -0.440864, 0.391553)","(0.376687, -0.441398, 0.814417)","(0.948858, 0.0925915, 0.301819)","(0.0885289, 0.618098, 0.7811)","(0.0534696, -0.995955, 0.0722188)","(-0.0684317, -0.994025, 0.0850396)","(0.00745053, -0.935959, -0.35203)","(-0.013845, -0.9275, -0.373566)",0
41.5667,"(-0.0723634, 0.347507, -2.95536e-05)","(0.0218654, 0.992261, -0.12223)","(0.849912, -0.317011, 0.420895)","(0.361178, -0.329139, 0.872478)","(0.925282, 0.300696, 0.23116)","(0.0672357, 0.701857, 0.709137)","(0.0513039, -0.996979, 0.0583175)","(-0.0729309, -0.993915, 0.0825522)","(0.0103732, -0.940528, -0.339557)","(-0.0268113, -0.929946, -0.366718)",0
41.6,"(-0.0723634, 0.347507, -2.95536e-05)","(0.0189508, 0.9914, -0.129491)","(0.884268, -0.18988, 0.426634)","(0.380717, -0.159394, 0.91085)","(0.888524, 0.457955, 0.0283302)","(0.101292, 0.770277, 0.629614)","(0.0503626, -0.997594, 0.0476483)","(-0.0772371, -0.993738, 0.0807463)","(0.0157756, -0.942065, -0.33506)","(-0.0400026, -0.931562, -0.361375)",0
41.6333,"(-0.0736118, 0.349454, -3.36592e-05)","(0.0177077, 0.990865, -0.133687)","(0.921572, -0.0398869, 0.386153)","(0.420588, 0.0159997, 0.907111)","(0.781785, 0.588017, -0.207482)","(0.0632238, 0.809171, 0.584162)","(0.0503741, -0.998011, 0.0379068)","(-0.0824763, -0.993317, 0.0807377)","(0.0213644, -0.942002, -0.334926)","(-0.0452373, -0.931893, -0.359901)",0
41.6667,"(-0.0736118, 0.349454, -3.36592e-05)","(0.0172463, 0.989782, -0.141541)","(0.958813, 0.063419, 0.276868)","(0.427043, 0.0762499, 0.90101)","(0.619572, 0.673335, -0.403424)","(-0.0649454, 0.83812, 0.541606)","(0.0510698, -0.998074, 0.0352111)","(-0.0865521, -0.992467, 0.0867052)","(0.0258282, -0.940674, -0.338328)","(-0.0450274, -0.930556, -0.363372)",0
41.7,"(-0.0736118, 0.349454, -3.36592e-05)","(0.0175088, 0.988785, -0.148316)","(0.972195, 0.13082, 0.194223)","(0.426877, 0.0116332, 0.904235)","(0.420919, 0.782652, -0.458566)","(-0.220772, 0.848048, 0.481741)","(0.0524148, -0.998064, 0.0334745)","(-0.0896888, -0.991717, 0.0919443)","(0.0304246, -0.940023, -0.339751)","(-0.0451096, -0.929244, -0.366704)",0
41.7333,"(-0.07471, 0.346762, -5.16109e-05)","(0.0164361, 0.987439, -0.157145)","(0.987228, 0.119144, 0.105759)","(0.404337, -0.398787, 0.823092)","(0.275602, 0.797295, -0.536995)","(-0.493246, 0.800187, 0.341187)","(0.054103, -0.998059, 0.0308443)","(-0.0920883, -0.990851, 0.0986605)","(0.0322528, -0.938187, -0.344624)","(-0.0460652, -0.924507, -0.37837)",0
41.7667,"(-0.07471, 0.346762, -5.16109e-05)","(0.0121597, 0.986768, -0.161685)","(0.995657, 0.0871304, 0.0328036)","(0.214728, -0.876806, 0.430237)","(0.20843, 0.735731, -0.644404)","(-0.863564, 0.472798, 0.175267)","(0.0560603, -0.998063, 0.0269667)","(-0.0924792, -0.990391, 0.102824)","(0.0321781, -0.935727, -0.351254)","(-0.047204, -0.915436, -0.399686)",0
41.8,"(-0.0751916, 0.342186, -5.09568e-05)","(0.00511351, 0.987467, -0.157741)","(0.98668, 0.0870846, -0.137401)","(-0.0573057, -0.997497, -0.0414172)","(0.185154, 0.60121, -0.777344)","(-0.984357, -0.169993, 0.0462981)","(0.0567112, -0.998161, 0.0214316)","(-0.0934606, -0.989858, 0.106986)","(0.0253369, -0.925546, -0.377787)","(-0.0477278, -0.900656, -0.431904)",0
41.8333,"(-0.0755106, 0.337781, -4.5698e-05)","(0.00137483, 0.990177, -0.139816)","(0.951984, 0.0973473, -0.290259)","(-0.181724, -0.965487, -0.186576)","(0.165649, 0.534204, -0.828967)","(-0.766833, -0.636135, 0.0854371)","(0.0572689, -0.998217, 0.0168045)","(-0.0928758, -0.989487, 0.110855)","(0.0164213, -0.911695, -0.410539)","(-0.0482695, -0.888777, -0.45579)",0
41.8667,"(-0.0761152, 0.331548, -3.71061e-05)","(0.00369276, 0.993757, -0.111505)","(0.892318, 0.0860518, -0.443129)","(-0.202745, -0.96108, -0.187671)","(0.217161, 0.511231, -0.831555)","(-0.637688, -0.742085, 0.206551)","(0.0563526, -0.99829, 0.0155727)","(-0.0879044, -0.989176, 0.117485)","(0.00360487, -0.894053, -0.447947)","(-0.051574, -0.878852, -0.4743)",0
41.9,"(-0.0771474, 0.322854, -2.73457e-05)","(0.0117546, 0.995969, -0.0889256)","(0.928554, 0.00657626, -0.37114)","(-0.244602, -0.95355, -0.175821)","(0.298575, 0.608574, -0.735181)","(-0.560718, -0.788245, 0.253504)","(0.0554915, -0.9982, 0.0227638)","(-0.0613445, -0.989785, 0.128697)","(-0.0045877, -0.878367, -0.477964)","(-0.0737312, -0.872954, -0.482197)",0
41.9333,"(-0.078535, 0.311916, -2.25687e-05)","(0.0168511, 0.996996, -0.0756047)","(0.964058, -0.231386, -0.130583)","(-0.293239, -0.941521, -0.165979)","(0.428093, 0.763707, -0.483205)","(-0.45501, -0.85655, 0.243491)","(0.0621869, -0.997289, 0.0393453)","(-0.0191116, -0.989395, 0.14399)","(-0.0167818, -0.860889, -0.508516)","(-0.108091, -0.866026, -0.488175)",0
41.9667,"(-0.0804407, 0.299456, -2.09039e-05)","(0.0323749, 0.996907, -0.0716102)","(0.853671, -0.495848, 0.159314)","(-0.302591, -0.952615, 0.0310373)","(0.541572, 0.800605, -0.256381)","(-0.298918, -0.858904, 0.415852)","(0.0890556, -0.994509, 0.0549578)","(0.0343743, -0.986673, 0.159042)","(-0.0462566, -0.839351, -0.541618)","(-0.145031, -0.8561, -0.496043)",0
42,"(-0.0828311, 0.286133, -1.61245e-05)","(0.0591892, 0.996719, -0.0552106)","(0.615407, -0.74941, 0.244252)","(-0.236433, -0.938704, 0.250868)","(0.715211, 0.669814, -0.199558)","(-0.298242, -0.625999, 0.720539)","(0.135603, -0.988727, 0.063489)","(0.0776146, -0.982295, 0.170506)","(-0.0919662, -0.814565, -0.572736)","(-0.160783, -0.847911, -0.505168)",0
42.0333,"(-0.0847471, 0.272076, -7.66013e-06)","(0.0926214, 0.995138, 0.0335002)","(0.423392, -0.897781, 0.121362)","(-0.190202, -0.947043, 0.258715)","(0.976327, 0.0587025, -0.208181)","(-0.247133, -0.497933, 0.831257)","(0.197962, -0.975708, 0.0938405)","(0.121022, -0.974842, 0.187182)","(-0.148437, -0.775676, -0.613428)","(-0.175989, -0.833037, -0.524479)",0
