time,root_position,neck,shoulder_l,shoulder_r,elbow_l,elbow_r,hip_l,hip_r,knee_l,knee_r,is_pattern
17.1,"(0.339609, -0.00659106, 1.92606e-05)","(-0.0540085, 0.998537, 0.00253406)","(-0.543355, -0.82841, 0.136025)","(0.886518, -0.442545, -0.135054)","(0.75152, -0.577, 0.319827)","(0.274932, 0.741292, 0.61229)","(0.195005, -0.980794, -0.00392569)","(-0.19393, -0.975832, -0.100711)","(-0.0202705, -0.994639, -0.101401)","(-0.319732, -0.912607, -0.254795)",0
17.1333,"(0.338581, -0.00113568, 2.12932e-05)","(-0.0445792, 0.998985, 0.0064135)","(-0.552443, -0.82605, 0.111574)","(0.877935, -0.476494, -0.0467271)","(0.754857, -0.600536, 0.263719)","(0.0939941, 0.738209, 0.667991)","(0.195771, -0.980609, -0.00888892)","(-0.191958, -0.977107, -0.0917279)","(-0.000774859, -0.995118, -0.0986927)","(-0.310066, -0.919156, -0.242924)",0
17.1667,"(0.337411, 0.00263211, 2.12213e-05)","(-0.0357282, 0.99936, 0.00163956)","(-0.556756, -0.827404, 0.0736586)","(0.834399, -0.549718, 0.0398548)","(0.746655, -0.632331, 0.206552)","(-0.0462439, 0.678514, 0.733131)","(0.19501, -0.980776, -0.00704511)","(-0.189192, -0.97816, -0.0860772)","(0.0125014, -0.996522, -0.0823884)","(-0.300231, -0.924328, -0.23554)",0
17.2,"(0.336094, 0.00495636, 1.94555e-05)","(-0.0269411, 0.999583, -0.010369)","(-0.560732, -0.826891, 0.0428006)","(0.759517, -0.63951, 0.119)","(0.72138, -0.663272, 0.199204)","(-0.101669, 0.608313, 0.787159)","(0.196527, -0.980497, 0.00176337)","(-0.185281, -0.979488, -0.0792065)","(0.00927115, -0.998212, -0.0590471)","(-0.278074, -0.93134, -0.23512)",0
17.2333,"(0.336094, 0.00495636, 1.94555e-05)","(-0.0214957, 0.999485, -0.0238199)","(-0.559077, -0.828872, 0.0201001)","(0.674346, -0.716455, 0.178748)","(0.692091, -0.682693, 0.234393)","(-0.0892706, 0.556595, 0.825974)","(0.204719, -0.978694, 0.0157639)","(-0.180497, -0.981181, -0.0685976)","(0.00162181, -0.999214, -0.039603)","(-0.252601, -0.939147, -0.232798)",0
17.2667,"(0.333539, 0.000703371, 1.52258e-05)","(-0.0202954, 0.999409, -0.0277388)","(-0.554199, -0.832375, 0.00395135)","(0.657109, -0.732435, 0.178176)","(0.667208, -0.691575, 0.276689)","(0.0374299, 0.571007, 0.820092)","(0.2262, -0.973251, 0.0401958)","(-0.1672, -0.984708, -0.048936)","(-0.0176214, -0.998802, -0.0456606)","(-0.223651, -0.949716, -0.219133)",0
17.3,"(0.332441, -0.0055262, 1.22914e-05)","(-0.0331567, 0.999319, -0.016162)","(-0.546198, -0.837635, 0.00593795)","(0.751424, -0.657252, 0.0581493)","(0.664637, -0.685518, 0.297192)","(0.321708, 0.582519, 0.746442)","(0.250337, -0.966769, 0.0518537)","(-0.147461, -0.988584, -0.0309494)","(-0.0480657, -0.993748, -0.100771)","(-0.207846, -0.956559, -0.204438)",0
17.3333,"(0.331251, -0.0128252, 7.63587e-06)","(-0.0516373, 0.998618, 0.00977601)","(-0.533331, -0.845622, 0.0219594)","(0.892446, -0.441974, -0.0905433)","(0.667987, -0.671088, 0.321611)","(0.632253, 0.469732, 0.616124)","(0.29243, -0.953543, 0.0723831)","(-0.131124, -0.991221, -0.0169814)","(-0.0898356, -0.985063, -0.146906)","(-0.194573, -0.961836, -0.192389)",0
17.3667,"(0.330021, -0.0207251, 4.1829e-06)","(-0.0764449, 0.996254, 0.0404177)","(-0.512219, -0.857342, 0.0509518)","(0.963063, -0.140919, -0.22946)","(0.674166, -0.656319, 0.338741)","(0.833213, 0.287669, 0.472231)","(0.332382, -0.938796, 0.0904692)","(-0.126376, -0.991904, -0.0125103)","(-0.0988806, -0.980234, -0.171361)","(-0.19282, -0.963181, -0.18736)",0
17.4,"(0.328897, -0.0278214, 1.97082e-06)","(-0.0944459, 0.993211, 0.0679075)","(-0.493552, -0.867732, 0.0587062)","(0.956775, 0.140544, -0.254615)","(0.677427, -0.660094, 0.324606)","(0.88579, 0.214747, 0.411412)","(0.375285, -0.919326, 0.118325)","(-0.128263, -0.991679, -0.0110466)","(-0.0841613, -0.98421, -0.155715)","(-0.194372, -0.963962, -0.181648)",0
17.4333,"(0.327022, -0.0314745, -2.00467e-07)","(-0.109235, 0.990966, 0.077808)","(-0.491324, -0.869891, 0.0434809)","(0.901424, 0.364516, -0.233587)","(0.691977, -0.665204, 0.280485)","(0.868102, 0.30492, 0.391692)","(0.391076, -0.912933, 0.116675)","(-0.107677, -0.994148, -0.00869728)","(-0.0453984, -0.989283, -0.138775)","(-0.228924, -0.957212, -0.177027)",0
17.4667,"(0.324814, -0.0333359, -1.46781e-06)","(-0.117194, 0.989529, 0.0842447)","(-0.504195, -0.863582, -0.00373739)","(0.823933, 0.531905, -0.19548)","(0.709374, -0.672775, 0.210148)","(0.805785, 0.466846, 0.364369)","(0.399861, -0.90978, 0.111408)","(-0.0761519, -0.997038, -0.0107794)","(-0.0103364, -0.992195, -0.124266)","(-0.257978, -0.948138, -0.18569)",0
17.5,"(0.322246, -0.0348454, -2.26223e-06)","(-0.119935, 0.989543, 0.0801212)","(-0.519584, -0.853741, -0.0340356)","(0.735228, 0.66081, -0.150897)","(0.725422, -0.660012, 0.195314)","(0.707382, 0.610977, 0.355412)","(0.399208, -0.910975, 0.103721)","(-0.0449713, -0.998913, -0.0122299)","(0.0131927, -0.993995, -0.108623)","(-0.275487, -0.941221, -0.195476)",0
17.5333,"(0.318996, -0.0363535, -4.72688e-06)","(-0.120854, 0.989387, 0.0806727)","(-0.534335, -0.843955, -0.0471712)","(0.675461, 0.730572, -0.100088)","(0.737732, -0.644842, 0.199825)","(0.580847, 0.731728, 0.35664)","(0.40117, -0.907366, 0.125497)","(-0.034259, -0.999226, -0.0193391)","(0.0283417, -0.995182, -0.0938583)","(-0.257374, -0.940803, -0.220566)",0
17.5667,"(0.314904, -0.038081, -3.19057e-06)","(-0.12237, 0.990309, 0.0656815)","(-0.546699, -0.836562, -0.0358439)","(0.647387, 0.758941, -0.06999)","(0.746632, -0.615601, 0.252144)","(0.389554, 0.837836, 0.382464)","(0.399007, -0.903615, 0.155802)","(-0.0167527, -0.999515, -0.0262414)","(0.0334998, -0.995953, -0.0834047)","(-0.23475, -0.909973, -0.341822)",0
17.6,"(0.310101, -0.0413385, -1.88746e-06)","(-0.122122, 0.990924, 0.0561831)","(-0.568732, -0.822409, -0.0137296)","(0.648118, 0.75955, -0.0550169)","(0.74118, -0.57514, 0.346217)","(0.191682, 0.899157, 0.393414)","(0.387907, -0.904722, 0.176083)","(0.0240791, -0.99912, -0.0343355)","(0.0383198, -0.995094, -0.0912157)","(-0.247286, -0.859738, -0.446878)",0
17.6333,"(0.304347, -0.0445207, -3.06265e-07)","(-0.111545, 0.992661, 0.0467051)","(-0.606483, -0.794389, 0.0335373)","(0.697255, 0.714852, -0.0531315)","(0.7446, -0.506745, 0.434488)","(0.0109296, 0.908805, 0.417078)","(0.372414, -0.911646, 0.17381)","(0.0727303, -0.995978, -0.0523243)","(0.0415174, -0.993606, -0.104997)","(-0.257049, -0.821917, -0.50831)",0
17.6667,"(0.297979, -0.0479719, 4.16073e-06)","(-0.0944137, 0.993781, 0.0590329)","(-0.623346, -0.765647, 0.15882)","(0.802246, 0.591069, 0.0838938)","(0.737978, -0.376203, 0.560231)","(-0.125167, 0.851832, 0.50864)","(0.36107, -0.919499, 0.155404)","(0.107464, -0.992314, -0.0613639)","(0.000560118, -0.990618, -0.136661)","(-0.260679, -0.842754, -0.47097)",0
17.7,"(0.290824, -0.0509268, 9.99677e-06)","(-0.0777219, 0.9928, 0.0911465)","(-0.583368, -0.751711, 0.307591)","(0.920439, 0.274102, 0.278676)","(0.742179, -0.197258, 0.640516)","(-0.183502, 0.743193, 0.643421)","(0.35219, -0.924896, 0.143285)","(0.127906, -0.989769, -0.06323)","(-0.0983414, -0.978495, -0.181318)","(-0.213667, -0.860221, -0.462997)",0
17.7333,"(0.283174, -0.0538826, 1.08581e-05)","(-0.0641127, 0.990068, 0.125118)","(-0.47188, -0.769576, 0.430211)","(0.896958, -0.167833, 0.409021)","(0.694066, 0.0374011, 0.718939)","(-0.133726, 0.620247, 0.772924)","(0.293598, -0.9522, 0.0843543)","(0.152669, -0.98794, -0.025829)","(-0.233095, -0.928624, -0.288658)","(-0.161305, -0.871199, -0.463674)",0
17.7667,"(0.275252, -0.0560163, 1.29526e-05)","(-0.0550741, 0.987714, 0.146244)","(-0.331869, -0.816171, 0.472998)","(0.737974, -0.570701, 0.360132)","(0.592221, 0.246332, 0.7672)","(0.0505547, 0.515469, 0.855416)","(0.190103, -0.981708, -0.0105388)","(0.185566, -0.982287, 0.0260253)","(-0.360701, -0.844962, -0.394885)","(-0.107574, -0.894171, -0.43461)",0
17.8,"(0.266673, -0.0584805, 1.41e-05)","(-0.0446636, 0.987803, 0.149164)","(-0.195238, -0.8287, 0.524537)","(0.553721, -0.828865, 0.0798554)","(0.420467, 0.432093, 0.797811)","(0.512652, 0.208569, 0.832879)","(0.0382437, -0.995307, -0.0888885)","(0.235212, -0.970069, 0.0603427)","(-0.486222, -0.760845, -0.429771)","(-0.0813462, -0.918777, -0.386305)",1
17.8333,"(0.256625, -0.0600579, 1.51352e-05)","(-0.0305727, 0.989271, 0.142859)","(-0.0795419, -0.741473, 0.666252)","(0.342296, -0.925589, -0.161612)","(0.239363, 0.539346, 0.807348)","(0.79878, -0.365938, 0.477536)","(-0.125081, -0.986935, -0.101557)","(0.276909, -0.958762, 0.0640089)","(-0.56314, -0.713402, -0.41705)","(-0.0458108, -0.925619, -0.375674)",0
17.8667,"(0.245006, -0.0614376, 2.45997e-05)","(-0.00410316, 0.991913, 0.126853)","(0.00387418, -0.531323, 0.847161)","(0.174051, -0.939072, -0.296395)","(0.125342, 0.58983, 0.797741)","(0.662383, -0.741382, 0.107708)","(-0.262924, -0.962131, -0.0719439)","(0.322228, -0.945249, 0.0517098)","(-0.606001, -0.702917, -0.372385)","(-0.0152326, -0.919392, -0.393047)",0
17.9,"(0.231472, -0.061406, 2.92453e-05)","(0.0295675, 0.992406, 0.1194)","(0.0714298, -0.245686, 0.966714)","(0.0465526, -0.932707, -0.357617)","(0.086304, 0.617019, 0.782202)","(0.459401, -0.874374, -0.156271)","(-0.344194, -0.936517, -0.0668376)","(0.32879, -0.942631, 0.057828)","(-0.568539, -0.72777, -0.383555)","(0.0678045, -0.916483, -0.394285)",0
17.9333,"(0.216168, -0.0596172, 3.70038e-05)","(0.0647249, 0.990703, 0.11966)","(0.136146, -0.0810233, 0.98737)","(-0.0950947, -0.921606, -0.376297)","(0.0981572, 0.650911, 0.752782)","(0.325081, -0.885736, -0.331352)","(-0.350393, -0.933227, -0.0794476)","(0.335929, -0.938715, 0.0772437)","(-0.512949, -0.763233, -0.392884)","(0.156616, -0.91491, -0.372036)",0
17.9667,"(0.200221, -0.0569523, 4.42551e-05)","(0.100676, 0.986552, 0.12876)","(0.193329, 0.016147, 0.981001)","(-0.204146, -0.883159, -0.42232)","(0.10837, 0.688212, 0.71737)","(0.227939, -0.850679, -0.473697)","(-0.320093, -0.942356, -0.0974957)","(0.317845, -0.942885, 0.0997104)","(-0.435976, -0.798476, -0.415164)","(0.247847, -0.904529, -0.346987)",0
18,"(0.184974, -0.0540448, 4.76462e-05)","(0.127251, 0.982749, 0.134205)","(0.213803, 0.0159451, 0.976747)","(-0.292103, -0.88344, -0.366347)","(0.148445, 0.667737, 0.729446)","(0.146111, -0.890002, -0.431913)","(-0.277037, -0.9542, -0.112928)","(0.308638, -0.944615, 0.111557)","(-0.351393, -0.835474, -0.422501)","(0.293922, -0.894191, -0.337686)",0
18.0333,"(0.17144, -0.0508786, 4.04702e-05)","(0.140407, 0.980702, 0.136053)","(0.163231, 0.0232973, 0.986313)","(-0.348318, -0.868811, -0.351913)","(0.190753, 0.559244, 0.806759)","(0.042487, -0.943781, -0.327831)","(-0.234906, -0.965053, -0.116157)","(0.274519, -0.958151, 0.0811499)","(-0.267002, -0.869383, -0.415791)","(0.300179, -0.887814, -0.348826)",0
18.0667,"(0.160143, -0.0474496, 3.76133e-05)","(0.13715, 0.980996, 0.13725)","(0.0930021, -0.026496, 0.995313)","(-0.402597, -0.857499, -0.32033)","(0.242297, 0.296584, 0.923759)","(-0.0514378, -0.98803, -0.145433)","(-0.203478, -0.971632, -0.120532)","(0.234986, -0.971427, 0.0333374)","(-0.190322, -0.89154, -0.411016)","(0.287445, -0.8726, -0.394899)",0
18.1,"(0.151024, -0.0435587, 2.53058e-05)","(0.13334, 0.983151, 0.125037)","(0.0186356, -0.198564, 0.979911)","(-0.451793, -0.849654, -0.271978)","(0.264411, -0.0688453, 0.96195)","(-0.101403, -0.993226, 0.0567385)","(-0.184693, -0.976177, -0.11387)","(0.182878, -0.983081, -0.0103728)","(-0.133664, -0.896907, -0.421535)","(0.257543, -0.851461, -0.456821)",0
18.1333,"(0.143688, -0.0405476, 1.11125e-05)","(0.130667, 0.986191, 0.10175)","(-0.00724454, -0.51123, 0.859414)","(-0.451269, -0.863194, -0.226391)","(0.226201, -0.479898, 0.847662)","(-0.0497751, -0.974082, 0.220651)","(-0.163236, -0.980818, -0.106541)","(0.109567, -0.993629, -0.0263845)","(-0.1009, -0.899574, -0.424954)","(0.228744, -0.831628, -0.506034)",0
18.1667,"(0.137154, -0.0382699, 1.48779e-07)","(0.127686, 0.988819, 0.0770254)","(-0.0896566, -0.81382, 0.574159)","(-0.412648, -0.876639, -0.247437)","(0.125995, -0.769446, 0.626161)","(0.156578, -0.936705, 0.313155)","(-0.136861, -0.98518, -0.103391)","(0.0187257, -0.999008, -0.0404148)","(-0.083773, -0.899024, -0.429811)","(0.184417, -0.786872, -0.588917)",0
18.2,"(0.131107, -0.0362756, -4.38024e-06)","(0.122735, 0.990232, 0.0661615)","(-0.164591, -0.956973, 0.238983)","(-0.364797, -0.925889, -0.0982539)","(-0.000529297, -0.912203, 0.409737)","(0.348217, -0.715285, 0.605897)","(-0.105627, -0.988493, -0.108276)","(-0.0543603, -0.996502, -0.0634748)","(-0.0799141, -0.901356, -0.425641)","(0.129562, -0.699145, -0.703143)",0
18.2333,"(0.125318, -0.0352569, -6.03045e-06)","(0.116676, 0.989015, 0.0907525)","(-0.233429, -0.972278, 0.0136126)","(-0.308671, -0.945722, 0.101647)","(-0.114819, -0.954816, 0.274122)","(0.460757, -0.278707, 0.84263)","(-0.0762707, -0.989948, -0.119107)","(-0.0706129, -0.995308, -0.0661479)","(-0.066246, -0.881934, -0.466694)","(0.0782012, -0.541609, -0.836985)",0
18.2667,"(0.119665, -0.0360885, -2.20919e-06)","(0.107596, 0.985972, 0.127603)","(-0.243697, -0.965458, -0.0922056)","(-0.182389, -0.9104, 0.371358)","(-0.172295, -0.959651, 0.222224)","(0.319427, 0.179684, 0.930419)","(-0.0446143, -0.991699, -0.12059)","(-0.0484792, -0.997881, -0.0434)","(-0.0499373, -0.85063, -0.523388)","(0.0475804, -0.425874, -0.90353)",0
18.3,"(0.114395, -0.0364724, 4.40655e-06)","(0.0986461, 0.981731, 0.162705)","(-0.232458, -0.968227, -0.0921971)","(-0.0175337, -0.878911, 0.476663)","(-0.185049, -0.959295, 0.213332)","(0.186288, 0.444242, 0.876325)","(-0.00721482, -0.993409, -0.1144)","(0.0161431, -0.999756, -0.0150904)","(-0.0302867, -0.82673, -0.561782)","(0.0555711, -0.413342, -0.908879)",0
18.3333,"(0.109567, -0.0362307, 9.61479e-06)","(0.088271, 0.979838, 0.179235)","(-0.220491, -0.973689, -0.0575606)","(0.126077, -0.80105, 0.585169)","(-0.140346, -0.962121, 0.233724)","(0.0592004, 0.525644, 0.848642)","(0.0175918, -0.993201, -0.115078)","(0.101724, -0.993853, -0.0436856)","(-0.00450155, -0.834119, -0.551566)","(0.0985613, -0.509625, -0.854733)",0
18.3667,"(0.105525, -0.0351754, 8.18854e-06)","(0.0829084, 0.978318, 0.189791)","(-0.195487, -0.980517, -0.0192789)","(0.170305, -0.687402, 0.706027)","(-0.0864453, -0.960069, 0.266073)","(-0.000335408, 0.540588, 0.841287)","(0.0244447, -0.993178, -0.114018)","(0.201528, -0.9756, -0.0871227)","(0.0291687, -0.859067, -0.511032)","(0.180925, -0.65186, -0.73644)",0
18.4,"(0.102089, -0.0332356, 3.60133e-06)","(0.077802, 0.977998, 0.193564)","(-0.17498, -0.983491, -0.0461163)","(0.14448, -0.529114, 0.83616)","(-0.00310813, -0.962374, 0.271711)","(-0.035882, 0.482696, 0.875053)","(0.0189032, -0.993759, -0.109939)","(0.26867, -0.958095, -0.0993544)","(0.0615998, -0.889434, -0.452894)","(0.311203, -0.77129, -0.555216)",0
18.4333,"(0.0997849, -0.0310064, -1.5868e-06)","(0.0765726, 0.974238, 0.212127)","(-0.15795, -0.986682, 0.0388623)","(0.0996828, -0.325297, 0.940343)","(0.0488205, -0.895885, 0.441596)","(-0.0759034, 0.3286, 0.941414)","(0.022481, -0.994565, -0.101663)","(0.323165, -0.945719, -0.034336)","(0.08897, -0.911392, -0.401808)","(0.433119, -0.820806, -0.372405)",0
18.4667,"(0.0981004, -0.028896, -5.22199e-06)","(0.0754585, 0.965602, 0.248834)","(-0.105899, -0.989438, 0.0989812)","(0.0620821, -0.221348, 0.973217)","(0.11695, -0.843186, 0.524748)","(-0.11965, 0.155292, 0.980596)","(0.0292464, -0.995103, -0.0944146)","(0.355083, -0.934452, 0.0267469)","(0.103464, -0.928991, -0.355346)","(0.506424, -0.81682, -0.276296)",0
18.5,"(0.0981004, -0.028896, -5.22199e-06)","(0.0758215, 0.954089, 0.289769)","(-0.0417255, -0.978972, 0.19968)","(0.00431739, -0.168512, 0.98569)","(0.108699, -0.780487, 0.61565)","(-0.142279, 0.0557745, 0.988254)","(0.0358977, -0.996224, -0.0790464)","(0.375671, -0.924143, 0.0695075)","(0.115442, -0.932513, -0.342187)","(0.531419, -0.800735, -0.276435)",0
18.5333,"(0.0976572, -0.0262762, -1.96329e-06)","(0.0645961, 0.944942, 0.320798)","(0.0430612, -0.884945, 0.463701)","(-0.0418565, -0.188914, 0.981101)","(0.122916, -0.588367, 0.799197)","(-0.137488, 0.095221, 0.985916)","(0.0359638, -0.997356, -0.063152)","(0.373271, -0.923344, 0.0900298)","(0.112341, -0.935739, -0.334324)","(0.527866, -0.803116, -0.276338)",0
18.5667,"(0.0976572, -0.0262762, -1.96329e-06)","(0.0423917, 0.944795, 0.324907)","(0.108155, -0.719571, 0.685945)","(-0.0735106, -0.164438, 0.983644)","(0.107927, -0.309098, 0.944886)","(-0.13051, 0.159956, 0.978459)","(0.0291577, -0.997968, -0.0566475)","(0.365357, -0.923929, 0.113443)","(0.111756, -0.936253, -0.333078)","(0.519752, -0.809943, -0.271754)",0
18.6,"(0.0976572, -0.0262762, -1.96329e-06)","(0.0114567, 0.954069, 0.299366)","(0.151193, -0.590873, 0.792471)","(-0.0572761, -0.162052, 0.985119)","(0.106962, -0.140772, 0.984247)","(-0.147214, 0.206474, 0.967314)","(0.022915, -0.997674, -0.0641915)","(0.353098, -0.927591, 0.122051)","(0.106373, -0.936948, -0.332886)","(0.505761, -0.815868, -0.280295)",0
18.6333,"(0.0976572, -0.0262762, -1.96329e-06)","(-0.00793417, 0.964505, 0.263945)","(0.171194, -0.682299, 0.710747)","(-0.0417772, -0.182909, 0.982242)","(0.116314, -0.297039, 0.947755)","(-0.169613, 0.263853, 0.949533)","(0.0256415, -0.997792, -0.0612635)","(0.343801, -0.934087, 0.096345)","(0.0932858, -0.935747, -0.340112)","(0.49244, -0.811123, -0.315566)",0
18.6667,"(0.0969974, -0.0240758, 1.46393e-05)","(-0.0143586, 0.973005, 0.230337)","(0.171005, -0.81791, 0.549346)","(-0.0262341, -0.213127, 0.976672)","(0.126268, -0.513872, 0.848523)","(-0.175619, 0.29605, 0.938889)","(0.0440686, -0.997642, -0.0526205)","(0.345271, -0.936857, 0.0555626)","(0.0737437, -0.934648, -0.347842)","(0.488278, -0.805931, -0.334754)",0
18.7,"(0.0948527, -0.0234351, 1.48318e-05)","(-0.0121951, 0.979538, 0.200887)","(0.153279, -0.92922, 0.336238)","(-0.0220505, -0.238436, 0.970908)","(0.159248, -0.710171, 0.685782)","(-0.146113, 0.363741, 0.919969)","(0.069212, -0.996605, -0.0445849)","(0.355122, -0.934361, 0.029286)","(0.0576791, -0.929912, -0.363231)","(0.490598, -0.80717, -0.328314)",0
18.7333,"(0.092434, -0.0230165, 1.61454e-05)","(-0.00964939, 0.987419, 0.15783)","(0.103605, -0.993221, 0.0527157)","(-0.0107341, -0.273412, 0.961837)","(0.132652, -0.892737, 0.430608)","(-0.100299, 0.387942, 0.91621)","(0.0866089, -0.995221, -0.0450923)","(0.363884, -0.931287, 0.0171043)","(0.0603431, -0.92622, -0.372124)","(0.493676, -0.809427, -0.317983)",0
18.7667,"(0.0899892, -0.0227789, 1.89749e-05)","(-0.0112434, 0.991933, 0.126265)","(0.021852, -0.999384, -0.0274551)","(0.0346338, -0.303133, 0.952319)","(0.0671061, -0.940423, 0.333319)","(-0.0579805, 0.35788, 0.931966)","(0.0933849, -0.994592, -0.0454646)","(0.366871, -0.929785, 0.0300889)","(0.0808902, -0.926114, -0.368468)","(0.49226, -0.817935, -0.297761)",0
18.8,"(0.0877531, -0.0225718, 2.00506e-05)","(-0.0109323, 0.992498, 0.121774)","(-0.0623754, -0.997979, 0.012111)","(0.188162, -0.32191, 0.927884)","(-0.0467572, -0.937827, 0.343939)","(-0.025101, 0.229274, 0.973038)","(0.0955298, -0.994415, -0.0448676)","(0.360768, -0.931934, 0.0366826)","(0.0975115, -0.928687, -0.357815)","(0.470319, -0.832565, -0.292636)",0
18.8333,"(0.0877531, -0.0225718, 2.00506e-05)","(-0.0123453, 0.993698, 0.111407)","(-0.135076, -0.99013, 0.037369)","(0.334736, -0.476134, 0.813172)","(-0.134386, -0.915684, 0.378766)","(0.0712591, 0.00706064, 0.997433)","(0.100594, -0.993973, -0.0435675)","(0.334554, -0.941087, 0.0492887)","(0.104215, -0.930913, -0.350058)","(0.426946, -0.854371, -0.296256)",0
18.8667,"(0.0854595, -0.022291, 1.97204e-05)","(-0.0134306, 0.996955, 0.0768208)","(-0.180133, -0.983378, -0.02281)","(0.43045, -0.703689, 0.565274)","(-0.192634, -0.913743, 0.357724)","(0.196803, -0.241616, 0.950205)","(0.105723, -0.993526, -0.0415765)","(0.272103, -0.961071, 0.0479785)","(0.0981149, -0.930306, -0.353417)","(0.362254, -0.878126, -0.312516)",0
18.9,"(0.0854595, -0.022291, 1.97204e-05)","(-0.0202868, 0.998472, 0.0513985)","(-0.184145, -0.979266, -0.0844284)","(0.350679, -0.911297, 0.215783)","(-0.197049, -0.916777, 0.347408)","(0.306863, -0.551959, 0.775355)","(0.107805, -0.993375, -0.0398126)","(0.187321, -0.981845, 0.0298537)","(0.0986564, -0.926599, -0.362879)","(0.287831, -0.891126, -0.350782)",0
18.9333,"(0.0852787, -0.0197436, 1.97622e-06)","(-0.0343312, 0.998763, 0.0359581)","(-0.153948, -0.986529, -0.0553156)","(0.182546, -0.980721, 0.069732)","(-0.0950169, -0.914266, 0.393815)","(0.176052, -0.737784, 0.651675)","(0.099375, -0.99465, -0.0282294)","(0.0990138, -0.994779, 0.0247324)","(0.106198, -0.924612, -0.365806)","(0.186852, -0.899994, -0.393823)",0
18.9667,"(0.0852787, -0.0197436, 1.97622e-06)","(-0.0480761, 0.998023, 0.0404916)","(-0.0113216, -0.999056, -0.0419348)","(-0.0304963, -0.996895, 0.0725947)","(0.196085, -0.867251, 0.457632)","(-0.244282, -0.732682, 0.635219)","(0.0907517, -0.995691, -0.019073)","(0.0243262, -0.999431, 0.0233698)","(0.114323, -0.913655, -0.390084)","(0.0994297, -0.891284, -0.44241)",0
19,"(0.086165, -0.0162948, -8.55313e-06)","(-0.0571837, 0.997713, 0.0360394)","(0.132535, -0.986705, 0.0940634)","(-0.178541, -0.96316, 0.201113)","(0.558925, -0.621553, 0.548885)","(-0.638395, -0.472212, 0.607838)","(0.0820507, -0.996627, -0.00164912)","(-0.0402256, -0.996947, 0.0669289)","(0.116094, -0.904514, -0.410337)","(0.0203287, -0.880854, -0.47295)",0
19.0333,"(0.0858409, -0.0138333, -1.82971e-05)","(-0.0565785, 0.997561, 0.0408779)","(0.286842, -0.916118, 0.280087)","(-0.240525, -0.930444, 0.276444)","(0.763757, -0.285896, 0.578739)","(-0.824197, -0.222237, 0.520875)","(0.0741095, -0.997168, 0.0127972)","(-0.0850448, -0.989366, 0.117994)","(0.118018, -0.894494, -0.431221)","(-0.0177174, -0.873139, -0.487149)",0
19.0667,"(0.0858409, -0.0138333, -1.82971e-05)","(-0.0508079, 0.998508, 0.0200157)","(0.359033, -0.780323, 0.512046)","(-0.282885, -0.909166, 0.305602)","(0.828713, 0.0805344, 0.553849)","(-0.865921, -0.180977, 0.466292)","(0.0661088, -0.99762, 0.0195879)","(-0.109732, -0.982843, 0.148252)","(0.120065, -0.895917, -0.427688)","(-0.0333333, -0.872092, -0.488205)",0
19.1,"(0.0837608, -0.0138019, -2.14361e-05)","(-0.0346627, 0.99935, -0.00986152)","(0.413827, -0.60497, 0.680263)","(-0.343064, -0.857136, 0.384219)","(0.732683, 0.329502, 0.595486)","(-0.87885, 0.0263425, 0.47637)","(0.0661467, -0.997672, 0.0165991)","(-0.12461, -0.982348, 0.139519)","(0.117348, -0.896236, -0.427774)","(-0.0315112, -0.883065, -0.468192)",0
19.1333,"(0.0822508, -0.0160862, -1.88596e-05)","(-0.00965513, 0.999137, -0.0404083)","(0.397586, -0.460324, 0.793743)","(-0.345894, -0.789813, 0.50651)","(0.558664, 0.549426, 0.621309)","(-0.703556, 0.328476, 0.630168)","(0.0802837, -0.996729, 0.00927072)","(-0.126928, -0.986085, 0.107358)","(0.108596, -0.902527, -0.416716)","(-0.0155305, -0.901212, -0.433099)",0
19.1667,"(0.0806215, -0.0206971, -1.72047e-05)","(0.0111011, 0.998922, -0.045066)","(0.258887, -0.313788, 0.913518)","(-0.214794, -0.688534, 0.692664)","(0.259086, 0.621191, 0.739592)","(-0.29338, 0.584197, 0.756731)","(0.0938121, -0.995494, 0.0137952)","(-0.12205, -0.987808, 0.0966406)","(0.100318, -0.910853, -0.400353)","(-0.0188969, -0.917634, -0.396977)",0
19.2,"(0.0793116, -0.0272238, -1.01193e-05)","(0.0263546, 0.998846, -0.0401548)","(-0.0564766, -0.254321, 0.96547)","(0.0800012, -0.603175, 0.793586)","(0.0769149, 0.674872, 0.733915)","(0.0762942, 0.592303, 0.802095)","(0.104507, -0.994524, 0.000876878)","(-0.107027, -0.990616, 0.0849969)","(0.101373, -0.916431, -0.38714)","(-0.00987202, -0.927037, -0.37484)",0
19.2333,"(0.0780656, -0.0339875, -4.81069e-06)","(0.0353278, 0.999278, 0.0139841)","(-0.482842, -0.22092, 0.847383)","(0.421658, -0.546125, 0.723846)","(-0.000977942, 0.685649, 0.727932)","(0.22933, 0.574728, 0.785555)","(0.111909, -0.993486, -0.0214977)","(-0.095613, -0.993298, 0.0649432)","(0.103365, -0.910639, -0.400065)","(-0.0115965, -0.919981, -0.391791)",0
