time,root_position,neck,shoulder_l,shoulder_r,elbow_l,elbow_r,hip_l,hip_r,knee_l,knee_r,is_pattern
34.8682,"(-0.0336377, -0.208394, 2.00993e-05)","(0.0582136, 0.943796, 0.325361)","(-0.658499, 0.359826, 0.660987)","(0.446505, -0.378832, 0.810629)","(-0.199211, 0.66785, 0.717141)","(-0.557261, 0.0416155, 0.829294)","(-0.386498, -0.88806, 0.248934)","(0.0507604, -0.97361, -0.2225)","(-0.273573, -0.920254, -0.279804)","(0.11242, -0.646481, -0.754602)",0
34.9015,"(-0.035837, -0.202245, 2.60886e-05)","(0.0700337, 0.95153, 0.299476)","(-0.52106, 0.490323, 0.698627)","(0.252567, -0.432868, 0.865353)","(0.236145, 0.72412, 0.647986)","(-0.669057, 0.0375375, 0.742262)","(-0.336168, -0.924879, 0.177737)","(0.0937063, -0.981583, -0.166472)","(-0.299249, -0.921115, -0.248993)","(0.104491, -0.682198, -0.723663)",0
34.9349,"(-0.0398497, -0.193758, 3.18379e-05)","(0.0754966, 0.96919, 0.234459)","(-0.336299, 0.550801, 0.763885)","(0.00615928, -0.30698, 0.951696)","(0.559451, 0.631947, 0.536336)","(-0.615558, 0.283287, 0.735416)","(-0.288213, -0.950358, 0.117276)","(0.139747, -0.981616, -0.130006)","(-0.318934, -0.922623, -0.216903)","(0.0699486, -0.745699, -0.662602)",0
34.9683,"(-0.0421461, -0.185114, 4.56781e-05)","(0.0887417, 0.988863, 0.119475)","(-0.17883, 0.477481, 0.860251)","(-0.600255, 0.0325304, 0.799147)","(0.518035, 0.676349, 0.523633)","(-0.340375, 0.745782, 0.572672)","(-0.103737, -0.993913, 0.0370862)","(-0.0122431, -0.997789, -0.0653304)","(-0.204378, -0.962183, -0.180092)","(-0.0711284, -0.910991, -0.406246)",0
35.0016,"(-0.0445812, -0.177677, 3.75959e-05)","(0.0842646, 0.993844, 0.0719309)","(0.00415712, 0.225545, 0.974224)","(-0.570875, 0.284822, 0.770051)","(0.19048, 0.541217, 0.819025)","(-0.14191, 0.808054, 0.571761)","(-0.000125641, -0.999536, -0.0304665)","(-0.0215084, -0.999752, 0.00572337)","(-0.0813084, -0.984281, -0.156777)","(-0.0912874, -0.969381, -0.227963)",0
35.035,"(-0.04725, -0.171314, 3.47827e-05)","(0.0810559, 0.994808, 0.0615305)","(0.0908428, 0.120991, 0.988488)","(-0.544221, 0.236816, 0.804824)","(0.0219504, 0.391843, 0.91977)","(-0.24574, 0.664022, 0.706177)","(0.0245677, -0.996914, -0.0745539)","(0.00401134, -0.99798, 0.0633946)","(-0.0426507, -0.987572, -0.151268)","(-0.0830564, -0.97816, -0.190536)",0
35.0684,"(-0.0506124, -0.171, 3.59717e-05)","(0.0615654, 0.989633, 0.129755)","(-0.00971876, 0.190408, 0.981657)","(-0.0631934, -0.0846908, 0.994401)","(0.0491169, 0.312038, 0.948799)","(-0.507236, 0.230147, 0.830508)","(-0.137116, -0.989645, -0.0424578)","(0.190375, -0.978341, 0.0812816)","(-0.109576, -0.978612, -0.174103)","(0.0523464, -0.902391, -0.427726)",0
35.1017,"(-0.0519713, -0.177048, 2.84985e-05)","(0.0502868, 0.985562, 0.161674)","(-0.219087, 0.385888, 0.896154)","(0.0924919, -0.15993, 0.982786)","(-0.0340537, 0.472644, 0.880595)","(-0.557882, 0.140355, 0.817966)","(-0.238983, -0.970792, 0.0212018)","(0.224744, -0.971348, 0.077286)","(-0.156127, -0.963, -0.219672)","(0.0945292, -0.821242, -0.562695)",0
35.1351,"(-0.0555972, -0.185957, 9.58197e-06)","(0.0366315, 0.982066, 0.184944)","(-0.538259, 0.475, 0.69617)","(0.337752, -0.191688, 0.921509)","(-0.338448, 0.579954, 0.741017)","(-0.377156, 0.0965876, 0.9211)","(-0.283449, -0.951229, 0.121741)","(0.211932, -0.974684, 0.0712494)","(-0.109898, -0.959432, -0.25964)","(0.142748, -0.769552, -0.622425)",0
35.1685,"(-0.0604545, -0.201078, 1.5673e-05)","(0.0334947, 0.982413, 0.183692)","(-0.709295, 0.482172, 0.514209)","(0.519352, -0.185572, 0.834168)","(-0.525921, 0.530583, 0.664747)","(-0.0753728, 0.0721486, 0.994542)","(-0.322126, -0.919972, 0.223354)","(0.201862, -0.977463, 0.061781)","(-0.0706857, -0.94921, -0.306599)","(0.193286, -0.67663, -0.710501)",0
35.2018,"(-0.0662302, -0.219343, 1.44155e-05)","(0.0421185, 0.987103, 0.154444)","(-0.78616, 0.444075, 0.429825)","(0.617947, -0.219803, 0.75487)","(-0.591262, 0.463538, 0.659956)","(0.170754, 0.0351039, 0.984688)","(-0.34856, -0.887833, 0.30043)","(0.206352, -0.976021, 0.0692986)","(-0.0403668, -0.932806, -0.358111)","(0.241543, -0.516647, -0.821421)",0
35.2352,"(-0.0721344, -0.237397, 1.56028e-05)","(0.0547564, 0.994071, 0.0939434)","(-0.798863, 0.379996, 0.466285)","(0.624259, -0.256844, 0.737789)","(-0.52838, 0.483675, 0.697763)","(0.264132, 0.0316097, 0.963968)","(-0.361429, -0.877295, 0.315789)","(0.215502, -0.969066, 0.120291)","(0.013815, -0.833588, -0.552214)","(0.274469, -0.308985, -0.910601)",0
35.2686,"(-0.0776233, -0.250555, 2.39723e-05)","(0.0672336, 0.997065, 0.036621)","(-0.823239, 0.442758, 0.355305)","(0.66867, -0.279797, 0.688908)","(-0.503621, 0.640816, 0.579414)","(0.138241, 0.0993583, 0.985402)","(-0.35468, -0.881498, 0.31171)","(0.244464, -0.955857, 0.163018)","(0.0565589, -0.639639, -0.766592)","(0.277286, -0.118334, -0.953473)",0
35.3019,"(-0.0815788, -0.259577, 3.23538e-05)","(0.0751415, 0.997144, 0.00753353)","(-0.807744, 0.541074, 0.234068)","(0.688114, -0.254237, 0.679605)","(-0.451389, 0.779793, 0.433786)","(-0.0750763, 0.155161, 0.985032)","(-0.356629, -0.843446, 0.401764)","(0.264067, -0.946142, 0.187307)","(0.095158, -0.635776, -0.765985)","(0.246698, -0.0653876, -0.966884)",0
35.3353,"(-0.0837502, -0.259333, 4.2389e-05)","(0.0796495, 0.993171, 0.0852463)","(-0.736909, 0.613532, 0.2838)","(0.688286, -0.221229, 0.690884)","(-0.319226, 0.8262, 0.464208)","(-0.331609, 0.190154, 0.924055)","(-0.351102, -0.79988, 0.486744)","(0.287291, -0.943415, 0.165629)","(0.0784867, -0.757252, -0.64839)","(0.252013, -0.105546, -0.961951)",0
35.3687,"(-0.0845715, -0.250217, 5.57262e-05)","(0.0835456, 0.977678, 0.192785)","(-0.603997, 0.586767, 0.539344)","(0.614348, -0.195911, 0.764327)","(0.0112071, 0.763464, 0.645753)","(-0.544212, 0.164743, 0.822614)","(-0.329014, -0.772994, 0.542429)","(0.292961, -0.952359, 0.084774)","(0.0376872, -0.906491, -0.42054)","(0.287148, -0.268383, -0.91952)",1
35.402,"(-0.0844048, -0.232428, 4.82694e-05)","(0.0852027, 0.957068, 0.277058)","(-0.40915, 0.491981, 0.768473)","(0.406665, -0.25984, 0.875846)","(0.399415, 0.507309, 0.763613)","(-0.606468, 0.156804, 0.779493)","(-0.276557, -0.867796, 0.412852)","(0.291523, -0.956493, -0.0116462)","(-0.0314065, -0.946003, -0.322634)","(0.350773, -0.439581, -0.826878)",0
35.4354,"(-0.0838154, -0.210428, 4.13844e-05)","(0.0982956, 0.952827, 0.287155)","(-0.200832, 0.441195, 0.87465)","(0.119423, -0.377252, 0.918379)","(0.556715, 0.230516, 0.79808)","(-0.581923, 0.136213, 0.801755)","(-0.21313, -0.942327, 0.258062)","(0.285439, -0.952965, -0.101893)","(-0.103528, -0.97897, -0.175783)","(0.356946, -0.592629, -0.722067)",0
35.4688,"(-0.0830005, -0.186625, 2.86379e-05)","(0.115807, 0.960168, 0.254295)","(-0.0251417, 0.146838, 0.988841)","(-0.148643, -0.53355, 0.832604)","(0.564743, 0.0651783, 0.822689)","(-0.540841, 0.103819, 0.834693)","(-0.163713, -0.980758, 0.106359)","(0.295619, -0.948253, -0.115869)","(-0.156685, -0.978936, -0.130901)","(0.342895, -0.715999, -0.608086)",0
35.5021,"(-0.0820094, -0.165421, 8.1872e-06)","(0.130609, 0.965105, 0.226968)","(0.0868679, -0.345356, 0.934443)","(-0.27927, -0.723031, 0.63185)","(0.552249, -0.168205, 0.816534)","(-0.655624, -0.0317848, 0.754418)","(-0.147137, -0.987706, 0.0528006)","(0.308677, -0.949416, -0.0576867)","(-0.195245, -0.962065, -0.190552)","(0.314545, -0.806665, -0.500352)",0
35.5355,"(-0.0807221, -0.148649, -7.16653e-06)","(0.139731, 0.9715, 0.191477)","(0.0635568, -0.787048, 0.613609)","(-0.275448, -0.83472, 0.476835)","(0.606672, -0.313103, 0.730695)","(-0.712174, -0.0892074, 0.696312)","(-0.146468, -0.988444, 0.0390568)","(0.315493, -0.948862, 0.0112208)","(-0.212927, -0.937612, -0.274856)","(0.301797, -0.861185, -0.408997)",0
35.5689,"(-0.0794571, -0.13855, -1.03627e-05)","(0.146633, 0.96665, 0.209966)","(0.0680941, -0.967517, 0.243464)","(-0.25553, -0.921463, 0.292591)","(0.555613, -0.538077, 0.633851)","(-0.706596, -0.341097, 0.61998)","(-0.147382, -0.986172, 0.0757864)","(0.310573, -0.944839, 0.104036)","(-0.224412, -0.924316, -0.308675)","(0.292223, -0.878306, -0.378398)",0
35.6022,"(-0.0783313, -0.136142, -1.32643e-05)","(0.159053, 0.948367, 0.274411)","(0.0821991, -0.996612, -0.00279096)","(-0.196149, -0.963627, 0.18152)","(0.468079, -0.658572, 0.589224)","(-0.518248, -0.596775, 0.612599)","(-0.143082, -0.981036, 0.130755)","(0.312778, -0.933874, 0.173344)","(-0.22838, -0.921394, -0.314446)","(0.279744, -0.883914, -0.374752)",0
35.6356,"(-0.0783313, -0.136142, -1.32643e-05)","(0.16774, 0.925019, 0.340887)","(0.0938925, -0.988135, -0.121548)","(-0.156942, -0.987539, 0.0116371)","(0.387511, -0.782759, 0.486954)","(-0.2751, -0.860561, 0.428666)","(-0.137393, -0.974262, 0.178709)","(0.323327, -0.913672, 0.246298)","(-0.206528, -0.923783, -0.322447)","(0.264182, -0.891373, -0.368324)",0
35.669,"(-0.0767304, -0.140438, 2.01486e-06)","(0.174327, 0.898465, 0.402953)","(0.0688773, -0.98929, -0.128687)","(-0.122779, -0.989264, -0.0792631)","(0.221022, -0.925081, 0.308826)","(6.33634e-05, -0.926832, 0.375477)","(-0.13329, -0.971602, 0.195506)","(0.334188, -0.896234, 0.291692)","(-0.183322, -0.924009, -0.335559)","(0.248014, -0.888512, -0.386052)",0
35.7023,"(-0.0760902, -0.147308, 9.87182e-06)","(0.165477, 0.881306, 0.442625)","(-0.00205712, -0.994969, -0.100165)","(-0.0513115, -0.987999, -0.145689)","(0.0405309, -0.98254, 0.181584)","(0.181161, -0.912326, 0.367209)","(-0.140549, -0.97179, 0.189392)","(0.323131, -0.894021, 0.310344)","(-0.157414, -0.917421, -0.365459)","(0.240903, -0.884596, -0.399319)",0
35.7357,"(-0.0772592, -0.154292, 1.95056e-05)","(0.150125, 0.869062, 0.471375)","(-0.100001, -0.989853, -0.100949)","(0.0566694, -0.982673, -0.176473)","(-0.181416, -0.973826, 0.136936)","(0.316869, -0.863397, 0.392607)","(-0.146166, -0.976525, 0.158221)","(0.314648, -0.92088, 0.230165)","(-0.173245, -0.9073, -0.383136)","(0.249472, -0.874507, -0.415934)",0
35.7691,"(-0.0806787, -0.159528, 2.66432e-05)","(0.137095, 0.882997, 0.448911)","(-0.212169, -0.967978, -0.134178)","(0.175186, -0.964994, -0.195182)","(-0.29302, -0.94104, 0.169068)","(0.349543, -0.835785, 0.423419)","(-0.152543, -0.986282, 0.0630707)","(0.308721, -0.939549, 0.148119)","(-0.187951, -0.880347, -0.435503)","(0.273043, -0.864089, -0.422845)",0
35.8024,"(-0.0860709, -0.163283, 3.07805e-05)","(0.128919, 0.909605, 0.394966)","(-0.301105, -0.938014, -0.171654)","(0.247327, -0.953742, -0.170897)","(-0.311269, -0.922213, 0.229423)","(0.316225, -0.795875, 0.516318)","(-0.142548, -0.985165, -0.0955559)","(0.313153, -0.947905, 0.058411)","(-0.189835, -0.841282, -0.506169)","(0.33103, -0.839942, -0.430019)",0
35.8358,"(-0.0939069, -0.162557, 3.62745e-05)","(0.120657, 0.933199, 0.3385)","(-0.34926, -0.910893, -0.219754)","(0.2748, -0.949441, -0.15181)","(-0.280056, -0.922488, 0.265679)","(0.238113, -0.769305, 0.59285)","(-0.122061, -0.969499, -0.212541)","(0.311164, -0.949002, 0.0507146)","(-0.156978, -0.795316, -0.585517)","(0.380655, -0.80914, -0.447654)",0
35.8692,"(-0.102248, -0.154004, 4.16793e-05)","(0.106759, 0.948717, 0.297554)","(-0.371804, -0.899778, -0.228389)","(0.267929, -0.950198, -0.159177)","(-0.221671, -0.928389, 0.298256)","(0.165, -0.777283, 0.607129)","(-0.088638, -0.962908, -0.254856)","(0.307577, -0.951042, 0.0302504)","(-0.107375, -0.776689, -0.620664)","(0.414654, -0.783848, -0.462216)",0
35.9025,"(-0.109254, -0.139931, 4.3077e-05)","(0.0833607, 0.958538, 0.272498)","(-0.373339, -0.893693, -0.248857)","(0.248453, -0.942473, -0.223643)","(-0.174153, -0.941569, 0.288304)","(0.151651, -0.864349, 0.479482)","(-0.0660522, -0.972613, -0.222849)","(0.281471, -0.959566, -0.00261856)","(-0.0765635, -0.797387, -0.598592)","(0.389092, -0.789472, -0.4747)",0
35.9359,"(-0.114971, -0.122785, 4.18959e-05)","(0.050832, 0.961581, 0.269773)","(-0.374528, -0.892238, -0.25227)","(0.201984, -0.937222, -0.284285)","(-0.140338, -0.94977, 0.279718)","(0.12991, -0.924178, 0.359191)","(-0.0568912, -0.986247, -0.15518)","(0.239847, -0.970434, -0.0270469)","(-0.0433724, -0.842076, -0.537613)","(0.311145, -0.833761, -0.456105)",0
35.9693,"(-0.119794, -0.107306, 3.95051e-05)","(0.0200333, 0.962714, 0.269777)","(-0.380419, -0.888763, -0.255697)","(0.135378, -0.938668, -0.317136)","(-0.114244, -0.956071, 0.269958)","(0.112863, -0.954434, 0.276257)","(-0.0536579, -0.996025, -0.0710927)","(0.163231, -0.984547, -0.0634269)","(-0.0208705, -0.891974, -0.451604)","(0.202772, -0.859004, -0.470102)",0
36.0026,"(-0.123907, -0.0967893, 3.64071e-05)","(0.00397595, 0.967122, 0.254281)","(-0.388805, -0.883673, -0.260677)","(0.0322489, -0.942132, -0.333688)","(-0.0954063, -0.963065, 0.251801)","(0.0622256, -0.964605, 0.256252)","(-0.0503906, -0.998477, 0.0224561)","(0.095556, -0.992977, -0.0697556)","(0.031978, -0.905556, -0.42302)","(0.0577471, -0.829849, -0.554991)",0
36.036,"(-0.128593, -0.090482, 3.20945e-05)","(0.0024618, 0.971465, 0.23717)","(-0.397121, -0.87382, -0.280594)","(-0.0538962, -0.937364, -0.344157)","(-0.0744122, -0.971911, 0.223273)","(0.0269646, -0.97304, 0.229053)","(-0.0294032, -0.998999, 0.0337145)","(0.0269345, -0.996684, -0.0767846)","(0.0740913, -0.893721, -0.442462)","(-0.0746516, -0.73369, -0.675371)",0
36.0694,"(-0.133776, -0.0897437, 3.35879e-05)","(0.00387319, 0.978487, 0.206271)","(-0.405582, -0.86886, -0.283875)","(-0.120212, -0.93616, -0.330385)","(-0.0597877, -0.972909, 0.223322)","(-0.00158997, -0.967943, 0.251166)","(-0.0128294, -0.999761, 0.0177217)","(-0.0178376, -0.998, -0.0606439)","(0.090687, -0.870521, -0.483703)","(-0.200207, -0.639771, -0.742031)",0
36.1027,"(-0.139524, -0.0927441, 2.99233e-05)","(0.0053126, 0.974239, 0.225455)","(-0.419271, -0.862143, -0.284466)","(-0.126488, -0.942836, -0.308319)","(-0.0614287, -0.967617, 0.244834)","(0.00624298, -0.967804, 0.251629)","(0.0146426, -0.999838, -0.0105026)","(-0.0591984, -0.996429, -0.0602111)","(0.087129, -0.864317, -0.495344)","(-0.248111, -0.5984, -0.761813)",0
36.1361,"(-0.145681, -0.0960283, 2.65473e-05)","(0.00533717, 0.966124, 0.258021)","(-0.423147, -0.863194, -0.275396)","(-0.1067, -0.947261, -0.302178)","(-0.0709535, -0.963058, 0.259777)","(0.0243133, -0.9715, 0.23579)","(0.0441549, -0.999013, -0.00480733)","(-0.096227, -0.989545, -0.107432)","(0.0743593, -0.876559, -0.475516)","(-0.252759, -0.62103, -0.741913)",0
36.1695,"(-0.151406, -0.0980676, 2.1554e-05)","(0.0047769, 0.947018, 0.321144)","(-0.415787, -0.864622, -0.282046)","(-0.0817411, -0.959852, -0.268334)","(-0.0814419, -0.963037, 0.256763)","(0.0580407, -0.971565, 0.229548)","(0.099757, -0.995005, 0.00379997)","(-0.13308, -0.971892, -0.194205)","(0.0740948, -0.890154, -0.449595)","(-0.1974, -0.660024, -0.724846)",0
36.2028,"(-0.156865, -0.0999252, 1.60074e-05)","(0.00508914, 0.933802, 0.357755)","(-0.381115, -0.879032, -0.286451)","(-0.0494361, -0.979402, -0.195777)","(-0.111128, -0.956069, 0.27126)","(0.073425, -0.964785, 0.252583)","(0.157257, -0.987425, 0.0161756)","(-0.184317, -0.959749, -0.211916)","(0.0983388, -0.920549, -0.378046)","(-0.153556, -0.800297, -0.579608)",0
36.2362,"(-0.162853, -0.100644, 3.19077e-06)","(0.0139006, 0.923953, 0.382253)","(-0.32641, -0.898339, -0.294015)","(-0.0112552, -0.992065, -0.125225)","(-0.16941, -0.937718, 0.30329)","(0.103831, -0.954114, 0.280866)","(0.192072, -0.980692, 0.0367486)","(-0.220135, -0.967493, -0.124491)","(0.141025, -0.94256, -0.302808)","(-0.13323, -0.898494, -0.41828)",0
36.2696,"(-0.167934, -0.0973296, -4.40342e-06)","(0.0353672, 0.918756, 0.393238)","(-0.279772, -0.89227, -0.354376)","(0.0544233, -0.994274, -0.0919685)","(-0.219462, -0.938121, 0.26789)","(0.10406, -0.957107, 0.270404)","(0.198949, -0.977911, 0.0641015)","(-0.242269, -0.970009, -0.0196872)","(0.178823, -0.950886, -0.252661)","(-0.116561, -0.942329, -0.313734)",0
36.3029,"(-0.172447, -0.089193, -8.56792e-06)","(0.0602562, 0.914031, 0.401144)","(-0.272316, -0.859423, -0.432708)","(0.117491, -0.989441, -0.0848652)","(-0.188236, -0.969808, 0.155045)","(0.0774004, -0.953044, 0.292774)","(0.192411, -0.97814, 0.0788693)","(-0.240467, -0.956192, 0.166949)","(0.174495, -0.955179, -0.239132)","(-0.109712, -0.962133, -0.249528)",0
36.3363,"(-0.176873, -0.0790166, -1.63752e-05)","(0.0897767, 0.897074, 0.432665)","(-0.323738, -0.803388, -0.499761)","(0.195641, -0.9713, -0.135281)","(0.00152217, -0.999904, -0.013774)","(-0.0188324, -0.953786, 0.299898)","(0.198867, -0.975572, 0.0933328)","(-0.229753, -0.937438, 0.261578)","(0.134722, -0.955403, -0.262784)","(-0.0562556, -0.964027, -0.259782)",0
36.3697,"(-0.18093, -0.0668532, -2.29167e-05)","(0.112958, 0.873061, 0.474346)","(-0.523352, -0.772928, -0.358727)","(0.297356, -0.952956, 0.0587648)","(0.199559, -0.970473, 0.135491)","(-0.138395, -0.827173, 0.544639)","(0.197122, -0.976637, 0.0855781)","(-0.219743, -0.944636, 0.243673)","(0.0782091, -0.950561, -0.300527)","(-0.03064, -0.963436, -0.266182)",0
36.403,"(-0.184075, -0.0531268, -1.62301e-05)","(0.130604, 0.85905, 0.494949)","(-0.738592, -0.674152, -0.00107675)","(0.432105, -0.86539, 0.253744)","(0.367436, -0.811981, 0.453517)","(-0.251145, -0.657201, 0.710643)","(0.186617, -0.980546, 0.0608564)","(-0.208087, -0.976196, 0.0611572)","(0.0222358, -0.941822, -0.335376)","(-0.00267388, -0.924394, -0.381429)",1
36.4364,"(-0.187167, -0.0436522, -8.81179e-06)","(0.133961, 0.863469, 0.486288)","(-0.819223, -0.375022, 0.433857)","(0.498546, -0.671126, 0.548673)","(0.355537, -0.535901, 0.76577)","(-0.314939, -0.419772, 0.851238)","(0.142936, -0.989702, 0.00769999)","(-0.198073, -0.975913, -0.0914407)","(-0.0461467, -0.928661, -0.368049)","(-0.00345138, -0.902656, -0.430348)",0
36.4698,"(-0.189869, -0.0386087, -2.12042e-06)","(0.13477, 0.881394, 0.452749)","(-0.788751, -0.0499125, 0.612683)","(0.56058, -0.538252, 0.629313)","(0.359967, -0.374502, 0.854501)","(-0.326714, -0.301051, 0.895894)","(0.0712677, -0.995874, -0.0561829)","(-0.192168, -0.979804, -0.0552781)","(-0.0887018, -0.917503, -0.38771)","(-0.00283634, -0.914336, -0.404945)",0
36.5031,"(-0.192355, -0.0366277, 9.05307e-06)","(0.14476, 0.892908, 0.426333)","(-0.741427, 0.265142, 0.61643)","(0.561004, -0.353796, 0.7484)","(0.384199, -0.348486, 0.854955)","(-0.262256, -0.145289, 0.953998)","(-0.00400934, -0.989779, -0.142552)","(-0.187091, -0.982296, 0.00954142)","(-0.11463, -0.869209, -0.480974)","(-0.000414778, -0.922213, -0.386682)",0
36.5365,"(-0.194893, -0.0399551, 2.15485e-05)","(0.163302, 0.901293, 0.401251)","(-0.655128, 0.531414, 0.537035)","(0.616843, -0.106015, 0.779914)","(0.421277, -0.320259, 0.848505)","(-0.379247, -0.00159936, 0.925294)","(-0.0431695, -0.98127, -0.187737)","(-0.184917, -0.980107, 0.0720806)","(-0.0959454, -0.793269, -0.601264)","(0.00441916, -0.923289, -0.384081)",0
36.5699,"(-0.197319, -0.0476424, 2.52929e-05)","(0.186442, 0.930761, 0.31452)","(-0.467212, 0.809758, 0.354971)","(0.678564, 0.231465, 0.697119)","(0.623281, 0.151253, 0.767231)","(-0.758849, 0.175738, 0.627108)","(-0.0448309, -0.980092, -0.193416)","(-0.188025, -0.949629, 0.250704)","(-0.0755394, -0.654296, -0.752456)","(0.00794468, -0.950165, -0.311645)",0
36.6032,"(-0.199307, -0.0558091, 2.80069e-05)","(0.198802, 0.935526, 0.292008)","(-0.283103, 0.89011, 0.35715)","(0.618721, 0.434906, 0.654248)","(0.444201, 0.759131, 0.475821)","(-0.785543, 0.458589, 0.415475)","(-0.0293514, -0.994891, -0.0965906)","(-0.18879, -0.910244, 0.36853)","(-0.00652566, -0.519991, -0.854147)","(0.00359877, -0.972347, -0.233514)",0
36.6366,"(-0.201085, -0.0646827, 2.92018e-05)","(0.201086, 0.946686, 0.251695)","(-0.142648, 0.889441, 0.434219)","(0.447853, 0.466171, 0.762963)","(0.263798, 0.95263, 0.151353)","(-0.470815, 0.77516, 0.421261)","(-0.0579958, -0.997937, -0.0275402)","(-0.165972, -0.826511, 0.537896)","(0.0706685, -0.403328, -0.912323)","(-0.016081, -0.980131, -0.197699)",0
36.67,"(-0.202311, -0.0750708, 2.41713e-05)","(0.191578, 0.940345, 0.281158)","(-0.0547042, 0.715369, 0.696602)","(0.220164, 0.297691, 0.928928)","(0.349916, 0.864578, 0.360643)","(0.0101216, 0.731459, 0.68181)","(-0.0804268, -0.996584, 0.0187409)","(-0.141782, -0.847733, 0.511123)","(0.133452, -0.334725, -0.932818)","(-0.0222401, -0.963647, -0.266251)",0
36.7033,"(-0.203276, -0.0822145, 3.55486e-05)","(0.170049, 0.954433, 0.245235)","(0.114731, 0.58631, 0.801921)","(0.0737853, 0.137362, 0.987769)","(0.535385, 0.7548, 0.378998)","(0.148411, 0.624129, 0.767097)","(-0.102927, -0.994428, -0.022773)","(-0.104087, -0.838179, 0.535371)","(0.146499, -0.301102, -0.942272)","(-0.00315552, -0.964622, -0.263616)",0
36.7367,"(-0.204141, -0.0864093, 4.76573e-05)","(0.138343, 0.973014, 0.184674)","(0.240151, 0.210367, 0.947667)","(0.0372251, -0.0958196, 0.994702)","(0.604217, 0.572378, 0.554351)","(0.0343638, 0.558932, 0.828501)","(-0.0818945, -0.994211, -0.0695581)","(-0.104996, -0.85071, 0.515043)","(0.136207, -0.271008, -0.952892)","(0.0466479, -0.976632, -0.209794)",0
36.7701,"(-0.204973, -0.0836963, 4.61938e-05)","(0.105486, 0.988938, 0.104279)","(0.343912, -0.366339, 0.864593)","(0.041578, -0.426421, 0.903569)","(0.636262, 0.243672, 0.73198)","(-0.175041, 0.444499, 0.878511)","(-0.00100633, -0.994382, -0.105842)","(-0.132876, -0.876765, 0.462198)","(0.207828, -0.456835, -0.864933)","(0.0514392, -0.978435, -0.200047)",0
36.8034,"(-0.206168, -0.0791515, 4.14682e-05)","(0.081554, 0.994619, 0.0638829)","(0.184355, -0.798286, 0.57337)","(0.0662441, -0.713167, 0.697857)","(0.572523, -0.012048, 0.8198)","(-0.31311, 0.282858, 0.906617)","(0.0719528, -0.986105, -0.149735)","(-0.163819, -0.872905, 0.459566)","(0.225449, -0.593381, -0.772704)","(0.044102, -0.975503, -0.215519)",0
36.8368,"(-0.207347, -0.0705447, 4.28327e-05)","(0.0797482, 0.99293, 0.0879241)","(-0.00411948, -0.906472, 0.422245)","(0.117968, -0.842508, 0.525609)","(0.54972, -0.158688, 0.820138)","(-0.37632, 0.0467035, 0.925312)","(0.128467, -0.971486, -0.199278)","(-0.169494, -0.863737, 0.474585)","(0.222667, -0.708146, -0.670036)","(0.02048, -0.964036, -0.26498)",0
36.8702,"(-0.208089, -0.0620459, 2.51454e-05)","(0.0832899, 0.987392, 0.134609)","(-0.284741, -0.835566, 0.469842)","(0.229061, -0.887194, 0.400521)","(0.531244, -0.0956038, 0.841808)","(-0.381543, -0.234453, 0.894123)","(0.11178, -0.959311, -0.259283)","(-0.155764, -0.760466, 0.63042)","(0.157817, -0.673228, -0.722397)","(0.0178044, -0.9684, -0.248764)",0
36.9035,"(-0.208658, -0.0542604, 6.22671e-06)","(0.0862767, 0.989895, 0.112534)","(-0.500584, -0.692688, 0.519229)","(0.366303, -0.881059, 0.299261)","(0.417181, -0.105446, 0.902686)","(-0.402269, -0.414861, 0.816131)","(0.102505, -0.966626, -0.234791)","(-0.152319, -0.706418, 0.691211)","(0.133021, -0.654167, -0.744561)","(-0.00140258, -0.963044, -0.269339)",0
36.9369,"(-0.209126, -0.0516914, 6.33062e-06)","(0.0806659, 0.993643, 0.0785288)","(-0.630668, -0.573456, 0.522882)","(0.506627, -0.823393, 0.255642)","(0.347875, -0.126661, 0.928946)","(-0.377181, -0.51327, 0.770901)","(0.103784, -0.979056, -0.17515)","(-0.170016, -0.79157, 0.586951)","(0.110061, -0.602108, -0.790792)","(-0.0121316, -0.888127, -0.459438)",0
36.9703,"(-0.208906, -0.0477898, 9.04105e-06)","(0.0757895, 0.997032, 0.0135583)","(-0.67417, -0.401817, 0.619708)","(0.567752, -0.72478, 0.390323)","(0.313398, -0.1275, 0.941024)","(-0.252532, -0.398629, 0.881659)","(0.106199, -0.991891, -0.0698158)","(-0.171478, -0.928329, 0.329851)","(0.0947737, -0.485844, -0.868892)","(0.002237, -0.654566, -0.756002)",1
37.0036,"(-0.208647, -0.0442078, 1.47942e-05)","(0.0778469, 0.996937, -0.00751884)","(-0.66683, -0.244888, 0.703824)","(0.585553, -0.583526, 0.562695)","(0.356197, -0.104675, 0.92853)","(-0.0890737, -0.208836, 0.973886)","(0.107776, -0.993689, -0.0310811)","(-0.12748, -0.987966, 0.0875943)","(0.0729316, -0.394812, -0.915863)","(0.0290871, -0.338019, -0.94069)",0
37.037,"(-0.208545, -0.0398397, 2.36318e-05)","(0.0833951, 0.996468, -0.00979188)","(-0.569564, -0.104166, 0.81532)","(0.54028, -0.459722, 0.704808)","(0.356448, -0.073809, 0.931395)","(0.0581488, -0.0298975, 0.99786)","(0.0997105, -0.994799, -0.0208111)","(-0.0633185, -0.99797, 0.00682067)","(0.0559232, -0.415105, -0.908053)","(0.0772951, -0.224127, -0.97149)",0
